text;attention
LuaJIT;1.3526867020081526e-09
is;1.0384257866005869e-10
a;9.657359060719871e-11
Just-In-Time;2.1012275613788112e-10
(JIT);1.8645931569224982e-10
compiler;9.004189862511511e-11
for;8.5504511943556e-11
the;7.494210806243499e-11
programming;7.656943135985903e-11
language;8.082225676893997e-11
Lua.;0.9999999933161552
In;9.826663397676418e-11
computing,;1.6602088472676679e-10
just-;1.0687305564154428e-10
in-time;2.2027544847418824e-10
(JIT);2.537338024108516e-10
compilation;1.0809018890818223e-10
(also;1.0812320461729825e-10
dynamic;1.0319392022484185e-10
translation;8.628555406441157e-11
or;8.61667961064319e-11
run-time;1.0901700583556499e-10
compilations);1.250953178042454e-10
is;8.54544665570522e-11
a;8.022803239476575e-11
way;7.542755586310014e-11
of;7.230037115951533e-11
executing;8.301978295517325e-11
computer;7.677761634068414e-11
code;8.535299081583242e-11
that;7.535840570690089e-11
involves;7.846786627003722e-11
compilation;9.243170360032958e-11
during;8.520090533948566e-11
execution;8.851545875007267e-11
of;7.305452018025375e-11
a;7.018569204784652e-11
program;7.626739001739588e-11
(at;8.021082813772928e-11
run;6.81097651193359e-11
time);7.74245932156987e-11
rather;7.006311597327651e-11
than;7.054092401892836e-11
before;7.318273377636393e-11
execution.;8.922103631272767e-11
Is;1.0059790142997472e-10
there;8.263692773697559e-11
something;7.422305690611724e-11
specific;7.727139703831319e-11
you;7.541627104338434e-11
would;6.931095627553775e-11
like;7.289200763620618e-11
to;6.82063686870153e-11
know;7.487793395043853e-11
about;7.682473925425004e-11
LuaJIT;1.0731337261012679e-10
or;7.35538931775856e-11
Lua?;7.521735245578214e-11
