text;attention
***translated;0.10254111086291653
from;0.03734425321120582
Old;0.03599887163363984
Norse**;0.08265465891620054
MORTAL!;0.17794839182896827
How;0.04257572672309179
dare;0.04180341274028989
you;0.03853544723233036
disturb;0.042200373511746186
me.;0.0656628171023869
Choose;0.041687120017730145
your;0.03791444170030053
next;0.03666602123208288
words;0.04311890054587741
with;0.03541452463969666
grave;0.035146977537214616
intent;0.033122360174045566
or;0.034228258235867046
die...;0.035436332154409014
