;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;63;403;105;422;[];0.0;0.0;0;;;412.5;;1;745.6467110565604;;;[]
1;1;largest;124;403;225;427;[];0.0;0.0;0;;;415.0;2.5;1;627.3753288976748;;;[]
2;2;city;244;403;301;427;[2340.0];0.2748;0.2748;1;19.5588;21.2805;415.0;0.0;1;553.697258896471;20.42;0.2748;[6.995200000000011]
3;3;in;320;403;345;422;[];0.0;0.0;0;;;412.5;2.5;1;512.7881684569815;;;[]
4;4;the;364;403;405;422;[2341.0];0.2427;0.2427;1;21.2168;24.0387;412.5;0.0;1;455.73279200587007;22.63;0.2427;[0.0]
5;5;world;422;403;495;422;[];0.0;0.0;0;;;412.5;0.0;1;371.8916316744242;;;[]
6;6;is;515;403;540;422;[];0.0;0.0;0;;;412.5;0.0;1;331.18558197703237;;;[]
7;7;Chongqing,;558;403;701;427;[2342.0, 2343.0, 2344.0];1.7471;0.2268;3;18.8893;20.6364;415.0;2.5;1;197.44653582543708;19.76;0.5824;[0.0, 0.0, 0.0]
8;8;China;723;403;795;422;[];0.0;0.0;0;;;412.5;2.5;1;154.94110400234536;;;[]
9;9;with;812;403;870;422;[2345.0];0.3722;0.3722;1;18.3649;19.1409;412.5;0.0;1;149.55584;18.75;0.3722;[3.2303999999999746]
10;10;82,403;889;404;975;426;[2346.0];0.3722;0.3722;1;18.7758;19.536;415.0;2.5;1;155.07853426398378;19.16;0.3722;[2.789760000000001]
11;11;km‘2.;995;403;1061;422;[2348.0];0.2103;0.2103;1;16.4749;19.2349;412.5;2.5;1;218.65265996430406;17.85;0.2103;[18.463360000000023]
12;12;I;1085;404;1094;422;[2347.0];0.2744;0.2744;1;18.0575;19.5394;413.0;0.5;1;290.8951593090981;18.8;0.2744;[13.078635080833147]
13;13;do;1114;403;1140;422;[];0.0;0.0;0;;;412.5;0.5;1;316.1207340708065;;;[]
14;14;not;1159;405;1200;422;[];0.0;0.0;0;;;413.5;1.0;1;356.40261293860567;;;[]
15;15;understand;34;502;180;521;[2349.0];0.4205;0.4205;1;18.016;19.5183;511.5;98.0;2;657.4411010801391;18.77;0.4205;[1.3632000000000062]
16;16;what;197;502;254;521;[];0.0;0.0;0;;;511.5;0.0;2;583.6879561798972;;;[]
17;17;you;273;507;314;526;[];0.0;0.0;0;;;516.5;5.0;2;523.4804139501932;;;[]
18;18;mean;332;507;389;521;[2350.0];0.2913;0.2913;1;17.3477;18.8185;514.0;2.5;2;449.34746264941305;18.08;0.2913;[0.0]
19;19;by;409;502;435;526;[];0.0;0.0;0;;;514.0;0.0;2;403.07703852919434;;;[]
20;20;people;454;502;540;526;[2351.0];0.2588;0.2588;1;18.3252;19.3535;514.0;0.0;2;298.985409325381;18.84;0.2588;[13.389677768549948]
21;21;moving;557;502;645;526;[2352.0];0.2266;0.2266;1;17.6806;18.351;514.0;0.0;2;195.86590052754363;18.02;0.2266;[10.316160000000025]
22;22;there.;664;502;746;521;[2353.0];0.3718;0.3718;1;17.1668;17.6716;511.5;2.5;2;102.78686973279031;17.42;0.3718;[3.7523199999999974]
23;23;Assuming;767;502;885;526;[2354.0, 2358.0];0.4525;0.2424;2;17.8035;19.4688;514.0;2.5;2;45.55583999999999;18.64;0.2263;[18.231679999999983, 0.28480000000001837]
24;24;you;903;507;944;526;[2355.0];0.2263;0.2263;1;17.0277;18.2201;516.5;2.5;2;81.43918337916702;17.62;0.2263;[6.806719999999984]
25;25;mean;962;507;1019;521;[];0.0;0.0;0;;;514.0;2.5;2;136.23347528953957;;;[]
26;26;living;1038;502;1125;526;[2356.0, 2357.0];0.7441;0.2913;2;17.979;19.2307;514.0;0.0;2;207.5665016072333;18.6;0.3721;[0.0, 0.0]
27;27;there,;1144;502;1226;524;[];0.0;0.0;0;;;513.0;1.0;2;312.149424393936;;;[]
28;28;population;357;601;502;625;[];0.0;0.0;0;;;613.0;100.0;3;334.79168655966595;;;[]
29;29;of;521;602;548;620;[2359.0];0.2907;0.2907;1;17.9734;20.7566;611.0;2.0;3;289.1018452197523;19.37;0.2907;[2.4275199999999586]
30;30;Chongqing;566;601;698;625;[2360.0];0.2749;0.2749;1;16.8253;18.732;613.0;2.0;3;140.61176547311257;17.78;0.2749;[3.352639999999951]
31;31;is;717;601;742;620;[];0.0;0.0;0;;;610.5;2.5;3;98.02122927950663;;;[]
32;32;32;762;602;788;620;[2361.0];0.453;0.453;1;16.9525;17.8153;611.0;0.5;3;56.414226126621685;17.38;0.453;[13.352547309573609]
33;33;million.;805;601;919;620;[2362.0];0.3235;0.3235;1;17.9153;19.0535;610.5;0.5;3;29.44416000000001;18.48;0.3235;[29.44416000000001]
