text;attention
Assuming;5.147169091468064e-09
both;4.454685985170137e-22
the;4.564961559364161e-22
cooked;6.748967715169004e-22
and;4.436028179996634e-22
raw;6.745733838549775e-22
egg;8.4901292207449e-22
are;4.501010030774213e-22
still;4.481506654410852e-22
in;3.720958435042364e-22
their;3.920836991655404e-22
shell.;0.9999999948528309
One;4.2026712964066844e-22
method;4.1416496344564324e-22
to;4.654738218602894e-22
determine;4.265162533768031e-22
the;4.09129820496498e-22
difference;3.957400540757759e-22
between;4.124088457553126e-22
a;4.245023232808335e-22
cooked;5.744455410248925e-22
egg;7.046884361573437e-22
and;3.908648825597426e-22
a;3.847088618262927e-22
raw;4.348145738166874e-22
egg;4.533477380895329e-22
is;3.8533029645049363e-22
to;4.028581004950189e-22
place;4.605519805205671e-22
them;3.9817853926091276e-22
on;3.847403351357572e-22
a;3.805835568669524e-22
surface;4.0630044990998757e-22
and;3.768622369867668e-22
spin;9.291231880973583e-22
them.;6.309759848059021e-22
The;4.325218693838816e-22
fluid;5.362866620261859e-22
inside;4.993952482236646e-22
the;4.0309805995235664e-22
raw;4.20992761305522e-22
egg;4.372536709616813e-22
will;3.9601009841056797e-22
cause;3.907827155756504e-22
that;3.9000733432377913e-22
egg;4.330322466412832e-22
to;3.9207537953038744e-22
wobble.;1.1332112778523202e-21
Whereas;4.118070880394186e-22
the;3.8377823968086053e-22
cooked;4.054831005924887e-22
egg;4.0407865565607403e-22
is;3.8949979824641313e-22
solid;4.276249687193637e-22
and;3.8039601889195554e-22
won't;3.455436706953167e-21
wobble.;5.990888032719118e-22
The;3.8988660618663947e-22
raw;4.008238604668363e-22
egg;3.9335183334452908e-22
should;3.9464123424269017e-22
also;3.9960752145882893e-22
spin;5.509801903188939e-22
slower;4.1718463620958234e-22
and;3.6746430953244866e-22
if;3.7992539004726276e-22
you;4.0740337547936133e-22
stop;4.1636192538409986e-22
the;3.922248093000979e-22
spinning;3.9629096213209147e-22
with;3.7559939646165184e-22
your;3.800543487075078e-22
finger;5.633332810852238e-22
and;3.9595712268369245e-22
then;4.053174702389349e-22
take;3.683170641568489e-22
your;3.7163811139510253e-22
finger;3.80207553531475e-22
away,;4.414310008307657e-22
it;3.758963268278367e-22
will;3.792484007259655e-22
continue;3.872907866681226e-22
to;3.6581189161999218e-22
move;3.703070030558756e-22
for;3.6874998712540627e-22
a;3.4966840918375075e-22
few;3.548563340540271e-22
more;3.4530092059749944e-22
seconds;3.5144115034794356e-22
because;3.8193441452716925e-22
the;3.6142467861587557e-22
fluid;3.722707049402567e-22
inside;3.6216250502315817e-22
is;3.6433631322098524e-22
still;3.5595875072007686e-22
moving.;3.558665902654049e-22
