text;attention
There;0.022566364522124238
are;0.02230008999293009
multiple;0.026691090795115138
manufacturers;0.0793816206030496
with;0.030327774908971924
the;0.022943807114651524
name;0.029980847758424065
of;0.02428679949853249
Dayan,;0.14454398809708618
to;0.02197240142659758
help;0.031885243035860225
me;0.028333115352635406
narrowit;0.060281438447545105
down,;0.040502792597042835
can;0.03382882098078431
you;0.024124185932263103
elaborate;0.03216712604240903
on;0.021905393048260748
what;0.024637727742199127
the;0.0223822746172107
primary;0.02532036736612382
product;0.056985119623839564
of;0.04440720442845002
Dayan;0.06832445267791545
is?;0.059919953389977826
