;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;25;106;68;125;[];0.0;0.0;0;;;115.5;;1;1159.3495987256745;;;[]
1;1;age-old;87;106;188;130;[];0.0;0.0;0;;;118.0;2.5;1;1061.753666000444;;;[]
2;2;question;206;106;322;130;[1514.0, 1515.0, 1516.0, 1517.0];1.5524;0.4529;4;16.7154;18.7804;118.0;0.0;1;962.7703473130975;17.75;0.3881;[61.068160000000006, 22.429593306558193, 41.46879999999999, 17.10784000000001]
3;3;of;341;107;368;125;[];0.0;0.0;0;;;116.0;2.0;1;934.4773791084417;;;[]
4;4;whether;385;106;488;125;[1518.0];0.2264;0.2264;1;18.4402;19.7739;115.5;0.5;1;857.5025154863292;19.11;0.2264;[13.526720000000012]
5;5;the;507;106;548;125;[];0.0;0.0;0;;;115.5;0.0;1;822.8862983823357;;;[]
6;6;chicken;567;106;667;125;[1519.0];0.2267;0.2267;1;18.5017;19.2782;115.5;0.0;1;763.5934327018418;18.89;0.2267;[0.6201599999999985]
7;7;or;686;111;713;125;[];0.0;0.0;0;;;118.0;2.5;1;744.5152275577594;;;[]
8;8;the;732;106;773;125;[];0.0;0.0;0;;;115.5;2.5;1;723.280180888003;;;[]
9;9;egg;791;110;833;130;[1520.0];0.2102;0.2102;1;19.0421;19.2668;120.0;4.5;1;701.6639361299556;19.15;0.2102;[7.550399999999968]
10;10;came;852;111;908;125;[];0.0;0.0;0;;;118.0;2.0;1;692.3363604963864;;;[]
11;11;first;927;106;997;125;[1521.0];0.275;0.275;1;18.4694;18.8278;115.5;2.5;1;685.8476933440706;18.65;0.275;[17.458879999999994]
12;12;does;1016;106;1072;125;[1522.0];0.4208;0.4208;1;18.2115;18.0965;115.5;0.0;1;685.9518706624995;18.15;0.4208;[24.811199999999985]
13;13;not;1092;108;1132;125;[];0.0;0.0;0;;;116.5;1.0;1;691.6079890121154;;;[]
14;14;have;1152;106;1208;125;[1523.0];0.2585;0.2585;1;18.4414;18.3223;115.5;1.0;1;701.8781279291885;18.38;0.2585;[51.65351541207626]
15;15;a;1227;111;1238;125;[];0.0;0.0;0;;;118.0;2.5;1;721.5587477575075;;;[]
16;16;clear;41;205;112;224;[];0.0;0.0;0;;;214.5;96.5;2;1066.666936688947;;;[]
17;17;answer.;131;210;228;224;[1525.0];0.5178;0.5178;1;18.7813;19.8295;217.0;2.5;2;971.896527118696;19.31;0.5178;[18.493439999999993]
18;18;From;251;206;308;224;[];0.0;0.0;0;;;215.0;2.0;2;909.4089220066968;;;[]
19;19;a;326;210;337;224;[];0.0;0.0;0;;;217.0;2.0;2;887.4518092974864;;;[]
20;20;biological;356;205;501;229;[1528.0, 1529.0];0.5824;0.3721;2;19.6822;20.583;217.0;0.0;2;768.2844651724922;20.13;0.2912;[15.684799999999996, 0.0]
21;21;standpoint,;521;205;678;229;[1530.0];0.2424;0.2424;1;18.4897;18.8265;217.0;0.0;2;666.3139970204605;18.66;0.2424;[3.3660799999999824]
22;22;the;701;205;742;224;[];0.0;0.0;0;;;214.5;2.5;2;642.1424778235609;;;[]
23;23;egg;760;209;802;229;[1531.0];0.2263;0.2263;1;19.4689;19.4636;219.0;4.5;2;615.4795049596553;19.47;0.2263;[1.5126400000000046]
24;24;must;819;207;876;224;[];0.0;0.0;0;;;215.5;3.5;2;600.353942458432;;;[]
25;25;have;896;205;952;224;[1524.0, 1532.0];0.4531;0.1455;2;19.1735;19.5507;214.5;1.0;2;589.0131559017866;19.36;0.2266;[5.1049600000000055, 10.583674098081413]
26;26;come;971;210;1027;224;[1533.0];0.3234;0.3234;1;20.2402;20.2146;217.0;2.5;2;586.82368;20.23;0.3234;[44.42111999999997]
27;27;first,;1046;205;1128;227;[1527.0, 1534.0];0.6144;0.2264;2;19.3773;20.0746;216.0;1.0;2;585.4242787460923;19.73;0.3072;[8.950079999999986, 63.088959999999986]
28;28;since;1151;205;1222;224;[1526.0, 1535.0];0.5015;0.291;2;19.5104;19.502;214.5;1.5;2;605.2629975683152;19.51;0.2507;[15.048000000000002, 46.54029927233388]
29;29;it;19;304;44;323;[];0.0;0.0;0;;;313.5;99.0;3;1075.710368261542;;;[]
30;30;is;64;304;89;323;[];0.0;0.0;0;;;313.5;0.0;3;1035.8046477909734;;;[]
31;31;the;108;304;149;323;[];0.0;0.0;0;;;313.5;0.0;3;983.2815285488599;;;[]
32;32;product;168;304;269;328;[1536.0];0.2588;0.2588;1;17.9884;16.946;316.0;2.5;3;878.346127438029;17.47;0.2588;[36.06272000000001]
33;33;of;288;305;314;323;[];0.0;0.0;0;;;314.0;2.0;3;843.9985950138675;;;[]
34;34;genetic;332;304;434;328;[1537.0];0.3239;0.3239;1;20.6983;20.0744;316.0;2.0;3;746.0448938136245;20.39;0.3239;[42.99520000000001]
35;35;mutations;452;304;584;323;[1538.0];0.2914;0.2914;1;18.5736;21.0075;313.5;2.5;3;642.8953728137902;19.79;0.2914;[21.238079999999968]
36;36;in;604;304;629;323;[1539.0];0.291;0.291;1;20.3978;21.0973;313.5;0.0;3;614.5347283802457;20.75;0.291;[28.44408664917194]
37;37;a;648;309;659;323;[];0.0;0.0;0;;;316.0;2.5;3;596.7650964872043;;;[]
38;38;previous;678;304;794;328;[1540.0];0.2753;0.2753;1;19.659;12.7933;316.0;0.0;3;526.014029837021;16.23;0.2753;[4.216319999999996]
39;39;generation;812;304;959;328;[1541.0];0.2589;0.2589;1;19.7313;12.881;316.0;0.0;3;484.8008081525673;16.31;0.2589;[34.32191999999998]
40;40;of;978;305;1004;323;[];0.0;0.0;0;;;314.0;2.0;3;487.82367999999997;;;[]
41;41;birds.;1023;304;1105;323;[1542.0, 1543.0];0.5337;0.2102;2;19.0245;12.881;313.5;0.5;3;488.24424500999737;15.95;0.2669;[0.0, 31.64191999999997]
42;42;However,;1128;305;1240;327;[];0.0;0.0;0;;;316.0;2.5;3;499.775570976996;;;[]
43;43;the;26;403;67;422;[];0.0;0.0;0;;;412.5;96.5;4;1013.3073100226713;;;[]
44;44;egg;85;407;127;427;[];0.0;0.0;0;;;417.0;4.5;4;956.1588590529203;;;[]
45;45;would;144;403;217;422;[];0.0;0.0;0;;;412.5;4.5;4;876.6812103298338;;;[]
46;46;have;236;403;292;422;[1544.0];0.5497;0.5497;1;18.8793;12.4655;412.5;0.0;4;810.1444714033308;15.67;0.5497;[10.95744000000002]
47;47;needed;311;403;397;422;[1545.0];0.4042;0.4042;1;18.1971;12.4655;412.5;0.0;4;719.7942987724912;15.33;0.4042;[9.374400000000037]
48;48;to;416;405;442;422;[];0.0;0.0;0;;;413.5;1.0;4;682.3579006250184;;;[]
49;49;be;461;403;487;422;[];0.0;0.0;0;;;412.5;1.0;4;645.887588164831;;;[]
50;50;incubated;506;403;637;422;[1546.0, 1547.0, 1548.0];1.4076;0.3882;3;19.0296;19.3467;412.5;0.0;4;533.8061600856461;19.19;0.4692;[0.8403200000000197, 7.2198399999999765, 13.824639999999988]
51;51;by;656;403;682;427;[];0.0;0.0;0;;;415.0;2.5;4;500.1942140262944;;;[]
52;52;a;701;408;712;422;[];0.0;0.0;0;;;415.0;0.0;4;485.5029727461845;;;[]
53;53;chicken;731;403;831;422;[1549.0, 1553.0];0.6146;0.291;2;18.3624;18.7527;412.5;2.5;4;425.06259179723446;18.56;0.3073;[12.364227108881492, 1.3113599999999792]
54;54;or;850;408;877;422;[1550.0];0.3561;0.3561;1;19.362;19.3883;415.0;2.5;4;408.6492390123618;19.38;0.3561;[4.327090938910348]
55;55;a;896;408;907;422;[];0.0;0.0;0;;;415.0;0.0;4;400.4370718919296;;;[]
