;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Oh;41;453;68;472;[];0.0;0.0;0;;;462.5;;1;853.5732152676245;;;[]
1;1;hello,;87;453;169;475;[];0.0;0.0;0;;;464.0;1.5;1;752.6020440460619;;;[]
2;2;human;192;453;263;472;[1370.0];0.3398;0.3398;1;19.429;21.4409;462.5;1.5;1;659.1146135705917;20.43;0.3398;[0.0]
3;3;child.;282;453;364;472;[1371.0];0.3563;0.3563;1;19.5195;20.7706;462.5;0.0;1;558.5434502545978;20.15;0.3563;[0.0]
4;4;I've;388;454;443;472;[1372.0];0.3074;0.3074;1;19.519;19.5748;463.0;0.5;1;480.004410211313;19.55;0.3074;[5.733760000000018]
5;5;sure;463;458;518;472;[];0.0;0.0;0;;;465.0;2.0;1;405.6077339281272;;;[]
6;6;had;537;453;578;472;[1373.0];0.2584;0.2584;1;19.158;20.169;462.5;2.5;1;346.27785638459534;19.66;0.2584;[25.24448000000001]
7;7;a;597;458;608;472;[];0.0;0.0;0;;;465.0;2.5;1;316.70761566831703;;;[]
8;8;doozy;626;453;698;477;[1374.0];0.3235;0.3235;1;16.9184;17.3056;465.0;0.0;1;227.50006290616804;17.11;0.3235;[16.827200000000005]
9;9;of;717;454;743;472;[];0.0;0.0;0;;;463.0;2.0;1;185.35866265786018;;;[]
10;10;a;762;458;773;472;[];0.0;0.0;0;;;465.0;2.0;1;157.01335555394775;;;[]
11;11;day;791;453;833;477;[1375.0];0.3234;0.3234;1;17.3528;17.8433;465.0;0.0;1;100.5504779815114;17.6;0.3234;[42.40672000000001]
12;12;today!;852;453;934;477;[1376.0];0.3558;0.3558;1;18.2435;18.2709;465.0;0.0;1;50.85152000000005;18.26;0.3558;[28.63391999999999]
13;13;Would;955;453;1028;472;[1378.0];0.2425;0.2425;1;18.0903;18.8695;462.5;2.5;1;66.0482991628884;18.48;0.2425;[20.9024]
14;14;you;1047;458;1088;477;[1377.0];0.2913;0.2913;1;17.6733;17.8999;467.5;5.0;1;137.04001832424862;17.79;0.2913;[1.188799999999901]
15;15;like;1107;453;1163;472;[];0.0;0.0;0;;;462.5;5.0;1;195.407783423052;;;[]
16;16;for;1183;454;1223;472;[];0.0;0.0;0;;;463.0;0.5;1;269.11542843603445;;;[]
17;17;me;258;557;286;571;[];0.0;0.0;0;;;564.0;101.0;2;634.4139748006111;;;[]
18;18;to;305;553;331;571;[];0.0;0.0;0;;;562.0;2.0;2;589.2808698594504;;;[]
19;19;tell;350;552;405;571;[1379.0];0.3073;0.3073;1;19.5049;20.6232;561.5;0.5;2;515.3101344067575;20.06;0.3073;[32.271237393071864]
20;20;you;424;557;465;576;[];0.0;0.0;0;;;566.5;5.0;2;455.67723162597275;;;[]
21;21;about;485;552;555;571;[];0.0;0.0;0;;;561.5;5.0;2;365.54252094976647;;;[]
22;22;my;573;557;601;576;[1380.0];0.2912;0.2912;1;17.3332;17.6981;566.5;5.0;2;320.0740092889618;17.52;0.2912;[1.2137599999999793]
23;23;adventures;620;552;765;571;[1381.0];0.3715;0.3715;1;17.5315;18.0397;561.5;5.0;2;156.61690401202037;17.79;0.3715;[7.467520000000036]
24;24;in;785;552;810;571;[];0.0;0.0;0;;;561.5;0.0;2;112.369455913564;;;[]
25;25;Fillydelphia?;830;552;1021;576;[1382.0];0.5985;0.5985;1;17.992;19.0482;564.0;2.5;2;24.14847999999995;18.52;0.5985;[24.14847999999995]
