;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1827;1828;349.04319999999996;361.53344;0.25891;22.3426;21.5462;;;
1828;1829;246.144;233.07264;0.30725;19.3137;17.7996;Profile-Guided;0.0;9.072640000000007
1829;1830;384.79359999999997;210.47296;0.29114;18.9632;17.8916;Optimization;1.0;0.0
1830;1831;553.1519999999999;188.6208;0.37219;19.4294;18.8628;(PGO);2.0;16.379199999999997
1831;1832;710.3104000000001;190.7712;0.29126;21.1569;19.9363;improves;3.0;14.228800000000007
1832;1833;882.8032000000001;191.92832;0.34009;21.224;20.8103;application;4.0;13.071679999999986
1833;1834;1031.0783999999999;232.58112;0.29102;19.4594;19.3652;performance;5.0;3.5811199999999985
1834;1835;919.0656;256.86016;0.08081;19.4672;19.6963;application;4.0;27.860160000000008
1835;1836;155.1488;307.7632;0.42065;19.4818;18.6577;reorganizing;7.0;0.0
1836;1837;131.6096;310.9888;0.46899;18.6469;17.137;reorganizing;7.0;0.0
1837;1838;234.1632;286.23872;0.25891;19.8586;19.0806;reorganizing;7.0;18.040756676991126
1838;1839;347.78880000000004;287.13984;0.43689;20.2578;18.446;layout;9.0;16.860160000000008
1839;1840;335.03999999999996;282.61376;0.27527;19.2054;18.8701;layout;9.0;21.386239999999987
1840;1841;478.77119999999996;285.61408;0.42053;19.3654;18.3783;reduce;11.0;18.38592
1841;1842;719.1296;273.00864;0.3396;19.4986;18.588;instruction-cache;12.0;30.991359999999986
1842;1843;833.2288;269.8752;0.35608;19.5047;18.7663;instruction-cache;12.0;34.277209986811926
1843;1844;970.7776;287.86688;0.25879;20.2291;19.5801;problems,;13.0;16.13312000000002
1844;1845;1078.592;314.2656;0.38818;18.7026;18.4341;shrinking;14.0;0.0
1845;1846;903.8976;345.3952;0.19409;19.862;17.6671;problems,;13.0;17.39519999999999
1846;1847;138.2784;386.78528;0.42078;19.4723;19.1547;and;17.0;16.21472
1847;1848;266.7392;376.4736;0.29089;19.5695;18.588;reducing;18.0;26.526400000000024
1848;1849;418.02239999999995;377.94816;0.25879;19.024;17.8637;branch;19.0;26.01747084452293
1849;1850;600.6528000000001;391.94624;0.24292;17.2536;17.1472;predictions.;20.0;11.053760000000011
1850;1851;740.7103999999999;382.04416;0.29114;17.788;17.1746;Profile-Guided;21.0;20.955840000000023
1851;1852;865.7280000000001;405.42208;0.24268;19.1653;18.3754;Optimization;22.0;0.0
1852;1853;982.6688;391.84384;0.25891;17.924;17.2666;Optimization;22.0;11.15616
1853;1854;1113.344;423.56736;0.33948;17.1331;17.6915;provides;24.0;0.0
1854;1855;159.79520000000002;551.13728;0.27502;17.9401;17.4682;information;25.0;30.137280000000032
1855;1856;317.96479999999997;505.5488;0.25854;18.8563;18.1928;compiler;28.0;0.0
1856;1857;427.264;484.11648;0.24255;18.6744;18.0501;compiler;28.0;19.700608711164215
1857;1858;601.3951999999999;479.78496;0.35571;17.0656;16.7751;areas;30.0;27.32023764980091
1858;1859;845.056;476.60032;0.25867;17.7139;16.7183;application;33.0;25.39967999999999
1859;1860;1012.9024;481.49504;0.40442;17.6803;17.214;most;36.0;24.274256947671955
1860;1861;931.328;516.22912;0.08069;16.6287;15.102;that;34.0;0.0
1861;1862;434.43199999999996;640.77824;0.22644;19.4066;18.0295;library/executable;41.0;15.778239999999983
1862;1863;606.8736;775.92576;0.29089;18.603;19.0023;instrumented;59.0;23.07424000000003
1863;1864;455.9232;678.66624;0.19409;19.9131;19.1651;Collect;50.0;21.333759999999984
1864;1865;283.9936;584.64256;0.33972;18.8894;17.847;the;40.0;16.357439999999997
1865;1866;437.2992;586.42432;0.25867;19.0268;17.3995;library/executable;41.0;14.575680000000034
1866;1867;598.5024;586.98752;0.22644;19.0809;17.7195;library/executable;41.0;14.012479999999982
1867;1868;745.1008;565.56544;0.24255;18.6907;17.3023;instrumentation;43.0;35.43456000000003
1868;1869;914.5088;562.92352;0.21057;18.9248;17.6607;instrumentation;43.0;38.07647999999995
1869;1870;1080.4352;586.68032;0.3396;18.1824;17.7529;profile-generate;44.0;14.319679999999948
1870;1871;937.8431999999999;609.4848;0.09705;18.2263;16.7459;profile-generate;44.0;3.1568000000000893
1871;1872;192.064;676.58752;0.25879;19.4585;18.8905;compiler;47.0;23.41247999999996
1872;1873;295.2192;683.75552;0.21021;18.9023;18.3367;linker.;49.0;16.244479999999953
1873;1874;494.784;675.80928;0.27478;18.0341;17.8942;Collect;50.0;24.190720000000056
1874;1875;641.9712;673.24928;0.25867;18.6123;18.2264;profiles;51.0;27.208709082909458
1875;1876;899.5328000000001;682.04544;0.22656;19.1173;17.7361;representative;55.0;17.954560000000015
1876;1877;813.6831999999999;716.72832;0.21021;19.8825;17.6713;a;54.0;7.3168000000000575
1877;1878;672.4096;766.65856;0.22656;20.9022;19.9527;instrumented;59.0;32.341440000000034
