;x;y;duration;pupil_r;pupil_l;word;word_number
2069;630.3616000000001;496.73216;1.21289;14.2481;12.7813;;
2070;257.35679999999996;483.57376;0.19421;13.8931;13.4871;list:;3.0
2071;124.09599999999999;469.53472;0.27515;16.0289;14.6267;here's;1.0
2072;236.48;474.0096;0.29138;15.3054;14.1861;a;2.0
2073;384.8064;461.9776;0.22668;15.9643;14.4163;Human;5.0
2074;470.6688;459.008;0.34045;16.431;14.8952;*;6.0
2075;535.1936;459.13088;0.67944;15.4239;14.0612;Demon;7.0
2076;683.84;445.65504;0.61462;15.2631;14.8098;Android;9.0
2077;835.8784;443.4432;0.50146;13.8795;13.652;Cyborg;11.0
2078;929.5744000000001;446.3104;0.43701;9.9166;13.9738;Centaur;13.0
2079;1143.36;453.51936;0.30737;14.0749;13.3658;Select;16.0
2080;1137.1136;438.50752;0.55005;13.5366;13.2956;Spirit;15.0
2081;1109.9263999999998;442.112;0.46851;14.8936;14.7438;Spirit;15.0
2082;1142.7584;457.63584;0.2428;15.4462;13.5459;Select;16.0
2083;494.20799999999997;549.74464;0.42041;15.0828;12.4027;character:;17.0
2084;584.1792;555.07968;0.43689;13.9691;12.3268;Android;18.0
2085;643.0848000000001;547.03104;0.27478;14.3668;13.2785;Android;18.0
2086;726.7583999999999;559.83104;0.46899;13.6029;13.4102;(not;19.0
2087;819.904;553.78944;0.32275;14.2676;14.4021;iPhone;20.0
2088;858.3936;557.34272;0.43652;9.2542;13.9204;";))";21.0
