;x;y;duration;pupil_r;pupil_l;word;word_number
2297;630.8352;498.28864;0.97046;15.5678;14.2319;;
2298;318.0416;229.376;0.19458;14.5694;14.5348;summarizing;3.0
2299;174.28480000000002;102.69696;0.42041;14.1385;14.2036;yes,;1.0
2300;326.4896;76.67712;0.2749;14.8035;14.3035;summarizing;3.0
2301;448.8064;54.528;0.24243;15.9121;15.9785;summarizing;3.0
2302;573.0688;48.896;0.42053;14.8873;15.2739;of;5.0
2303;703.424;54.66112;0.27515;15.9549;15.0214;emails;7.0
2304;860.3391999999999;72.38656;0.32336;14.7281;14.4127;a;9.0
2305;989.1071999999999;42.12736;0.27502;14.3753;13.8118;particular;10.0
2306;1126.848;83.08736;0.40442;13.8702;13.343;subject;11.0
2307;1141.9648;95.83616;0.33997;13.2473;15.0124;subject;11.0
2308;141.4656;162.23232;0.45288;16.2602;14.8823;exactly;13.0
2309;280.52479999999997;172.45184;0.37146;16.1942;15.2046;was;16.0
2310;459.6096;154.71616;0.43652;17.8392;16.304;for.;18.0
2311;577.7408;146.57536;0.37207;15.2457;14.3665;Forget;19.0
2312;735.296;140.8512;0.79248;15.6919;15.1779;of;21.0
2313;896.6912000000001;137.28768;0.29114;15.6499;15.6023;complex;23.0
2314;1014.9376;162.8672;0.32397;15.2739;14.0443;Language;24.0
2315;1124.4544;163.30752;0.48511;13.8371;13.1156;processing;25.0
2316;955.6736;157.8496;0.19409;14.4187;14.6685;Language;24.0
2317;720.0896;161.23904;0.09705;13.43;14.0011;of;21.0
2318;116.6208;267.4176;0.35608;16.1656;14.4563;machine;27.0
2319;209.2032;278.016;0.27502;15.862;14.3118;machine;27.0
2320;333.1328;257.26976;0.27502;14.3544;13.5135;learning;28.0
2321;517.0559999999999;223.93856;0.24268;14.896;13.6378;algorithms;29.0
2322;617.6384;215.78752;0.30713;14.6513;14.4054;went;31.0
2323;710.5791999999999;242.50368;0.42065;13.4422;13.3381;into;32.0
2324;879.1296;240.37376;0.37195;13.749;13.4573;creation,;34.0
2325;994.7776;253.31712;0.32349;14.9969;14.4883;sole;36.0
2326;1114.5856;247.26528;0.43665;15.2077;14.2897;purpose;37.0
2327;1159.1424000000002;239.77984;0.19397;11.8726;10.671;purpose;37.0
2328;124.0448;386.24256;0.43677;15.2691;13.6123;is;40.0
2329;218.4192;370.65728;0.27515;14.9442;13.1402;summarize;42.0
2330;414.9632;368.384;0.21021;15.3998;13.8907;your;43.0
2331;515.1616;361.60512;0.27515;14.5768;14.0198;emails;44.0
2332;618.8928;352.512;0.37207;14.8919;14.4242;about;45.0
2333;680.256;356.29056;0.50134;15.3131;14.9411;"""x"".";46.0
2334;777.024;351.47776;0.4043;14.2423;14.3887;I'll;47.0
2335;875.7632;342.528;0.25879;14.2848;14.5793;go;49.0
2336;1041.2416;340.56192;0.22632;14.803;15.0116;and;51.0
2337;1069.5552;351.2832;0.14575;14.6239;14.5767;ignore;52.0
2338;1028.7232;352.63488;0.11328;12.3131;10.053;and;51.0
2339;114.79039999999999;470.99904;0.82532;15.6705;14.4653;context,;54.0
2340;246.2464;464.81408;0.37219;15.7421;14.0736;nuance,;55.0
2341;425.728;464.35328;0.37231;15.7969;14.1918;individual;57.0
2342;598.6048000000001;460.58496;0.51746;12.3521;12.8377;perspectives;58.0
2343;822.0416;449.16736;0.61462;15.091;14.8442;your;60.0
2344;952.7808;441.57952;0.24268;15.0178;15.1598;and;62.0
2345;1052.5184;440.30976;0.27515;15.091;15.2611;give;63.0
2346;1155.3536;434.71872;0.25879;15.5739;14.6651;a;65.0
2347;1171.3663999999999;438.5792;0.25903;13.2102;11.82;one-;66.0
2348;175.4624;569.088;0.48523;15.1212;12.8085;size-fits-all;67.0
2349;336.3328;569.20064;0.30725;15.26;13.5041;summary.;68.0
2350;480.384;557.06624;0.33984;14.5996;12.7832;After;69.0
2351;618.7392;538.13248;0.29102;14.87;12.8062;who;71.0
2352;737.1008;563.02592;0.25903;14.0768;13.431;needs;72.0
2353;875.0464;550.36928;0.32312;13.8924;13.7054;personalized;73.0
2354;963.6224;542.80192;0.29138;13.6975;14.3816;and;74.0
2355;1102.0672;549.45792;0.56641;9.3255;10.0855;thoughtful;75.0
2356;176.15359999999998;664.86272;0.38818;15.2718;14.1186;communication;76.0
2357;341.6064;682.73152;0.29102;13.2122;12.2296;when;77.0
2358;423.62879999999996;662.8864;0.35559;13.6562;12.1857;can;79.0
2359;525.6320000000001;659.5584;0.43677;14.4941;12.1602;just;80.0
2360;625.856;653.6704;0.45288;14.0186;12.6868;a;82.0
2361;722.7136;661.23776;0.45288;13.8901;13.6124;quick;83.0
2362;840.768;650.69056;0.50146;15.1081;15.6581;dirty;85.0
2363;961.8048;653.83424;0.40466;14.7082;13.7357;summary?;86.0
2364;1098.6496;640.23552;0.48523;14.8919;14.6535;in;88.0
2365;1033.7536;646.54336;0.22644;8.3883;5.837;But;87.0
2366;101.1456;767.15008;0.43665;14.4836;15.0552;seriousness,;90.0
2367;160.2176;774.89152;0.22644;13.3032;12.7523;seriousness,;90.0
2368;307.2768;765.3888;0.35596;14.1078;13.1531;sure;92.0
2369;448.70399999999995;754.70848;0.53369;14.1872;12.6688;meant;94.0
2370;501.696;753.13152;0.37183;14.2258;12.3635;well;95.0
2371;622.6432;759.52128;0.25879;14.192;13.8313;with;96.0
2372;765.4016;760.576;0.27502;13.6689;13.5191;request.;98.0
2373;938.6624;743.28064;0.30762;13.9164;13.5508;However,;99.0
2374;1067.2384;734.4128;0.33972;13.6596;13.0842;time,;101.0
2375;1172.736;747.6224;0.27502;14.5308;13.4929;please;102.0
2376;120.1408;870.25664;0.27515;14.275;13.9952;provide;103.0
2377;266.7136;859.33056;0.30725;13.2859;12.8073;more;106.0
2378;409.408;852.39808;0.30774;14.1262;11.7703;information;107.0
2379;597.0432000000001;845.3632;0.27478;13.3434;11.1849;context;109.0
2380;713.8176;847.91296;0.25891;13.0083;12.6631;so;110.0
2381;785.4208;850.20672;0.30713;14.395;14.1099;that;111.0
2382;921.152;845.37344;0.29102;14.7359;14.2591;better;114.0
2383;1101.7728;835.49184;0.27466;13.6304;12.1483;understand;115.0
2384;1178.7136;837.87776;0.35559;13.2282;12.6574;what;116.0
2385;603.2128;941.03552;0.33984;12.44;12.6784;looking;118.0
2386;685.8496;906.81344;0.30725;9.8055;6.7791;looking;118.0
