;x;y;duration;pupil_r;pupil_l;word;word_number
2694;641.6512;504.29952;1.74683;14.7277;13.5019;;
2695;148.1472;178.82112;0.24255;13.8084;12.9084;here;1.0
2696;161.408;179.51744;0.25867;14.1489;13.9678;here;1.0
2697;284.736;153.6;0.24255;16.7176;15.5624;three;3.0
2698;366.5408;170.51648;0.27502;15.0117;14.9259;Limericks;4.0
2699;631.616;143.24736;0.35583;14.5938;14.6361;mushrooms;6.0
2700;795.7248;149.87264;0.24255;14.2713;13.9578;that;7.0
2701;925.0816;173.84448;0.24219;13.4599;12.8148;make;9.0
2702;1001.7664000000001;159.6416;0.48511;14.7729;13.6289;you;10.0
2703;1141.696;159.26272;0.25867;14.2841;13.3918;chuckle:;11.0
2704;1114.944;157.47072;0.22644;13.6854;13.2002;chuckle:;11.0
2705;113.3184;276.03968;0.50195;15.781;14.9577;young;15.0
2706;207.7184;273.70496;0.33972;15.6483;14.7234;fellow;16.0
2707;310.4896;285.7472;0.30701;15.8102;14.9219;named;17.0
2708;399.744;246.62016;0.29089;15.8778;15.1548;Phil;18.0
2709;531.0591999999999;244.60288;0.64709;15.733;15.1294;ate;20.0
2710;675.0208;248.68864;0.5177;15.003;14.9019;strange;22.0
2711;825.92;253.6448;0.27515;15.5573;14.6802;mushrooms;23.0
2712;996.7359999999999;256.8192;0.50134;15.2405;14.5546;with;24.0
2713;1085.0304;242.95424;0.29138;15.9667;14.7793;He;26.0
2714;1123.7504;245.38112;0.42053;14.4692;13.1164;He;26.0
2715;167.4368;388.99712;0.32336;15.6529;14.5029;he;29.0
2716;197.1584;365.86496;0.2749;14.9138;13.5754;cried;30.0
2717;321.9584;349.21472;0.67957;13.2704;8.4916;And;31.0
2718;567.8464;347.81184;0.32373;14.7444;14.6001;replied;35.0
2719;641.92;353.06496;0.43701;14.6997;14.3933;replied;35.0
2720;789.4784;361.70752;0.32336;13.4562;13.4623;worry,;37.0
2721;927.5904;351.73376;0.25867;14.9919;14.6008;it's;38.0
2722;998.6816;341.18656;0.35583;14.0685;14.3728;just;39.0
2723;1120.4224000000002;349.19424;0.32349;14.5215;13.8167;strange;41.0
2724;1003.8527999999999;351.26272;0.16174;13.2983;9.7583;just;39.0
2725;128.5632;471.25504;0.55017;14.7588;13.7855;"thrill!""";42.0
2726;266.4064;472.3712;0.40442;15.354;13.377;There;43.0
2727;361.01120000000003;473.87648;0.30664;14.8502;12.7488;was;45.0
2728;404.8768;467.84512;0.32336;15.246;14.0582;was;45.0
2729;315.2128;475.11552;0.46912;15.0682;13.3864;once;44.0
2730;393.9584;475.29984;0.38831;16.2448;13.9643;was;45.0
2731;512.64;462.53056;0.30737;15.2408;12.9585;mushroom;47.0
2732;651.648;456.23296;0.45288;13.8525;12.8888;bright;49.0
2733;829.9775999999999;456.91904;0.53369;12.6166;12.3631;it;51.0
2734;883.9168;451.3792;0.54993;13.4326;13.4743;shone;52.0
2735;1014.8224;443.7504;0.38806;12.6248;13.2367;the;54.0
2736;1135.3344;460.61568;0.51758;8.9005;7.645;of;56.0
2737;117.60640000000001;566.49728;0.4043;14.2149;9.4352;night;58.0
2738;177.6384;545.10592;0.21033;15.125;13.4167;But;59.0
2739;206.08;566.272;0.56641;13.4551;11.4695;when;60.0
2740;303.68;544.22528;0.25867;13.9658;11.854;someone;61.0
2741;448.0896;551.59808;0.30713;13.5896;11.9838;bit;62.0
2742;525.9904;560.13824;0.82471;15.0721;13.2197;They;63.0
2743;600.9728;534.1184;0.33972;13.5647;11.8003;threw;65.0
2744;689.4592;564.03968;0.29102;12.6723;12.4693;a;66.0
2745;763.7504;575.24224;0.38818;13.4326;13.3182;fit;67.0
2746;868.8;553.64608;0.38818;13.8349;13.9339;the;69.0
2747;990.9248;560.61952;0.30725;13.8662;14.4252;light;70.0
2748;1119.4751999999999;555.18208;0.29138;14.3516;13.7055;the;72.0
2749;1143.0656000000001;529.18272;0.1134;10.3899;9.0073;only;73.0
2750;111.00160000000001;666.68544;0.46936;13.6176;13.4439;thing;74.0
2751;182.0928;663.5008;0.5498;13.3176;12.5779;right!;75.0
2752;317.6448;648.41728;0.33972;14.4135;12.338;There;76.0
2753;436.8;659.42528;0.37231;14.7042;12.1181;young;79.0
2754;541.184;657.89952;0.38782;12.4666;11.7736;girl;80.0
2755;707.4816;654.25408;0.34009;11.5725;12.2927;the;82.0
2756;829.5296000000001;665.088;0.61426;13.2816;12.8371;Whose;84.0
2757;892.9664;659.92704;0.42041;12.7182;12.7014;love;85.0
2758;975.6543999999999;669.44;0.30725;13.1628;12.2786;for;86.0
2759;1099.1871999999998;651.55072;0.25891;13.4197;13.1833;mushrooms;87.0
2760;1159.8464;663.06048;0.19409;11.2966;10.53;mushrooms;87.0
2761;1030.8992;676.78208;0.19421;13.8869;11.6272;mushrooms;87.0
2762;137.62560000000002;786.688;0.27527;12.8688;13.5826;She;90.0
2763;134.07999999999998;790.71232;0.35571;11.8643;11.6899;She;90.0
2764;181.7344;778.48576;0.37207;12.503;12.2111;She;90.0
2765;275.57120000000003;768.68608;0.33984;12.8689;12.6431;cooked;91.0
2766;385.2288;766.24896;0.27502;12.4282;11.4876;with;93.0
2767;466.2144;757.11488;0.32373;13.0947;11.5829;care;94.0
2768;602.0864;756.54144;0.38794;11.9971;10.9718;took;96.0
2769;749.1200000000001;769.90464;0.50159;12.324;11.5643;to;98.0
2770;862.5152;755.8656;0.32349;13.3536;13.3004;share;99.0
2771;1021.6448;754.54464;0.51782;13.9412;12.974;friends;102.0
2772;1170.4192;754.688;0.48511;14.1303;12.1418;were;103.0
2773;547.4304;840.87808;0.50134;13.5012;11.0811;sick;105.0
2774;646.1311999999999;839.50592;0.82495;11.2879;9.3914;what;107.0
