;x;y;duration;pupil_r;pupil_l;word;word_number
1827;629.0688;501.01248;0.93823;12.6019;10.8314;;
1828;142.4256;398.44864;0.26099;13.9263;13.8288;Full;1.0
1829;155.44320000000002;421.05856;0.30774;15.0406;13.049;Body;2.0
1830;281.8176;416.14336;0.25879;14.4458;12.8564;Stretches;3.0
1831;369.84319999999997;409.83552;0.29089;14.283;13.7296;Stretches;3.0
1832;465.2672;403.97824;0.32373;16.0733;14.7093;body;5.0
1833;608.4352;406.67136;0.5177;14.6224;14.5496;stretches;6.0
1834;782.0287999999999;417.3824;0.35596;15.269;15.2314;involve;7.0
1835;932.6207999999999;404.89984;0.29126;15.4629;15.3845;stretches.;9.0
1836;928.1536;392.26368;0.25867;15.8985;14.7982;stretches.;9.0
1837;1037.9392;391.53664;0.21021;16.0899;15.0307;stretches.;9.0
1838;1141.888;407.11168;0.30713;14.0788;14.2018;Squats;11.0
1839;1121.3183999999999;399.96416;0.25879;10.4814;8.8791;2.;10.0
1840;97.536;543.39584;0.19385;12.3596;9.4396;Squats;12.0
1841;227.3664;535.20384;0.08044;14.5704;12.5893;one;14.0
1842;455.4112;495.08352;0.30737;13.9769;11.5117;helpful;18.0
1843;573.8752000000001;505.98912;0.27502;12.4479;12.1781;morning;19.0
1844;662.5664;502.15936;0.38843;13.6229;13.887;morning;19.0
1845;792.2176000000001;509.77792;0.56628;14.8226;14.491;workouts.;20.0
1846;956.6848;513.76128;0.45276;15.2431;14.4415;Lunges;22.0
1847;1086.5023999999999;505.32352;0.24255;14.7835;14.7337;your;24.0
1848;1048.5248;487.7824;0.24268;14.3286;14.0155;Keep;23.0
1849;983.5519999999999;515.60448;0.38806;15.5987;14.7817;Keep;23.0
1850;1104.8576;495.73888;0.29126;14.8622;14.6893;your;24.0
1851;801.8688;550.5024;0.19421;16.0394;8.025;workouts.;20.0
1852;289.0112;618.72128;0.46936;15.0037;13.6021;straight,;27.0
1853;481.472;601.73312;0.27502;14.5903;12.7763;your;29.0
1854;679.8591999999999;605.7472;0.21033;13.9636;13.4864;back;31.0
1855;781.3760000000001;604.23168;0.30737;13.8674;13.1182;and;32.0
1856;932.4928;600.91392;0.25891;14.5379;13.7411;relaxed;33.0
1857;1020.5952000000001;606.70976;0.30737;13.9699;13.1362;chin;35.0
1858;917.5423999999999;567.15264;0.06506;11.9844;11.5081;relaxed;33.0
1859;594.7392;484.9152;0.3396;14.1899;13.3345;morning;19.0
1860;448.99839999999995;417.83296;0.22644;14.0904;12.632;Full;4.0
1861;323.3152;387.60448;0.29114;14.4575;13.4414;Stretches;3.0
