;x;y;duration;pupil_r;pupil_l;word;word_number
2184;626.0096;501.22752;1.32617;12.9132;11.5837;;
2185;153.8176;240.91648;0.51758;13.8698;13.9132;much;1.0
2186;305.9072;217.14944;0.38794;14.3387;14.012;woodchuck;4.0
2187;397.69599999999997;207.13472;0.32373;15.3296;14.4804;woodchuck;4.0
2188;535.68;210.20672;0.46912;15.8328;14.5573;a;7.0
2189;538.752;201.02144;0.40417;16.4743;15.6172;a;7.0
2190;686.2080000000001;209.1008;0.35596;15.5419;15.2132;woodchuck;8.0
2191;789.76;211.70176;0.38818;15.2756;14.4003;could;9.0
2192;890.5472;192.58368;0.42017;15.228;13.7699;chuck;10.0
2193;1029.2992;192.24576;0.2428;15.1405;14.5901;Is;12.0
2194;1062.7072;184.95488;0.51758;14.9945;13.1842;the;13.0
2195;803.3535999999999;234.81344;0.19397;16.2237;14.356;could;9.0
2196;166.08;313.62048;0.32324;15.7782;13.9167;answer;15.0
2197;300.5696;311.23456;0.37183;15.5394;14.5315;phrase;18.0
2198;432.7424;285.92128;0.42053;14.51;13.5523;the;19.0
2199;327.9616;314.66496;0.48511;16.0765;13.83;phrase;18.0
2200;271.5136;328.62208;0.3396;16.2882;15.328;the;17.0
2201;542.7968;305.65376;0.29114;16.3984;15.3338;phrase;20.0
2202;608.448;319.744;1.03479;15.525;15.5327;"""how";21.0
2203;732.6464;302.00832;0.2749;15.8972;15.0405;wood;23.0
2204;854.9504000000001;308.35712;0.30737;14.3228;13.5266;could;24.0
2205;1020.416;285.0304;0.24243;14.6937;13.7664;woodchuck;26.0
2206;1107.1743999999999;274.29888;0.37183;12.5015;8.1931;chuck;27.0
2207;1131.84;301.3632;0.38818;13.5417;12.8275;if;28.0
2208;433.99679999999995;353.60768;0.19434;13.4334;11.965;phrase;20.0
2209;143.7568;421.04832;0.50134;14.3112;12.8449;woodchuck;30.0
2210;245.7472;406.89664;0.30737;13.6711;12.1998;could;31.0
2211;348.096;410.84928;0.3717;11.6749;10.9175;chuck;32.0
2212;583.0272;403.2;0.61475;14.7116;14.2064;a;37.0
2213;683.1872;413.19424;0.29077;14.4058;13.541;tongue;38.0
2214;793.3951999999999;386.00704;0.27502;14.7726;14.1521;twister;39.0
2215;965.4016;386.99008;0.46875;14.3264;13.9857;often;42.0
2216;1112.4096;402.20672;0.51746;12.9611;11.9578;used;43.0
2217;1134.1184;410.56256;0.29089;9.9971;9.1229;to;44.0
2218;96.5248;522.30144;0.32336;14.7831;13.7265;one's;46.0
2219;288.2688;510.79168;0.21008;14.1725;12.9521;articulate;49.0
2220;380.1344;515.06176;0.29126;13.4994;11.359;articulate;49.0
2221;526.3104;518.23616;0.48511;12.7398;10.8986;words;50.0
2222;675.712;515.87072;0.22644;13.0707;12.914;and;52.0
2223;798.0288;491.9296;0.3075;13.2297;13.5991;accurately.;53.0
2224;872.7168;496.22016;0.29102;12.4712;12.6744;accurately.;53.0
2225;1036.3648;489.0624;0.22656;12.7177;12.6087;the;55.0
2226;1134.2464;484.4032;0.37231;13.5499;13.289;answer;56.0
2227;1159.9744;492.48256;0.25891;7.927;6.1503;answer;56.0
2228;233.4592;614.8608;0.48511;12.7206;11.9908;question;59.0
2229;353.6128;621.47584;0.30701;12.4304;10.4837;purely;61.0
2230;386.70079999999996;602.6752;0.53369;13.6073;12.2547;purely;61.0
2231;502.13120000000004;599.06048;0.37195;12.6011;10.8289;fictional;62.0
2232;621.6832;615.46496;0.35535;11.8976;11.4291;and;63.0
2233;742.0928000000001;608.24576;0.42041;11.9579;11.7047;real-world;66.0
2234;869.1200000000001;604.71296;0.5343;11.1474;11.5291;real-world;66.0
2235;1066.5216;613.67296;0.25854;11.9259;11.8284;reality,;69.0
2236;122.1504;718.4384;0.40393;10.3821;10.9067;woodchucks,;70.0
2237;299.8784;711.6288;0.32349;11.0643;9.9096;known;72.0
2238;477.376;703.00672;0.38806;12.0719;10.5752;groundhogs,;74.0
2239;527.8976;706.2528;0.40442;13.1315;11.7994;groundhogs,;74.0
2240;711.1936000000001;697.41568;0.35571;13.2369;13.053;actually;77.0
2241;853.8368;711.75168;0.35583;13.031;13.2399;chuck,;78.0
2242;1001.8688;701.80864;0.46924;13.6733;13.7157;throw,;80.0
2243;1030.336;699.07456;0.24243;12.7862;11.3912;throw,;80.0
2244;1202.0864000000001;689.38752;0.35547;7.3256;10.8894;They;82.0
2245;304.2176;818.64704;0.72803;13.8553;13.3643;burrowing;84.0
2246;272.1408;812.31872;0.32373;14.7456;13.1858;burrowing;84.0
2247;432.4864;810.15808;0.25854;14.2832;12.2067;animals;85.0
2248;548.0064;801.0752;0.40442;12.7744;12.0307;and;86.0
2249;669.0048;804.97664;0.35608;12.3878;11.5718;primarily;87.0
2250;749.4911999999999;802.12992;0.33948;12.8852;12.6188;dig;88.0
2251;806.784;802.90816;0.37219;13.5631;13.7386;in;89.0
2252;885.888;802.17088;0.4209;13.429;13.8054;soil,;90.0
2253;985.8303999999999;802.59072;0.50146;14.3221;13.3406;not;91.0
2254;1008.2176;798.14656;0.27478;6.328;6.8631;wood.;92.0
