;x;y;duration;pupil_r;pupil_l;word;word_number
3286;637.3376;503.5008;0.42053;14.5285;13.5581;;
3287;127.04;145.01888;0.53357;13.4585;13.0217;loop;2.0
3288;143.9232;141.94688;0.32349;14.3966;14.4522;loop;2.0
3289;311.8464;132.01408;0.42041;15.0893;14.3906;control;5.0
3290;283.2256;109.57824;0.24231;14.35;14.1428;control;5.0
3291;294.6048;122.2656;0.5498;14.8917;14.6516;control;5.0
3292;378.08639999999997;121.99936;0.35583;15.7783;14.8801;control;5.0
3293;477.97759999999994;111.98464;0.29102;15.8773;14.8139;statement;7.0
3294;623.2064;80.24064;0.24255;15.0452;14.9015;in;8.0
3295;793.0880000000001;85.504;0.22656;14.2896;14.3114;that;10.0
3296;854.7199999999999;122.1632;0.22656;12.3255;10.1023;is;11.0
3297;1020.5312000000001;98.89792;0.16187;8.627;12.6758;iterating;14.0
3298;1054.7456;103.53664;0.30737;12.5102;12.0964;iterating;14.0
3299;1165.9135999999999;111.43168;0.46924;13.0506;11.8918;over;15.0
3300;217.5616;173.55776;0.24231;14.7925;13.938;sequence;17.0
3301;233.2288;225.18784;0.33972;16.2985;14.4275;sequence;17.0
3302;404.5056;198.52288;0.27515;15.5658;13.7846;elements,;19.0
3303;521.7280000000001;195.55328;0.55005;15.2891;14.6244;as;21.0
3304;630.528;188.19072;0.3396;15.6325;14.7731;list,;23.0
3305;745.1648;194.72384;0.6311;14.0951;14.1457;tuple,;24.0
3306;862.1184;205.66016;0.51746;15.4982;14.7154;string,;25.0
3307;1017.9327999999999;200.22272;0.43665;15.1241;13.6375;dictionary,;27.0
3308;1089.9968;222.09536;0.37207;15.6089;15.0129;dictionary,;27.0
3309;144.9216;340.65408;0.42065;16.1015;13.7458;performing;29.0
3310;275.4816;328.42752;0.21033;14.0962;13.2821;operation;31.0
3311;825.3568;291.36896;0.35583;16.8744;14.991;Here;37.0
3312;938.8544;325.81632;0.32361;17.1204;16.3349;an;39.0
3313;1072.896;294.68672;0.33972;16.5866;15.7796;of;41.0
3314;1165.0944;308.10112;0.6145;15.4469;13.3365;Python;43.0
3315;136.61440000000002;424.17152;0.33936;17.1171;15.271;loop;45.0
3316;170.3296;424.71424;0.45349;17.0641;15.0338;loop;45.0
3317;255.1936;419.75808;0.4043;16.3409;13.9107;that;46.0
