;x;y;duration;pupil_r;pupil_l;word;word_number
3484;634.3552;497.50016;0.97046;11.6804;8.3023;;
3485;201.57440000000003;322.08896;0.55005;15.7089;13.9039;Rubik's;1.0
3486;306.1376;302.3872;0.25891;14.9207;13.9545;has;3.0
3487;408.35839999999996;316.88704;0.27502;15.3692;14.5245;total;5.0
3488;484.0704;303.104;0.32349;16.0615;15.1636;of;6.0
3489;579.2512;308.66432;0.38818;15.4499;14.5053;43,252,003,274,489,856,000;7.0
3490;636.8;294.35904;0.37207;14.3036;13.6971;43,252,003,274,489,856,000;7.0
3491;724.3648000000001;302.16192;0.64685;14.9982;14.2771;43,252,003,274,489,856,000;7.0
3492;827.5072;292.7616;0.59814;14.3027;13.315;43,252,003,274,489,856,000;7.0
3493;1031.36;284.60032;0.42053;12.8779;12.7267;quintillion);9.0
3494;1080.3328000000001;273.34656;0.21045;13.608;13.9618;quintillion);9.0
3495;1056.2688;268.46208;0.09668;7.0984;9.2651;quintillion);9.0
3496;138.9184;437.44256;0.43628;13.2324;12.2146;possible;10.0
3497;357.47839999999997;414.8224;0.33948;13.293;12.1511;However,;12.0
3498;520.3584;405.94432;0.37231;14.1859;13.2188;a;14.0
3499;660.4416000000001;407.27552;0.2428;13.9774;13.8175;fraction;15.0
3500;802.3296;421.0688;0.25879;15.5305;15.109;these;17.0
3501;956.8384000000001;406.36416;0.22681;15.555;16.1799;can;19.0
3502;1097.8048;408.28928;0.453;15.5785;14.8612;considered;21.0
3503;779.3152;442.86976;0.19397;15.2167;10.3934;these;17.0
3504;162.2912;524.97408;0.55005;14.8558;13.3521;solvable,;23.0
3505;329.57439999999997;526.44864;0.3396;14.7006;13.5091;means;25.0
3506;502.0416;518.58432;0.27478;14.7653;12.8399;the;27.0
3507;636.5312;518.73792;0.24268;15.3907;14.1248;can;29.0
3508;733.4399999999999;501.23776;0.29102;15.7066;13.8807;returned;31.0
3509;757.7343999999999;502.9376;0.42053;14.8219;14.5814;returned;31.0
3510;1000.7040000000001;501.11488;0.38794;15.4745;14.6766;original;34.0
3511;1033.9456;511.41632;0.29102;10.8757;7.9872;original;34.0
3512;142.52800000000002;595.08736;0.25854;15.7327;14.9251;following;36.0
3513;113.15200000000002;627.63008;0.21021;11.4841;12.9149;following;36.0
3514;426.18879999999996;605.02016;0.48523;14.1218;12.0098;legal;40.0
3515;548.48;589.7728;0.24268;13.7042;12.8337;The;42.0
3516;674.752;603.57632;0.32349;13.583;13.3155;number;43.0
3517;826.1248;603.70944;0.40442;15.2528;14.5422;solvable;45.0
3518;960.1408000000001;606.06464;0.38818;15.5844;14.073;states;46.0
3519;1000.5888;607.37536;0.38855;15.8507;14.3531;is;47.0
3520;1004.5695999999999;601.97888;0.45288;14.0672;13.3278;is;47.0
3521;1115.3919999999998;600.9856;0.27527;14.3007;13.629;around;48.0
3522;1072.7168000000001;594.56512;0.24243;13.9574;13.657;around;48.0
3523;780.608;603.43296;0.29102;15.2393;13.7663;solvable;45.0
3524;706.6368;608.79872;0.3396;15.1758;14.9378;number;43.0
3525;874.9696;606.60736;0.33972;13.655;13.6773;solvable;45.0
3526;1018.8800000000001;609.7408;0.24268;15.0147;14.1806;is;47.0
3527;1160.896;604.44672;0.50146;13.7964;13.2189;20;49.0
3528;1200.9984;596.23424;0.24292;14.9415;14.0754;to;50.0
3529;1095.9872;586.1888;0.08081;11.8885;13.0542;around;48.0
3530;454.66880000000003;703.87712;0.51843;14.5005;11.9175;power;52.0
3531;564.5696;703.93856;0.35608;13.8557;12.6582;60,;54.0
3532;703.4879999999999;709.7856;0.40442;15.1086;14.7888;approximately;56.0
3533;867.6864;714.10688;0.50159;9.8595;12.3775;10474.;57.0
3534;860.4032;706.5088;0.35596;14.7584;12.4152;10474.;57.0
3535;691.776;707.42016;0.30725;14.3698;14.043;approximately;56.0
