;x;y;duration;pupil_r;pupil_l;word;word_number
1678;642.2784;501.39136;0.79272;13.6617;11.8867;;
1679;399.2192;468.02944;0.21033;14.5534;10.2379;it;5.0
1680;150.1184;478.79168;0.35583;14.5625;13.6755;hey,;1.0
1681;296.5632;468.89984;0.6145;14.7422;13.336;go!;3.0
1682;409.9456;460.6976;0.29126;15.186;13.0995;it;5.0
1683;515.3408000000001;455.80288;0.35596;14.8912;12.8135;then;7.0
1684;625.2288;448.88064;0.32361;15.7561;14.8283;drop;8.0
1685;719.7184;450.02752;0.63074;14.0334;14.2759;down;10.0
1686;782.5152;452.73088;0.38806;14.9683;14.7453;low!;11.0
1687;844.928;458.752;0.33936;14.1302;13.8;Cash;12.0
1688;931.52;461.91616;0.37219;13.4732;13.3759;flow,;13.0
1689;1110.3488;440.87296;0.42041;13.5905;12.9721;know,;15.0
1690;1192.0768;450.12992;0.42017;13.7241;13.221;don't;16.0
1691;1217.4208;403.59936;0.1134;10.7473;10.0499;don't;16.0
1692;352.1024;565.4528;0.25891;14.2276;12.8368;a;18.0
1693;427.62239999999997;569.63072;0.61462;13.6902;11.6564;weatherman,;19.0
1694;560.704;555.02848;0.30725;15.2065;12.1797;to;20.0
1695;660.4032;563.9168;0.32336;13.5125;12.8274;which;22.0
1696;760.1792;573.40928;0.27515;13.7693;13.543;way;23.0
1697;812.5952;564.23424;0.32336;14.1479;13.9254;the;24.0
1698;939.3792000000001;557.39392;0.82446;14.1394;13.8826;wind;25.0
1699;962.176;573.42976;0.12964;14.1591;13.3145;blow.;26.0
