;x;y;duration;pupil_r;pupil_l;word;word_number
2917;635.2;505.97888;0.97034;12.0358;8.6329;;
2918;187.51999999999998;307.7632;0.22681;13.561;13.2787;would;1.0
2919;148.4672;332.12416;0.30737;15.6005;14.4446;would;1.0
2920;266.752;308.98176;0.33948;16.7223;16.0906;fun!*;3.0
2921;461.3248;307.57888;0.29102;16.7894;15.9408;**Here's;4.0
2922;604.4672;301.7216;0.29126;16.7932;15.5824;for;7.0
2923;688.9344;296.30464;0.5177;16.8634;15.5481;each;8.0
2924;816.0255999999999;302.53056;0.2749;16.1767;15.3437;piece:**;9.0
2925;963.6736000000001;298.57792;0.54968;16.189;14.755;pawn;12.0
2926;1139.7632;304.78336;0.66321;13.8822;12.6199;rook;15.0
2927;1197.0432;317.8496;0.42078;13.1023;13.8651;-;16.0
2928;156.45440000000002;416.91136;0.30725;16.2479;14.4527;bishop;18.0
2929;137.2416;430.20288;0.32336;16.3131;14.3138;bishop;18.0
2930;281.2416;431.08352;0.6145;16.0978;14.0823;knight;21.0
2931;442.80320000000006;414.34112;0.53357;15.9864;13.9772;king;24.0
2932;581.312;408.064;0.5177;12.8608;14.6898;queen;27.0
2933;745.3824;408.04352;1.16443;14.9034;13.8738;**Top:**;28.0
2934;842.4832000000001;413.3376;0.46924;16.3309;14.9404;Black;29.0
2935;908.9408000000001;401.33632;0.63086;15.684;14.8942;**Bottom:**;30.0
2936;786.6880000000001;425.90208;1.05139;15.8852;15.1162;**Top:**;28.0
2937;742.6432;423.46496;0.32373;16.4504;15.1904;**Top:**;28.0
2938;887.36;405.248;0.21008;16.0652;14.9262;**Bottom:**;30.0
2939;1004.7360000000001;403.51744;0.32349;14.5223;14.1406;**Bottom:**;30.0
2940;1104.8064;392.25344;0.37195;16.2755;15.3091;White;31.0
2941;1029.3376;383.96928;0.22668;15.9795;15.5006;**Bottom:**;30.0
2942;193.0368;513.792;0.24255;16.5078;14.6845;chess;34.0
2943;230.1568;526.71488;0.30725;15.329;14.3052;board:**;35.0
2944;447.744;504.23808;0.33972;14.6854;13.7544;[r][n][b][q][k][b]{[n][r];36.0
2945;732.5568;500.56192;0.3075;15.3654;14.4577;[p]lp]lp]f{elf{pll{pllpltp];37.0
2946;822.4639999999999;505.1392;0.29041;14.7142;13.9319;[p]lp]lp]f{elf{pll{pllpltp];37.0
2947;936.9344;497.70496;0.58252;14.7399;14.2494;[p]lp]lp]f{elf{pll{pllpltp];37.0
2948;1041.3952;513.88416;0.32373;15.4814;15.032;[p]lp]lp]f{elf{pll{pllpltp];37.0
2949;1057.7536;480.90112;0.24255;16.2977;13.8694;[p]lp]lp]f{elf{pll{pllpltp];37.0
2950;494.47679999999997;501.87264;0.2428;17.2213;14.8065;[r][n][b][q][k][b]{[n][r];36.0
2951;240.4352;572.06784;0.19397;16.2571;14.6913;Os;46.0
2952;262.1952;601.92768;0.22681;16.3096;14.4776;Oe;47.0
2953;475.59680000000003;638.60736;0.30737;16.0513;12.9236;ee;51.0
2954;399.18080000000003;680.20224;0.22607;17.385;14.8819;(plf€plf(pllpllpltpllplfe);55.0
2955;324.22400000000005;707.54304;0.56604;11.7325;8.7958;(plf€plf(pllpllpltpllplfe);55.0
2956;673.7408;710.15424;0.48523;14.5974;12.8031;(rifn}{b];56.0
2957;875.6736;701.65504;0.21021;14.8158;14.5164;(rifn}{b];56.0
2958;1104.2048;697.1392;0.35583;14.4256;14.3707;move!;61.0
2959;1041.2672;701.83936;0.22644;13.9008;13.5443;Your;60.0
2960;849.5104000000001;712.40704;0.43677;13.3545;12.2223;(rifn}{b];56.0
2961;1080.2816;506.368;0.24255;15.5854;14.4853;Your;60.0
2962;997.1712;403.17952;0.29114;15.4631;14.292;**Bottom:**;30.0
2963;1072.1152;416.49152;0.21008;15.0058;14.6104;White;31.0
2964;1049.216;413.46048;0.22656;15.7405;12.8276;**Bottom:**;30.0
2965;507.6352;464.80384;0.2915;17.0426;15.5356;[r][n][b][q][k][b]{[n][r];36.0
