;x;y;duration;pupil_r;pupil_l;word;word_number
3384;639.5776;499.0976;1.27771;15.7502;13.0004;;
3385;194.5856;347.26912;0.21008;16.7107;14.7687;Here's;1.0
3386;117.2352;341.504;0.50171;16.7862;15.163;Here's;1.0
3387;274.7392;316.49792;0.22644;16.0109;15.2012;example;3.0
3388;462.4896;308.84864;0.24243;16.5626;15.5843;for;6.0
3389;458.45759999999996;306.74944;0.72766;15.3223;14.2992;for;6.0
3390;432.2944;323.98336;0.71155;16.6818;15.1856;a;5.0
3391;490.0096;323.072;0.45276;11.1807;14.1482;for;6.0
3392;652.3775999999999;306.09408;0.40405;15.3862;14.8845;Python:;9.0
3393;750.8864;297.55392;0.29114;13.4658;12.7418;Python:;9.0
3394;884.6464000000001;295.0656;0.55042;13.2801;13.287;fruits;11.0
3395;1023.3472;301.32224;0.323;13.2347;13.6108;"[""apple"",";13.0
3396;1143.0528;296.37632;0.59863;11.5086;10.9224;"""banana"",";14.0
3397;122.7008;420.096;0.29089;15.5355;13.6171;"""cherry""]";15.0
3398;242.2656;416.39936;0.4043;16.1636;14.4717;fruit;17.0
3399;393.28000000000003;419.52256;0.69531;15.8018;14.0338;fruits:;19.0
3400;551.9488;399.07328;0.46899;15.675;14.6383;print(fruit);20.0
3401;720.1024;409.62048;0.25867;16.1436;16.0589;~~~;21.0
3402;869.9775999999999;392.54016;0.2749;16.1514;14.9601;example,;24.0
3403;1092.224;393.90208;0.42041;16.3229;15.0833;loop;26.0
3404;1172.1344000000001;404.992;0.50134;11.55;11.0839;iterates;27.0
3405;176.32000000000002;516.29056;0.40442;15.7165;14.7045;the;29.0
3406;224.2944;531.28192;0.32324;15.9641;14.0824;list;30.0
3407;361.8432;497.93024;0.43652;16.1475;13.7343;fruits,;31.0
3408;510.42560000000003;501.43232;0.37219;15.1728;13.6302;assigning;32.0
3409;633.9584;494.12096;0.43665;12.807;13.4247;each;33.0
3410;875.5968;503.8592;0.33972;15.2717;15.0324;variable;37.0
3411;978.4192;506.94144;0.61462;15.0896;14.7255;variable;37.0
3412;1085.184;496.70144;0.4043;16.4419;15.3433;fruit;38.0
3413;1153.8048000000001;509.46048;0.51733;16.4525;16.394;then;40.0
3414;1174.72;507.43296;1.01917;14.2004;14.9642;then;40.0
3415;141.8752;619.04896;0.25854;17.0905;16.4538;printing;41.0
3416;137.3824;630.48704;0.30762;16.0357;14.7711;printing;41.0
3417;302.784;615.82336;0.2428;16.3449;14.6962;console.;45.0
3418;502.1568;603.33056;0.21008;16.3369;14.4046;loop;47.0
3419;636.2112;595.5072;0.25879;16.7331;15.2886;will;48.0
3420;751.3599999999999;593.69472;0.25891;16.9986;16.6355;continue;49.0
3421;930.2016000000001;608.26624;0.2262;15.4571;14.9754;all;51.0
3422;1119.7312;597.62688;0.22644;15.1977;14.1605;the;54.0
3423;1199.5136;563.65056;0.22632;12.498;8.9367;list;55.0
3424;667.136;690.05312;0.24255;16.1459;14.8526;processed.;58.0
3425;708.1344;693.41184;0.74402;15.5809;8.4448;processed.;58.0
