;x;y;duration;pupil_r;pupil_l;word;word_number
3759;622.1056;513.75104;0.59839;11.7811;10.6107;;
3760;137.6512;225.30048;0.3396;13.5811;13.7204;answer;1.0
3761;316.288;192.07168;0.3562;15.2018;14.7655;question;4.0
3762;545.0495999999999;217.48736;0.40454;15.7764;15.3697;varies;5.0
3763;683.9423999999999;210.51392;0.25879;16.0409;15.2733;depending;6.0
3764;819.712;215.58272;0.2915;14.0095;12.9327;you;9.0
3765;888.3839999999999;194.9184;0.32349;14.6233;14.1836;measure;10.0
3766;821.0944000000001;221.3376;0.14575;12.402;13.2144;you;9.0
3767;1120.7040000000002;213.99552;0.22607;14.7586;13.0708;If;12.0
3768;1160.0128;189.26592;0.42065;13.1988;10.985;we're;13.0
3769;126.1056;344.23808;0.30737;16.4773;14.2156;referring;14.0
3770;298.7008;315.47392;0.35547;16.875;15.1002;highest;17.0
3771;450.81600000000003;320.19456;0.3396;16.6256;15.5021;pitch;18.0
3772;597.184;336.51712;0.3396;17.4054;16.3434;an;20.0
3773;756.5312;305.3056;0.25879;17.0734;16.033;instrument;21.0
3774;882.9056;296.36608;0.27515;16.3575;16.0447;produce,;23.0
3775;1005.9008;307.36384;0.33984;16.3471;16.1305;then;24.0
3776;1126.2592;339.2512;0.27539;15.1375;14.4117;answer;26.0
3777;946.4192;336.24064;0.12964;15.3028;11.3871;produce,;23.0
3778;119.60319999999999;427.93984;0.42041;17.1309;15.6614;probably;28.0
3779;264.1664;426.99776;0.30737;17.1106;15.3794;piccolo.;30.0
3780;277.74719999999996;417.77152;0.25879;15.8437;8.1017;piccolo.;30.0
3781;472.5376;423.33184;0.35571;14.6949;13.1871;piccolo;32.0
3782;635.3152;413.30688;0.30713;13.4314;13.8037;small;35.0
3783;770.0991999999999;401.408;0.63086;14.9328;15.0717;woodwind;36.0
3784;944.0895999999999;408.50432;0.42065;16.1984;15.5592;instrument;37.0
3785;1091.2640000000001;393.05216;0.29102;15.7088;14.3572;can;39.0
3786;1161.8944000000001;403.99872;0.45312;15.2352;14.5704;produce;40.0
3787;1010.2783999999999;412.94848;0.11304;11.9469;11.1426;that;38.0
3788;158.2592;510.464;0.25879;15.6817;13.4479;incredibly;42.0
3789;176.93439999999998;523.0592;0.67944;14.3907;13.2686;incredibly;42.0
3790;351.64160000000004;509.88032;0.29102;15.052;12.4133;pitch,;44.0
3791;487.1552;492.55424;0.43652;14.343;11.86;making;45.0
3792;644.5184;507.29984;0.51758;12.8721;11.8748;extremely;47.0
3793;768.064;502.07744;0.43652;8.7;12.1777;versatile;48.0
3794;911.2832000000001;505.35424;0.25903;13.9817;13.9146;in;49.0
3795;967.5776000000001;494.2336;0.43677;13.566;13.263;its;50.0
3796;1130.0991999999999;492.66688;0.51758;14.8032;13.9707;However,;52.0
3797;1171.5456;496.41472;0.48535;11.0679;8.1377;However,;52.0
3798;160.8064;623.42144;0.4856;15.504;13.9045;referring;55.0
3799;216.96;614.85056;0.69556;15.0196;13.74;referring;55.0
3800;386.96959999999996;602.5216;0.37134;15.2302;13.8046;the;57.0
3801;460.0448;597.23776;0.51758;14.7125;13.221;lowest;58.0
3802;607.2832;598.92736;0.29102;15.2505;14.3884;that;60.0
3803;728.6528;595.06688;0.40454;15.5223;15.4984;instrument;62.0
3804;994.3935999999999;618.1888;0.5498;15.4339;14.6697;produce,;64.0
3805;1125.3504;607.60064;0.38818;15.3908;14.3942;then;65.0
3806;1119.0912;659.88608;0.21045;11.9117;7.0495;then;65.0
3807;142.4768;729.06752;0.25854;15.1902;15.1767;is;68.0
3808;137.7152;742.41024;0.25879;15.5676;14.166;is;68.0
3809;265.13919999999996;724.6848;0.25879;14.9704;13.0152;probably;69.0
3810;400.88320000000004;708.05504;0.51782;11.2104;11.8257;double;71.0
3811;486.6816;681.10336;0.21045;9.9962;8.7771;bass.;72.0
3812;719.9487999999999;711.424;0.4043;11.7109;11.1643;double;74.0
3813;846.3616000000001;709.98016;0.30737;11.4111;10.5117;is;76.0
3814;957.0304;706.57024;0.2749;12.4968;11.4121;large;78.0
3815;1028.6592;696.92416;0.2749;10.3059;10.6011;string;79.0
3816;1176.6016;690.0736;0.72778;10.3141;6.7644;instrument;80.0
3817;132.224;820.18304;0.46899;14.995;13.9439;can;82.0
3818;220.55679999999998;817.18272;0.53394;14.5061;13.5868;produce;83.0
3819;319.3856;810.67008;0.29102;15.9131;14.0427;an;84.0
3820;411.43039999999996;801.86368;0.38818;15.4594;13.8825;incredibly;85.0
3821;546.8672;802.89792;0.40454;15.5738;13.3872;low;86.0
3822;621.0176;797.3888;0.66333;14.5728;13.3977;pitch,;87.0
3823;755.8911999999999;796.28288;0.35596;15.1149;14.5872;making;88.0
3824;869.2608;802.64192;0.42041;11.919;13.2872;ideal;90.0
3825;1030.7968;790.90688;0.35571;14.4249;13.7945;playing;92.0
3826;1139.2128;792.44288;0.43677;14.4735;13.1666;basslines.;93.0
3827;1159.3472;793.99936;0.14551;15.3598;16.4249;basslines.;93.0
