;x;y;duration;pupil_r;pupil_l;word;word_number
2975;630.6432;505.1904;1.87634;15.4943;14.2635;;
2976;202.91840000000002;416.768;0.21033;17.2314;15.7892;Pawn;2.0
2977;89.5232;436.65408;0.72791;16.6067;15.1211;Black;1.0
2978;171.53279999999998;427.65312;0.32336;16.3496;14.4326;Pawn;2.0
2979;244.91520000000003;422.71744;0.35583;16.4888;13.8985;O-;3.0
2980;290.5856;409.47712;0.71167;15.2288;13.5918;White;4.0
2981;424.23040000000003;409.6;0.32349;15.0378;13.2114;Pawn;5.0
2982;566.5792;411.19744;0.33997;14.8085;13.4137;Black;7.0
2983;630.6048;392.4992;0.42029;12.9301;13.4808;Kang;8.0
2984;775.3856000000001;408.27904;0.4043;15.6151;14.9629;Black;10.0
2985;907.9552;417.26976;0.2749;13.959;13.2928;O-;12.0
2986;1012.416;405.16608;0.32336;13.3837;13.2692;Black;13.0
2987;1152.3072;402.3808;0.24292;14.286;13.7399;Black;16.0
2988;860.9408000000001;432.67072;0.19421;15.4652;8.6281;Queen;11.0
2989;82.67519999999999;519.96672;0.35596;15.0413;13.5986;Bishop;17.0
2990;243.9808;531.33312;0.37219;14.8068;12.9288;Black;19.0
2991;384.74240000000003;505.81504;0.22632;15.3672;12.203;O-;21.0
2992;501.19680000000005;509.45024;0.32373;13.8877;11.8462;King;23.0
2993;530.4064000000001;499.56864;0.58228;14.181;13.0532;King;23.0
2994;664.0640000000001;510.4128;0.38806;14.2374;13.6032;White;25.0
2995;779.8784;511.13984;0.32349;14.1097;13.0622;Queen;26.0
2996;927.6031999999999;506.24512;0.40442;14.4856;14.5825;Tower;29.0
2997;1046.5792000000001;495.04256;0.25867;14.0265;13.7558;O-;30.0
2998;1147.264;495.64672;0.37183;14.6639;13.9052;Bishop;32.0
2999;926.5024;519.22944;0.19397;13.9053;12.6498;Tower;29.0
3000;633.0624;600.23808;0.453;15.6084;13.2985;White;34.0
3001;484.86400000000003;491.18208;0.21033;15.6761;14.1603;King;23.0
3002;470.016;427.40736;0.32336;14.1713;12.9968;QO-;6.0
3003;531.8272000000001;417.81248;0.33972;10.9436;12.1929;Black;7.0
3004;619.2512;417.90464;1.43958;14.0351;13.2602;Kang;8.0
3005;654.9376;456.69376;0.27502;14.6364;13.7129;Kang;8.0
3006;696.5631999999999;497.26464;0.37195;15.456;15.3768;O-;9.0
3007;723.5584;530.55488;0.35571;14.8522;13.1304;Black;10.0
3008;630.8608;609.24928;1.29407;16.003;15.3267;White;34.0
