;x;y;duration;pupil_r;pupil_l;word;word_number
641;628.8768;490.07616;1.90875;15.1066;13.981;;
642;262.4896;370.57536;0.21014;15.3138;14.3353;computing;1.0
643;163.1232;367.96416;0.37219;15.352;14.2466;computing;1.0
644;315.072;351.20128;0.2428;16.866;15.0044;is;2.0
645;390.56640000000004;351.09888;0.35565;15.0131;13.4563;the;3.0
646;484.8384;345.45664;0.46875;11.4071;11.8335;on-demand;4.0
647;799.2575999999999;341.7088;0.32355;13.7033;13.7312;computing;7.0
648;920.3199999999999;353.20832;0.22638;15.0776;14.6017;computing;7.0
649;948.5696;340.50048;0.38867;15.062;15.7395;resources,;8.0
650;1056.9343999999999;343.66464;0.35577;14.8387;15.2534;resources,;8.0
651;1144.8319999999999;353.65888;0.80865;16.748;15.7014;such;9.0
652;962.5216;376.76032;0.11334;17.0986;12.9896;resources,;8.0
653;110.0032;495.70816;0.76019;17.5759;16.4673;storage;11.0
654;256.3968;465.48992;0.46906;17.0468;15.4065;processing,;13.0
655;307.78880000000004;480.49152;0.21027;14.419;12.9699;processing,;13.0
656;541.5936;454.13376;0.61475;15.8;14.4315;direct;15.0
657;554.176;438.39488;0.72772;17.5651;16.6572;direct;15.0
658;597.1328;422.33856;0.25873;16.4932;15.3799;management;16.0
659;702.3616;437.59616;0.32349;17.011;16.5522;management;16.0
660;816.2432;450.58048;0.87341;15.4195;15.3602;the;18.0
661;924.2368;446.0544;0.33966;15.3717;15.2489;user.;19.0
662;1014.7839999999999;441.93792;0.51764;9.2726;12.4211;More;20.0
663;286.2464;538.54208;0.33984;17.2788;15.8992;offers;24.0
664;378.176;566.30272;0.25879;7.3178;12.0124;computing;25.0
665;917.5808000000001;554.40384;0.46912;16.3746;16.0446;rather;30.0
666;1022.0416;561.0496;0.50159;16.4361;15.893;than;31.0
667;1097.0624;562.0224;0.53357;17.0556;16.2801;on;32.0
668;1146.5984;550.41024;0.42072;10.0967;14.02;local;34.0
669;162.624;672.256;0.48553;18.0242;16.8125;machine;35.0
670;212.928;666.5728;0.24249;16.6909;14.8799;or;36.0
671;365.78560000000004;661.46304;0.24261;15.1832;13.8584;network.;37.0
672;464.75520000000006;647.5776;0.32306;15.7495;13.9594;Source:;38.0
673;667.4304;656.86528;0.2431;15.3744;14.6861;"""Cloud";40.0
674;819.0591999999999;660.33664;0.24243;15.5343;15.625;"computing"",";41.0
675;1013.5680000000001;649.45152;0.453;14.5815;14.214;Oxford;42.0
676;1078.8096;652.67712;0.22644;12.0705;12.5374;dictionary.;43.0
