;x;y;duration;pupil_r;pupil_l;word;word_number
3250;629.9392;496.98816;1.45557;14.8532;12.747;;
3251;237.4016;522.8544;0.21008;15.7133;14.6337;Cute;1.0
3252;177.62560000000002;526.1824;0.35596;17.0899;15.5109;Potentially;0.0
3253;276.4672;516.25984;0.35559;16.2619;14.5592;Cute;1.0
3254;435.7888;509.83936;0.25879;16.5876;14.5924;Objects;3.0
3255;490.48319999999995;498.31936;0.45251;16.2101;14.5728;Objects;3.0
3256;624.704;519.54688;0.30737;16.1939;14.5423;Fly;5.0
3257;724.9151999999999;511.25248;0.58215;15.0618;14.9225;Delicious;6.0
3258;911.4752;503.17312;0.43677;12.1301;13.8313;Fruits;7.0
3259;1014.0672000000001;507.24864;0.42065;14.3002;13.9218;Subatomic;8.0
3260;1124.1856;506.23488;0.45337;14.2279;13.3818;Particles;9.0
