;x;y;duration;pupil_r;pupil_l;word;word_number
1417;640.8704;502.48704;1.09998;13.26;10.7686;;
1418;171.59680000000003;262.90176;0.77631;13.1359;12.6511;recommended;1.0
1419;251.91680000000002;265.984;0.27484;14.6665;13.4784;recommended;1.0
1420;345.6384;258.19136;0.40417;14.1119;12.8675;daily;2.0
1421;459.8784;254.75072;0.43689;14.4503;14.0453;caffeine;3.0
1422;568.512;230.2976;0.43652;12.3123;13.6437;intake;4.0
1423;-105.19040000000001;-431.67744;0.63092;12.7111;9.6783;The;0.0
1424;895.0272;242.76992;0.43658;14.9804;14.3737;1400;8.0
1425;941.888;242.50368;0.35553;14.2834;14.0829;mg;9.0
1426;1038.2975999999999;263.65952;0.25873;15.3449;14.8271;day,;11.0
1427;1081.3183999999999;260.93568;0.25879;12.8617;10.6496;which;12.0
1428;168.7168;370.97472;0.43677;17.2108;15.4864;equivalent;14.0
1429;312.90880000000004;369.83808;0.32324;15.9027;14.0588;around;16.0
1430;412.55679999999995;361.97376;0.2912;17.2946;15.3608;cups;18.0
1431;536.6528000000001;358.16448;0.21021;15.7174;15.8966;coffee.;20.0
1432;591.104;354.67264;0.90594;16.5931;15.6788;coffee.;20.0
1433;743.0016;354.00704;0.33954;16.7879;16.3483;However,;21.0
1434;902.1952;341.28896;0.24261;14.8298;14.6756;important;24.0
1435;1050.3168;351.54944;0.2912;14.8122;14.6757;to;25.0
1436;1107.6608;358.17472;0.19403;10.3536;6.9446;note;26.0
1437;1140.416;343.69536;0.19379;8.9948;9.9362;that;27.0
1438;174.59199999999998;446.30016;0.27515;14.876;13.1132;responds;29.0
1439;277.6192;459.24352;0.38812;14.0971;12.8668;responds;29.0
1440;421.248;459.14112;0.37213;14.5156;13.0397;differently;30.0
1441;580.1856;461.4144;0.3559;15.1664;13.5418;caffeine,;32.0
1442;765.2607999999999;441.8048;0.51758;13.806;13.9126;some;34.0
1443;979.7375999999999;448.74752;0.388;14.8442;14.2615;be;37.0
1444;1063.1807999999999;452.3008;0.24255;10.7984;9.8942;more;38.0
1445;217.4464;564.96128;0.30743;14.2396;12.8112;effects;42.0
1446;377.5488;557.49632;0.37207;13.6776;11.7766;should;44.0
1447;556.7872;557.53728;0.30713;14.0964;12.1315;consume;46.0
1448;649.8688;568.85248;0.43658;13.2;12.7458;more;47.0
1449;799.3856;558.55104;0.37189;14.265;13.6336;900;49.0
1450;801.9328;555.5712;0.48535;10.0917;13.7325;900;49.0
1451;1014.5024;564.08064;0.32349;13.5924;14.1085;Additionally,;53.0
1452;1111.3344;535.67488;0.48492;13.7347;13.4388;Additionally,;53.0
1453;1129.5232;539.57632;0.12958;7.9937;5.7975;Additionally,;53.0
1454;118.37440000000001;688.62976;0.33997;13.5847;13.3143;pregnant;54.0
1455;268.72319999999996;659.06688;0.25867;13.846;12.5822;and;56.0
1456;415.5648;650.96704;0.22656;14.2803;11.6357;children;57.0
1457;536.1792;653.52704;0.30743;13.5867;12.2315;should;58.0
1458;645.7088;647.41376;0.25909;12.7738;13.1472;their;60.0
1459;795.6736;659.87584;0.25867;11.4218;12.0344;caffeine;61.0
1460;973.6831999999999;658.59584;0.27533;12.9171;12.6897;consumption,;62.0
1461;1161.8304;651.54048;0.56598;7.4237;11.1761;caffeine;64.0
1462;509.44000000000005;749.40416;0.3559;13.3061;12.0702;alcohol;66.0
1463;693.952;749.63968;0.42059;13.0073;13.1377;be;68.0
1464;729.2032;745.0112;0.53387;15.1983;14.154;mixed.;69.0
1465;795.4431999999999;742.5536;0.40399;14.2643;13.5977;mixed.;69.0
1466;1159.168;654.3872;0.48511;10.9963;10.9606;caffeine;64.0
1467;641.984;738.24256;0.2265;15.202;13.8943;can;67.0
1468;669.952;741.44768;0.24274;15.7843;14.6372;can;67.0
