text;attention
There;1.0991449546873673e-05
is;4.887427635871118e-06
a;4.474224203976801e-06
continuum;7.848081675789623e-06
of;5.250507927119866e-06
sorts;7.1354677058252275e-06
between;7.661536002514407e-06
very;4.8357709979928065e-06
small;5.840553644975606e-06
stars;1.2701973652083165e-05
(Red;9.402141789382001e-06
Dwarves);2.510689892065447e-05
and;8.161290861946184e-06
very;4.8566936694466585e-06
large;7.0178673043945684e-06
planets;1.589747973770279e-05
(Gas;1.0532244864249308e-05
Giants).;2.9208139846789482e-05
In;6.037334029183455e-06
between;7.053660801854579e-06
these;4.485111424198227e-06
two,;7.765471717171166e-06
there;5.204298478954024e-06
are;5.054822075526156e-06
the;5.080837166457919e-06
Brown;5.721077077606125e-06
Dwarves,;5.7071465529989574e-05
also;4.918882043494282e-06
known;4.966844678302751e-06
as;4.919166297683538e-06
"""failed";6.99051483683841e-06
"stars"".";1.4015679064324015e-05
Different;9.476317200428803e-06
parts;4.750659829572601e-06
of;4.730111485489093e-06
the;4.215580642866359e-06
fusion;9.857514886208512e-06
chain,;1.2690668419592723e-05
starting;5.086424785260258e-06
with;5.283309342856317e-06
hydrogen;7.636579226738518e-06
and;4.795288385679507e-06
eventually;5.61663514419125e-06
ending;4.724386001432341e-06
with;4.946946616471206e-06
iron,;7.102005638155626e-06
take;5.119153639627048e-06
different;5.024495688473474e-06
amounts;4.541492545466092e-06
of;4.203589184107885e-06
energy;4.7263389871403974e-06
to;4.858029810334887e-06
produce.;0.999368370726657
Brown;5.676621450197378e-06
dwarves;1.3326087155744072e-05
are;5.476186244022309e-06
not;4.607041555234753e-06
able;6.27822773404179e-06
to;5.250536406071151e-06
complete;4.502779112967044e-06
the;4.137917065097203e-06
entire;4.4167485496437665e-06
fusion;4.581998901510152e-06
chain,;5.339102524475578e-06
and;4.760608489054291e-06
eventually;4.4943836993542046e-06
fizzle;4.816646155618013e-06
out.;5.222802059633756e-06
The;5.4011716181921285e-06
precise;4.814320462450336e-06
classification;5.724100354167834e-06
of;4.4418286069933894e-06
these;4.57939882804635e-06
objects;4.65074802116058e-06
can;4.872828464937023e-06
vary;4.82584230563227e-06
between;4.407928854214508e-06
sources,;6.745353922948314e-06
but;5.322715691997055e-06
arguably;5.5877545741750096e-06
these;4.2793161758694545e-06
are;4.314407806516904e-06
the;4.314483669013554e-06
sorts;4.172395154369993e-06
of;4.119542767351356e-06
objects;4.075817733134718e-06
you;4.203859539963413e-06
describe;5.325179616334857e-06
in;4.080602281319897e-06
your;3.892181282428194e-06
question.;4.109365839961829e-06
