text;attention
Indeed,;0.019544482967608884
while;0.013858664744432958
Linux;0.015782363181108674
and;0.014844528537357172
BSD;0.016542858129469047
have;0.0095385392677374
many;0.009470506360739414
similarities,;0.026317377914967684
they;0.010450652205786748
also;0.01192431402213874
have;0.009909015020314719
many;0.010117283949419036
fundamental;0.01227233830880268
differences.;0.6918979926562572
Do;0.013086711516506902
you;0.015372834985531185
have;0.008667831424849677
a;0.009288053450962544
question;0.014992010632075765
related;0.009828463369473555
to;0.009861686884596016
these;0.015400677889337147
operating;0.011183259489395534
systems?;0.019847553091131374
