;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I'm;212;188;240;208;[];0.0;0.0;0;;;198.0;;1;808.2955546666865;;;[]
1;1;sorry,;249;193;299;213;[2795.0];0.2749;0.2749;1;14.9253;16.6268;203.0;5.0;1;766.8177137324923;15.78;0.2749;[20.4186771561333]
2;2;but;309;188;336;208;[];0.0;0.0;0;;;198.0;5.0;1;748.6349271132935;;;[]
3;3;I;344;189;349;208;[];0.0;0.0;0;;;198.5;0.5;1;741.142864294008;;;[]
4;4;don’t;358;188;402;208;[2796.0];0.2425;0.2425;1;15.8828;17.5491;198.0;0.5;1;712.2402210588267;16.72;0.2425;[0.0]
5;5;know;411;188;456;208;[2794.0];0.2101;0.2101;1;12.6864;14.9643;198.0;0.0;1;685.7586616980687;13.83;0.2101;[27.560959999999994]
6;6;how;465;188;499;208;[2797.0, 2798.0];0.7766;0.2427;2;14.3211;16.2118;198.0;0.0;1;667.0503019217714;15.27;0.3883;[17.990472859333078, 0.0]
7;7;to;507;190;523;208;[];0.0;0.0;0;;;199.0;1.0;1;657.6003671637709;;;[]
8;8;answer;532;193;595;208;[];0.0;0.0;0;;;200.5;1.5;1;633.8743216868202;;;[]
9;9;your;602;193;642;213;[];0.0;0.0;0;;;203.0;2.5;1;617.5154162398914;;;[]
10;10;question.;649;189;730;213;[2799.0];0.2583;0.2583;1;16.2502;17.0008;201.0;2.0;1;605.1664733723493;16.63;0.2583;[41.97407999999999]
11;11;There;738;188;789;208;[];0.0;0.0;0;;;198.0;3.0;1;608.72192;;;[]
12;12;is;798;189;810;208;[2800.0];0.4358;0.4358;1;15.6424;16.6059;198.5;0.5;1;609.2859779232789;16.12;0.4358;[59.433279999999996]
13;13;no;818;193;838;208;[];0.0;0.0;0;;;200.5;2.0;1;610.4734645289067;;;[]
14;14;reliable;847;188;911;208;[];0.0;0.0;0;;;198.0;2.5;1;613.3507157360513;;;[]
15;15;way;919;193;953;213;[];0.0;0.0;0;;;203.0;5.0;1;621.4107289819884;;;[]
16;16;to;961;190;977;208;[];0.0;0.0;0;;;199.0;4.0;1;637.4505895313976;;;[]
17;17;estimate;985;189;1062;208;[2801.0];0.3558;0.3558;1;14.4838;15.9935;198.5;0.5;1;644.981698727899;15.24;0.3558;[0.0]
18;18;the;240;293;267;313;[];0.0;0.0;0;;;303.0;104.5;2;713.1251680412959;;;[]
19;19;number;276;293;345;313;[2802.0];0.275;0.275;1;15.3771;17.0858;303.0;0.0;2;660.2154591449116;16.23;0.275;[0.0]
20;20;of;352;293;369;313;[];0.0;0.0;0;;;303.0;0.0;2;644.9609213696024;;;[]
21;21;chairs;375;293;427;313;[2803.0];0.3882;0.3882;1;14.9828;15.8252;303.0;0.0;2;610.4220583284375;15.4;0.3882;[25.722515686114342]
22;22;in;436;294;449;312;[];0.0;0.0;0;;;303.0;0.0;2;599.1133665124877;;;[]
23;23;the;457;293;485;313;[];0.0;0.0;0;;;303.0;0.0;2;579.640913405814;;;[]
24;24;city;493;294;523;318;[];0.0;0.0;0;;;306.0;3.0;2;557.3324147166809;;;[]
25;25;of;531;293;548;313;[];0.0;0.0;0;;;303.0;3.0;2;551.1961535550901;;;[]
26;26;Berlin;556;293;605;313;[];0.0;0.0;0;;;303.0;0.0;2;530.6168829710626;;;[]
27;27;based;614;293;664;313;[];0.0;0.0;0;;;303.0;0.0;2;515.1254197706869;;;[]
28;28;on;673;298;693;313;[];0.0;0.0;0;;;305.5;2.5;2;509.84649424500935;;;[]
29;29;the;701;293;729;313;[2804.0];0.2585;0.2585;1;14.4323;15.4539;303.0;2.5;2;505.5360067234839;14.94;0.2585;[1.6035200000000032]
30;30;information;738;293;839;313;[];0.0;0.0;0;;;303.0;0.0;2;503.72191999999995;;;[]
31;31;available;847;293;925;313;[2805.0, 2806.0];0.4366;0.2103;2;14.9372;16.3291;303.0;0.0;2;509.30589756444635;15.63;0.2183;[25.636799999999994, 2.98720000000003]
32;32;online.;933;293;991;313;[];0.0;0.0;0;;;303.0;0.0;2;528.8901811283004;;;[]
33;33;The;1000;293;1032;313;[];0.0;0.0;0;;;303.0;0.0;2;553.0064416387266;;;[]
34;34;population;228;398;320;422;[];0.0;0.0;0;;;410.0;107.0;3;599.9320911019233;;;[]
35;35;of;329;398;346;418;[2807.0];0.2752;0.2752;1;15.3944;16.0291;408.0;2.0;3;583.3311852575057;15.71;0.2752;[8.833919999999978]
36;36;Berlin;354;398;402;418;[];0.0;0.0;0;;;408.0;0.0;3;543.8041247489085;;;[]
37;37;is;412;399;424;418;[];0.0;0.0;0;;;408.5;0.5;3;529.0899913000873;;;[]
38;38;about;432;398;482;418;[2808.0, 2809.0];0.6628;0.3396;2;14.2154;12.9177;408.0;0.5;3;492.9063989176103;13.57;0.3314;[7.47199999999998, 12.320640000000026]
39;39;3.7;490;398;517;418;[];0.0;0.0;0;;;408.0;0.0;3;473.17703039552373;;;[]
40;40;million;526;398;583;418;[];0.0;0.0;0;;;408.0;0.0;3;441.15799946722757;;;[]
41;41;people,;592;398;655;422;[];0.0;0.0;0;;;410.0;2.0;3;411.636997771005;;;[]
42;42;according;664;398;749;422;[];0.0;0.0;0;;;410.0;0.0;3;395.3792148481333;;;[]
43;43;to;757;400;774;418;[2810.0];0.324;0.324;1;14.0519;14.5482;409.0;1.0;3;398.72191999999995;14.3;0.324;[23.485439999999983]
44;44;the;782;398;809;418;[];0.0;0.0;0;;;408.0;1.0;3;398.8526521084276;;;[]
45;45;latest;818;398;866;418;[];0.0;0.0;0;;;408.0;0.0;3;401.39088740768193;;;[]
46;46;estimates,;873;399;965;422;[2811.0];0.3232;0.3232;1;12.7272;15.5114;410.5;2.5;3;407.49122829077726;14.12;0.3232;[16.74079999999998]
47;47;but;974;398;1002;418;[];0.0;0.0;0;;;408.0;2.5;3;447.0665933548674;;;[]
48;48;that;1009;398;1045;418;[];0.0;0.0;0;;;408.0;0.0;3;463.94862096349243;;;[]
49;49;does;233;503;273;522;[];0.0;0.0;0;;;512.5;104.5;4;579.3541897094785;;;[]
50;50;not;282;504;309;522;[];0.0;0.0;0;;;513.0;0.5;4;548.666094755204;;;[]
