text;attention
The;0.014776444460814983
Kernel;0.010625281462830248
Trick,;0.031509915507783946
in;0.010495010314336762
the;0.008926012462626759
context;0.020399301013068877
of;0.015256148326789886
Support;0.012404322980001702
Vector;0.010731652869095056
Machines;0.0114320379072266
(SVM),;0.10650274255725231
is;0.022152543871359922
a;0.015127729645302807
mathematical;0.01220658945348937
technique;0.011324305895079689
that;0.011993956837497464
allows;0.014419762141106233
us;0.013079555692505301
to;0.009908327379230088
transform;0.015074312001499288
a;0.01388061654787678
linear;0.00961202466651866
classification;0.010024550578726026
problem;0.010959417847562537
into;0.016900347716609247
a;0.013344844212366185
high-dimensional;0.014007388354827486
nonlinear;0.011394535704895422
space,;0.02153184734416091
where;0.028446196057731736
the;0.014766189986842869
separator;0.013526511864079143
can;0.011125378309459776
be;0.008904563874090166
calculated;0.013727401108219054
more;0.010222526685436453
easily.;0.02838595687400181
This;0.012460618419770617
is;0.010047906617918255
achieved;0.011846013426551822
by;0.017927702570362983
defining;0.015069123164453892
a;0.013409512506432847
function;0.011075508422775613
called;0.014911885825783292
a;0.010102954605270595
kernel;0.011094158210453156
which;0.01276706911298179
maps;0.01533695340559522
the;0.009073899515934434
input;0.009687290587869902
data;0.009223346406462407
into;0.016367450121792675
a;0.012153201816885586
higher-dimensional;0.01409778008339566
space,;0.01762738467193315
where;0.020302082015498966
it;0.00993074551723659
can;0.010488919837525524
be;0.00918345684398858
separated;0.012280601565401205
using;0.014057287479805378
a;0.01381205110666211
linear;0.010272631697957463
separator.;0.026286213930998573
