text;attention
I;1.7297928897924125e-09
don't;2.9077040141918368e-08
have;1.1931754917760368e-09
access;1.3687379675472805e-09
to;1.179154711112071e-09
specific;1.2040413052331279e-09
event;1.288714089411742e-09
schedules;2.03824879741108e-09
and;1.3295902089906025e-09
details.;0.9999998931097683
However,;1.6332388036038965e-09
you;1.1973838478895825e-09
can;1.238628350946702e-09
check;1.2774660261847248e-09
online;1.278940108043856e-09
calendars;2.4129278972093867e-09
or;1.218391869349902e-09
event;1.1941556356264709e-09
websites;1.2494836748236429e-09
for;1.2579057334870664e-09
the;1.2176895374979807e-09
29th;1.6972943416388627e-09
to;1.2466461261470644e-09
see;1.2338349538293762e-09
if;1.196747301835619e-09
there;1.191838416838767e-09
are;1.156238081754645e-09
any;1.1548692846580596e-09
events;1.244328026597758e-09
or;1.2086171596023094e-09
activities;1.2072658029594523e-09
that;1.1437008589594306e-09
could;1.1569921951544827e-09
impact;1.2269348635116563e-09
your;1.1583131420189494e-09
schedule.;1.456913039436042e-09
As;1.1964681777921229e-09
for;1.2495689516435931e-09
going;1.1917779108165927e-09
to;1.2260891480924266e-09
the;1.1617647156030917e-09
store;1.2945859993958349e-09
in;1.1899808347141772e-09
town,;1.492602601126619e-09
it;1.184013922170697e-09
would;1.1673857973233837e-09
depend;1.3080986395847388e-09
on;1.196698717019182e-09
the;1.1462466634065999e-09
timing;1.2967194891559177e-09
and;1.1902706567845344e-09
duration;1.184544968689596e-09
of;1.1365124616494714e-09
your;1.1473738323071792e-09
events,;1.4283121018548182e-09
as;1.164501164791479e-09
well;1.1330005736895038e-09
as;1.1729197390486315e-09
the;1.1261561235365866e-09
distance;1.2062672142494441e-09
to;1.1496627606401328e-09
the;1.126117263527754e-09
store.;1.1573502716514102e-09
