text;attention
Definitely!;0.9949253956641471
Here;5.331886524506626e-19
are;5.145822278824968e-19
five;1.1322409220893709e-18
activities;8.1571724498976285e-19
you;5.280136514934979e-19
could;5.95208254229283e-19
do;6.001692957725962e-19
at;5.829768674931222e-19
a;5.373495558147134e-19
kid's;1.0190220915818265e-18
crafting;1.7653447816720056e-18
club:;3.715692767865586e-18
1:;7.827331498664837e-19
Painting;9.728163657424766e-19
or;5.99260548475642e-19
drawing;7.839076949468003e-19
using;6.780206533244701e-19
different;5.140686754998554e-19
materials;6.326336624962746e-19
such;6.9235690054665276e-18
as;6.182221138845111e-19
watercolors,;7.719792198239238e-19
acrylics,;5.669407189987538e-19
or;4.635112316301723e-19
charcoal.;0.005074604335852922
2:;1.064581060993764e-18
Making;5.582067578596085e-19
jewelry;8.066462617455199e-19
out;4.6888035069168e-19
of;5.02505436607798e-19
beads,;6.223517859792438e-19
wire,;5.2407146645559e-19
or;4.515462201935441e-19
other;4.392723388461185e-19
materials.;6.569388151394886e-19
3:;6.675778712083393e-19
Create;5.572869048606176e-19
themed;6.243751442393126e-19
collages;8.742111669454759e-19
using;5.523920139063204e-19
found;5.083290886331878e-19
objects,;5.384098841464815e-19
photographs,;5.079213020079278e-19
or;4.3198700968587097e-19
other;4.330266285564938e-19
materials.;5.527432844027266e-19
4:;5.796002703580063e-19
Creating;4.773300648817688e-19
stamps;6.662704356730481e-19
out;4.3319761748037437e-19
of;4.69941904647033e-19
cork;4.797287138744125e-19
or;4.3134017241773903e-19
foam.;4.89769934403555e-19
5:;5.590019604312121e-19
Creating;4.613786053853617e-19
cards;5.2167689075809045e-19
for;4.589551820327016e-19
special;4.3010692943636947e-19
occasions.;5.907784110832655e-19
Look;4.9940492113424e-19
around;5.350445680949566e-19
and;5.549635565261579e-19
see;5.165312874197916e-19
what;5.117787811768249e-19
materials;4.873278561766926e-19
are;4.424613453092529e-19
already;5.09240435807233e-19
available;5.370763418686575e-19
and;5.420436230007622e-19
I'm;4.931719665438466e-19
sure;4.748410961361281e-19
you;4.542541570331518e-19
can;4.610717490369584e-19
create;4.68381586547153e-19
some;4.497818606583082e-19
fun;4.520294716751772e-19
and;4.299261845447767e-19
creative;4.3019080059057157e-19
activities;4.40980572402552e-19
with;4.2138077516175187e-19
those!;4.32572083231467e-19
