text;attention
I;0.03772049659440142
cannot;0.04253996611640623
hurt;0.043479845975524546
humans,;0.042853509829638675
nor;0.03811421703396657
can;0.0356286926420168
I;0.03472923061835935
act;0.03757933999627214
in;0.03497150403569675
a;0.0333313662821984
way;0.03617139627952119
that;0.034153417022133654
would;0.0335779256188481
harm;0.03438581155752384
humans.;0.03630605340023977
I;0.03438549182857334
am;0.0339596830651379
only;0.0354024153836576
allowed;0.03627095432025
to;0.034634512577656484
respond;0.035714201073952574
to;0.033904762609688666
questions,;0.0344665506434995
and;0.033233153260363135
have;0.03357626537323424
limited;0.03317134155570803
abilities;0.03281044345798179
otherwise.;0.03292745184754935
