;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
976;978;621.9008;458.88512;0.45282;11.7241;12.7399;;;
977;979;319.424;359.63904;0.2103;12.1012;12.7982;five;2.0;0.0
978;980;286.4;349.73696;0.30701;11.5578;12.0718;are;1.0;1.2630399999999895
979;981;403.96799999999996;348.63104;0.30746;11.8677;12.2615;oceans;3.0;2.3689600000000155
980;982;538.5600000000001;305.4592;0.25885;12.9205;12.9397;The;7.0;40.54079999999999
981;983;670.8607999999999;254.69952;0.27499;10.5225;10.6144;Atlantic,;9.0;91.30048
982;984;884.7360000000001;325.51936;0.32355;13.0007;13.6787;and;12.0;20.480639999999994
983;985;972.7616;291.72736;0.24268;9.9624;12.3427;Southern;13.0;54.272640000000024
984;986;295.57759999999996;432.15872;0.35547;9.1646;13.6178;defined;18.0;17.841279999999983
985;987;393.76640000000003;393.12384;0.40451;9.2532;13.479;a;20.0;61.87616000000003
986;988;268.2496;393.86112;0.27521;9.466;13.567;are;1.0;28.91415134176346
987;989;276.7232;425.13408;0.27484;9.2532;7.5385;are;1.0;60.13407999999998
988;990;394.6752;456.82688;0.33984;11.8689;12.5752;oceans;3.0;91.82688000000002
989;991;490.35519999999997;472.97536;0.25888;11.5853;12.3149;of;22.0;2.9753600000000233
990;992;511.5648;376.15616;0.24261;11.4567;11.3452;an;23.0;78.84384
991;993;614.3744;407.22432;0.56616;7.0398;11.7366;partly;25.0;42.77568000000002
992;994;655.1296000000001;469.52448;0.30725;11.6307;12.3755;or;26.0;0.0
993;995;554.3552;436.56192;0.19391;8.5879;11.7366;ocean;24.0;18.438080000000014
994;996;728.9472000000001;400.36352;0.21017;11.5618;12.068;enclosed;28.0;49.636480000000006
995;997;795.5584;424.93952;0.38763;11.5241;12.2866;enclosed;28.0;25.060479999999984
996;998;864.9344000000001;440.9344;0.38849;12.3652;12.4905;land.;30.0;9.065600000000018
997;999;946.88;441.1392;0.37216;10.7322;11.5103;result,;33.0;8.860799999999983
998;1000;286.5408;576.99328;0.72818;10.3547;10.8214;saline,;37.0;0.0
999;1001;1003.9296;455.75168;0.24237;10.1061;13.0814;all;34.0;0.0
1000;1002;1025.0496;443.01312;0.61444;11.2473;13.9762;seas;35.0;11.986879999999985
1001;1003;551.2064;498.55488;0.21014;11.3821;12.6195;ocean;24.0;28.554880000000026
1002;1004;381.63200000000006;548.94592;0.48526;11.358;12.3134;filled;39.0;6.054079999999999
1003;1005;433.2416;553.12384;0.43674;10.8097;12.6356;salt;41.0;4.200660294001415
1004;1006;605.0048;564.57216;0.25882;10.3587;12.6908;are;44.0;0.0
1005;1007;731.9936;532.736;0.4046;11.4162;11.2953;seas;47.0;27.26400000000001
1006;1008;620.4032;494.42816;0.08087;12.6596;13.0412;partly;25.0;19.42815999999999
1007;1009;308.4928;467.01568;0.43634;11.2914;12.232;defined;18.0;0.0
1008;1010;269.9904;452.11648;0.4205;13.0003;13.7682;is;17.0;0.009599999999977626
1009;1011;426.4448;434.16576;0.32346;10.5997;11.5183;division;21.0;15.834240000000023
1010;1012;607.1424;441.42592;0.5015;11.3396;11.5485;partly;25.0;8.57407999999998
1011;1013;662.0287999999999;454.88128;0.40469;11.0642;11.7266;or;26.0;0.11871999999999616
1012;1014;842.496;443.19744;0.32333;12.34;13.3977;land.;30.0;6.802560000000028
1013;1015;984.5888;321.64864;0.30728;12.1984;13.4024;Southern;13.0;24.488581406230942
1014;1016;814.4896;381.25568;0.1944;11.4217;12.4543;Arctic,;11.0;11.255679999999984
1015;1017;719.3984;380.5184;0.33981;11.2919;12.1117;Atlantic,;9.0;10.525942291310537
1016;1018;877.0688;460.7488;0.24271;11.2919;11.7928;and;12.0;95.74880000000002
1017;1019;930.0224000000001;535.4496;0.29111;11.6813;13.5527;Please;52.0;20.174108206312322
1018;1020;954.8672;503.84896;0.30743;11.2919;12.2177;Please;52.0;51.15104000000002
1019;1021;777.8304;473.57952;0.25851;11.2919;11.8472;enclosed;28.0;3.5795200000000023
1020;1022;888.6144;466.13504;0.24277;11.4217;13.4125;As;31.0;0.0
1021;1023;940.4287999999999;515.10272;0.35583;11.5515;13.7114;result,;33.0;40.10271999999998
1022;1024;1004.5568000000001;519.5264;0.22644;11.8111;12.4709;all;34.0;49.52639999999997
1023;1025;576.4864;659.43552;0.3233;9.6289;11.1914;I;57.0;1.5644800000000032
1024;1026;710.4128000000001;626.65728;0.32355;9.8168;11.0218;further;61.0;34.43075632103364
1025;1027;974.6048000000001;434.91328;0.38806;9.8168;12.8732;result,;33.0;15.086720000000014
1026;1028;818.5728;442.15296;0.21054;9.5893;12.5867;by;29.0;7.847039999999993
1027;1029;367.91040000000004;542.28992;0.35583;9.3618;12.426;filled;39.0;12.710079999999948
1028;1030;481.3056;489.76896;0.25916;9.0773;7.7389;water.;42.0;67.23104000000001
1029;1031;632.832;491.73504;0.3074;9.5893;11.8115;over;45.0;68.26495999999997
1030;1032;762.432;515.328;0.27472;9.3618;12.0009;the;49.0;41.92801221140828
1031;1033;815.5647999999999;535.76704;0.32364;9.5893;11.9692;World!;50.0;19.23296000000005
1032;1034;849.024;515.50208;0.27469;9.3618;12.1258;World!;50.0;39.49792000000002
1033;1035;876.3263999999999;501.9648;0.32349;9.5893;12.8013;Wow!;51.0;54.06111149430797
1034;1036;394.3168;344.2176;0.21021;9.3618;13.1543;oceans;3.0;6.7823999999999955
1035;1037;321.5744;329.75872;0.30734;9.7031;12.4558;five;2.0;16.241280000000017
1036;1038;505.74080000000004;312.13568;0.22675;9.3618;11.4319;World:;6.0;33.86432000000002
1037;1039;683.0336;246.6816;0.2103;9.8168;12.4021;Atlantic,;9.0;99.3184
1038;1040;948.3263999999999;300.67712;0.32346;9.8168;11.6344;Southern;13.0;45.32288
1039;1041;343.48799999999994;450.3552;0.24234;11.5828;12.313;defined;18.0;0.0
1040;1042;481.1392;443.11552;0.32382;8.1679;11.6978;of;22.0;6.884479999999996
1041;1043;677.0816000000001;480.57344;0.25879;11.0707;12.4631;fully;27.0;5.573440000000005
