;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3595;3597;581.1200000000001;492.92288;0.46912;11.7995;11.5572;;;
3596;3598;355.7376;460.82048000000003;0.21008;9.7119;12.521;here;2.0;0.0
3597;3599;262.016;472.75008;0.37219;11.9322;12.5195;Hello!;0.0;2.7500800000000254
3598;3600;368.07680000000005;442.23488000000003;0.4209;12.2291;13.0808;to;3.0;9.765119999999968
3599;3601;608.3456000000001;457.04192;0.25842;12.8791;13.1725;Artificial;8.0;0.0
3600;3602;747.4688000000001;430.40768;0.29138;12.3116;13.1405;Intelligence.;9.0;19.592319999999972
3601;3603;872.8576;424.00768;0.40454;10.0077;12.2165;would;11.0;26.14893069978963
3602;3604;636.7360000000001;516.13696;0.38818;11.6597;12.6195;discuss?;17.0;38.863039999999955
3603;3605;912.7808;426.35264;0.64685;10.7615;9.6939;like;13.0;24.451504730989452
3604;3606;829.952;436.15232000000003;0.24268;11.8334;12.4287;would;11.0;13.847679999999968
3605;3607;783.1552000000001;418.49856;0.33948;10.4896;12.6695;What;10.0;31.501440000000002
3606;3608;698.2528;434.79040000000003;0.21008;11.3199;10.9171;Intelligence.;9.0;15.209599999999966
3607;3609;275.28960000000006;425.89184;0.25867;9.9853;10.8231;Hello!;0.0;24.48681373199871
3608;3610;338.53440000000006;462.39744;0.32373;11.467;12.5508;here;2.0;0.0
3609;3611;356.7488;444.83584;0.40454;12.3839;12.9614;here;2.0;5.218165381204377
3610;3612;491.0592000000001;432.27136;0.30737;8.2621;12.8761;you;6.0;22.728639999999984
3611;3613;594.7264;494.4384;0.32336;10.7587;12.8092;Artificial;8.0;24.4384
3612;3614;593.2160000000001;478.96576;0.21021;11.8522;9.3825;Artificial;8.0;8.965759999999989
