;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;King;218;346;254;370;[];0.0;0.0;0;;;358.0;;1;768.7657991028102;;;[]
1;1;Henry;264;347;316;370;[];0.0;0.0;0;;;358.5;0.5;1;707.0111893528859;;;[]
2;2;IV;324;347;342;365;[3806];0.2588;0.2588;1;12.956;14.5909;356.0;2.5;1;681.6265566057284;13.77;0.2588;[15.238145412405009]
3;3;had;350;346;380;365;[];0.0;0.0;0;;;355.5;0.5;1;643.8425231919545;;;[]
4;4;3;390;346;399;365;[];0.0;0.0;0;;;355.5;0.0;1;624.960327277006;;;[]
5;5;children:;407;346;483;365;[3805, 3807];0.6467;0.2424;2;13.3421;14.5339;355.5;0.0;1;541.5798986947193;13.94;0.3234;[16.808640000000025, 42.56832000000003]
6;6;Henry,;494;347;551;370;[3808];0.2263;0.2263;1;12.2504;14.3637;358.5;3.0;1;473.5238767688303;13.31;0.2263;[36.12383999999997]
7;7;1390;562;346;604;365;[];0.0;0.0;0;;;355.5;3.0;1;421.90464641928554;;;[]
8;8;and;612;346;643;365;[];0.0;0.0;0;;;355.5;0.0;1;383.5088351918145;;;[]
9;9;died;652;346;687;365;[];0.0;0.0;0;;;355.5;0.0;1;340.35546516867095;;;[]
10;10;in;697;346;710;365;[];0.0;0.0;0;;;355.5;0.0;1;317.8904129887883;;;[]
11;11;1422;721;346;762;365;[3809];0.2104;0.2104;1;12.7431;14.351;355.5;0.0;1;267.43530557909213;13.55;0.2104;[12.565119999999979]
12;12;Thomas,;770;346;846;370;[3811];0.2104;0.2104;1;12.2909;13.7843;358.0;2.5;1;185.89981675672084;13.04;0.2104;[0.0]
13;13;1397;856;346;898;365;[];0.0;0.0;0;;;355.5;2.5;1;140.89125831712337;;;[]
14;14;and;906;346;937;365;[3810];0.2585;0.2585;1;13.3178;14.4318;355.5;0.0;1;108.89372190435218;13.87;0.2585;[11.008640000000014]
15;15;died;946;346;982;365;[];0.0;0.0;0;;;355.5;0.0;1;80.09820641052079;;;[]
16;16;in;991;346;1005;365;[];0.0;0.0;0;;;355.5;0.0;1;72.09850671256926;;;[]
17;17;1421;1015;346;1056;365;[];0.0;0.0;0;;;355.5;0.0;1;70.52767999999998;;;[]
18;18;Joan,;217;451;262;475;[];0.0;0.0;0;;;463.0;107.5;2;758.1259009624868;;;[]
19;19;1399;273;451;315;470;[3817];0.3716;0.3716;1;12.399;13.3383;460.5;2.5;2;705.1377693119142;12.87;0.3716;[35.40544]
20;20;and;323;450;354;470;[];0.0;0.0;0;;;460.0;0.5;2;666.1252322725677;;;[]
21;21;died;363;450;398;470;[3812, 3813];0.5825;0.3237;2;12.7804;14.0272;460.0;0.0;2;622.1363524744253;13.4;0.2913;[35.832960000000014, 26.844214396282847]
22;22;in;408;451;421;470;[];0.0;0.0;0;;;460.5;0.5;2;599.1678043004166;;;[]
23;23;1433;432;451;473;470;[];0.0;0.0;0;;;460.5;0.0;2;547.1867923389437;;;[]
24;24;At;481;451;500;470;[];0.0;0.0;0;;;460.5;0.0;2;520.1981485070688;;;[]
25;25;the;507;450;535;470;[];0.0;0.0;0;;;460.0;0.5;2;485.1838920143396;;;[]
26;26;time;542;451;581;470;[];0.0;0.0;0;;;460.5;0.5;2;439.24059205654294;;;[]
27;27;of;589;450;606;470;[];0.0;0.0;0;;;460.0;0.5;2;414.2208988814813;;;[]
28;28;his;614;450;637;470;[];0.0;0.0;0;;;460.0;0.0;2;383.2413561584689;;;[]
29;29;death,;645;450;700;475;[3814];0.3232;0.3232;1;10.8504;12.2237;462.5;2.5;2;320.29512807750035;11.54;0.3232;[7.457920000000001]
30;30;Henry;710;451;761;475;[3819];0.2261;0.2261;1;13.062;14.8891;463.0;0.5;2;259.4297934127505;13.98;0.2261;[0.0]
31;31;had;770;450;800;470;[3818];0.3557;0.3557;1;11.1361;12.8571;460.0;3.0;2;220.44357343815307;12.0;0.3557;[1.0527999999999338]
32;32;no;810;455;829;470;[3846];0.259;0.259;1;11.1677;11.2994;462.5;2.5;2;191.9581940688711;11.23;0.259;[15.939200000000028]
33;33;living;838;450;883;475;[3815];0.4529;0.4529;1;11.2325;13.3421;462.5;0.0;2;137.7304652942928;12.29;0.4529;[12.466639515121937]
34;34;descendants;892;450;1003;470;[3816, 3822, 3844, 3845, 3858, 3859];1.6824;0.291;6;11.367;12.5401;460.0;2.5;2;22.301593444917774;11.95;0.2804;[12.260479999999973, 9.946239999999989, 30.59008, 15.39391999999998, 12.147839999999974, 19.46944000000002]
35;35;as;1011;455;1029;470;[3860];0.2427;0.2427;1;12.686;13.1256;462.5;2.5;2;19.472320000000025;12.91;0.2427;[19.472320000000025]
36;36;all;1037;450;1055;470;[3821];0.2588;0.2588;1;12.6631;12.9279;460.0;2.5;2;22.350325952486735;12.8;0.2588;[7.444836449513114]
37;37;three;240;555;286;575;[3820, 3839];0.9219;0.5662;2;10.9426;11.5241;565.0;105.0;3;743.628038921464;11.23;0.4609;[27.558080000000018, 30.363839999999982]
38;38;of;294;555;311;575;[];0.0;0.0;0;;;565.0;0.0;3;718.964018759063;;;[]
39;39;his;319;555;342;575;[];0.0;0.0;0;;;565.0;0.0;3;688.4142969681719;;;[]
40;40;children;350;555;419;575;[3823, 3838, 3840];1.0671;0.3237;3;12.839;13.0681;565.0;0.0;3;612.7284653663337;12.95;0.3557;[35.09472000000005, 40.02016000000003, 7.0678400000000465]
41;41;had;429;555;459;575;[];0.0;0.0;0;;;565.0;0.0;3;573.549241364839;;;[]
42;42;passed;468;555;528;580;[3841];0.4365;0.4365;1;11.2306;11.4513;567.5;2.5;3;506.2668745535129;11.34;0.4365;[2.9820799999999963]
43;43;away;537;560;582;580;[3842];0.0647;0.0647;1;12.5333;12.1938;570.0;2.5;3;455.31234056434533;12.36;0.0647;[10.828800000000001]
44;44;before;590;555;646;575;[3824];0.259;0.259;1;12.7512;14.5192;565.0;5.0;3;392.5884617130035;13.64;0.259;[10.518438556667961]
45;45;him.;654;555;691;575;[3825];0.2749;0.2749;1;11.9926;13.4013;565.0;0.0;3;349.99082883724594;12.7;0.2749;[3.094720000000052]
46;46;Some;701;556;751;575;[3834, 3843, 3856];0.7114;0.291;3;12.2871;12.8041;565.5;0.5;3;294.7157357695418;12.55;0.2371;[31.699520000000007, 83.37279999999998, 2.2105599999999868]
47;47;of;759;555;776;575;[3826, 3836];0.7761;0.5012;2;11.2648;13.7443;565.0;0.5;3;271.6505480763519;12.5;0.3881;[3.893440000000055, 8.808639999999968]
48;48;his;783;555;806;575;[3837, 3847];0.5015;0.2427;2;12.0524;13.133;565.0;0.0;3;245.06313527371347;12.59;0.2507;[23.963840000000005, 25.92992000000004]
49;49;grandchildren;814;555;936;580;[3827, 3848, 3850, 3857];1.0027;0.2754;4;12.0694;12.9119;567.5;2.5;3;146.02828585648192;12.49;0.2507;[8.358079999999973, 15.966400000000021, 10.68416000000002, 28.31583999999998]
50;50;and;945;555;975;575;[3828];0.3396;0.3396;1;10.3544;10.0944;565.0;2.5;3;127.6548325375205;10.22;0.3396;[10.744000000000028]
51;51;great-;984;557;1038;580;[3849];0.3721;0.3721;1;11.9786;13.2612;568.5;3.5;3;121.47232000000002;12.62;0.3721;[16.532799999999952]
52;52;grandchildren;433;660;555;685;[];0.0;0.0;0;;;672.5;104.0;4;516.316824701832;;;[]
53;53;had;564;660;594;680;[3851];0.4529;0.4529;1;10.1429;10.522;670.0;2.5;4;481.49409079466636;10.33;0.4529;[28.980479999999943]
54;54;descendants;603;660;714;680;[3829, 3831, 3835, 3852, 3855];1.6504;0.3398;5;11.0208;12.3036;670.0;0.0;4;379.4789051715291;11.66;0.3301;[25.253119999999967, 13.210879999999975, 32.984320000000025, 0.0, 39.85536000000002]
