;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;216;188;249;208;[];0.0;0.0;0;;;198.0;;1;740.3304989105383;;;[]
1;1;public;257;188;309;213;[1413.0];0.3557;0.3557;1;11.8878;13.0537;200.5;2.5;1;704.4246591489584;12.47;0.3557;[42.61248000000003]
2;2;key;317;188;347;213;[1412.0];0.2102;0.2102;1;10.3906;12.713;200.5;0.0;1;686.2703709305293;11.55;0.2102;[44.63839999999999]
3;3;used;355;188;395;208;[1414.0];0.3721;0.3721;1;11.5349;13.2744;198.0;2.5;1;670.324783084384;12.4;0.3721;[26.90432000000004]
4;4;to;403;190;420;208;[];0.0;0.0;0;;;199.0;1.0;1;660.8331066291446;;;[]
5;5;sign;428;189;463;213;[1415.0];0.2747;0.2747;1;11.217;12.469;201.0;2.0;1;641.6860550277887;11.84;0.2747;[40.74528000000004]
6;6;packages;472;188;554;213;[1416.0];0.2753;0.2753;1;12.2384;13.4983;200.5;0.5;1;619.7998744894406;12.87;0.2753;[47.98848000000004]
7;7;in;562;189;576;208;[];0.0;0.0;0;;;198.5;2.0;1;621.3650247778083;;;[]
8;8;your;584;193;624;213;[];0.0;0.0;0;;;203.0;4.5;1;611.705900263457;;;[]
9;9;APT;631;189;665;208;[];0.0;0.0;0;;;198.5;4.5;1;615.63392;;;[]
10;10;repository;673;189;762;213;[1417.0];0.372;0.372;1;13.4261;13.4972;201.0;2.5;1;610.7680944655888;13.46;0.372;[41.472320000000025]
11;11;is;770;189;782;208;[];0.0;0.0;0;;;198.5;2.5;1;625.3491143490381;;;[]
12;12;stored;790;188;845;208;[1418.0];0.259;0.259;1;13.15;13.9135;198.0;0.5;1;629.168958879192;13.53;0.259;[16.463113992875186]
13;13;in;854;189;868;208;[];0.0;0.0;0;;;198.5;0.5;1;645.4178364572259;;;[]
14;14;an;876;193;896;208;[];0.0;0.0;0;;;200.5;2.0;1;652.361444306089;;;[]
15;15;outdated;905;188;982;208;[1419.0, 1420.0];0.7278;0.3394;2;12.2519;13.2549;198.0;2.5;1;662.5201482348491;12.75;0.3639;[15.24096000000003, 33.87237847913255]
16;16;format.;991;188;1055;208;[];0.0;0.0;0;;;198.0;0.0;1;698.8811215200525;;;[]
17;17;This;222;293;258;313;[];0.0;0.0;0;;;303.0;105.0;2;650.0081178086366;;;[]
18;18;format,;265;293;330;317;[1421.0];0.3887;0.3887;1;13.9196;14.7872;305.0;2.0;2;604.7387140386552;14.35;0.3887;[30.169920000000047]
19;19;known;340;293;396;313;[1422.0];0.1296;0.1296;1;10.8103;6.6949;303.0;2.0;2;574.9328611386954;8.75;0.1296;[2.1871999999999616]
20;20;as;404;298;423;313;[];0.0;0.0;0;;;305.5;2.5;2;563.0364830249691;;;[]
21;21;the;430;293;458;313;[];0.0;0.0;0;;;303.0;2.5;2;549.2096077247069;;;[]
22;22;legacy;467;293;522;318;[];0.0;0.0;0;;;305.5;2.5;2;524.1797962694923;;;[]
23;23;trusted;530;293;592;313;[1423.0];0.2428;0.2428;1;12.8505;14.1767;303.0;2.5;2;515.1679551535852;13.51;0.2428;[48.17184000000003]
24;24;keyring,;602;293;672;318;[];0.0;0.0;0;;;305.5;2.5;2;505.63392;;;[]
25;25;is;682;294;694;313;[1424.0];0.3234;0.3234;1;12.3056;13.4972;303.5;2.0;2;511.0991195620732;12.9;0.3234;[26.070400000000006]
26;26;no;702;298;722;313;[];0.0;0.0;0;;;305.5;2.0;2;512.3420478714648;;;[]
27;27;longer;731;293;787;318;[];0.0;0.0;0;;;305.5;0.0;2;510.56686889880194;;;[]
28;28;recommended;794;293;920;313;[1425.0, 1426.0];0.5986;0.3558;2;12.3527;13.0756;303.0;2.5;2;527.8729661738006;12.71;0.2993;[10.273600000000044, 24.6096]
29;29;for;929;293;954;313;[];0.0;0.0;0;;;303.0;0.0;2;577.0626486068271;;;[]
30;30;use;961;298;990;313;[];0.0;0.0;0;;;305.5;2.5;2;592.6454275678894;;;[]
31;31;and;998;293;1029;313;[];0.0;0.0;0;;;303.0;2.5;2;612.2556012133547;;;[]
32;32;is;1039;294;1051;313;[];0.0;0.0;0;;;303.5;0.5;2;635.7968641139452;;;[]
33;33;considered;220;398;315;418;[];0.0;0.0;0;;;408.0;104.5;3;532.6357220625804;;;[]
34;34;deprecated.;324;398;428;422;[];0.0;0.0;0;;;410.0;2.0;3;463.9244579208197;;;[]
35;35;To;436;399;457;418;[1427.0];0.6305;0.6305;1;10.7394;13.6179;408.5;1.5;3;453.68322298397413;12.18;0.6305;[36.77024]
36;36;fix;465;398;486;417;[];0.0;0.0;0;;;407.5;1.0;3;442.37566327401686;;;[]
37;37;this;494;398;525;418;[];0.0;0.0;0;;;408.0;0.5;3;427.5716132031293;;;[]
38;38;warning,;533;399;609;422;[];0.0;0.0;0;;;410.5;2.5;3;404.88403507316315;;;[]
39;39;you;618;403;648;422;[];0.0;0.0;0;;;412.5;2.0;3;401.81912181618037;;;[]
40;40;can;657;403;686;418;[1428.0];0.2911;0.2911;1;12.0817;12.8037;410.5;2.0;3;405.63392;12.44;0.2911;[42.490560000000016]
41;41;update;696;398;756;422;[1430.0];0.1942;0.1942;1;12.1944;13.3091;410.0;0.5;3;403.2264379441487;12.75;0.1942;[19.415679999999952]
42;42;the;763;398;791;418;[];0.0;0.0;0;;;408.0;2.0;3;418.4579381695685;;;[]
43;43;key;800;398;829;422;[1429.0];0.3396;0.3396;1;12.3775;12.5668;410.0;2.0;3;425.2696709819857;12.47;0.3396;[3.729600000000005]
44;44;to;837;400;853;418;[];0.0;0.0;0;;;409.0;1.0;3;442.49031946148426;;;[]
45;45;the;861;398;889;418;[];0.0;0.0;0;;;408.0;1.0;3;452.6148026933348;;;[]
46;46;new;898;403;932;418;[];0.0;0.0;0;;;410.5;2.5;3;470.2004657772325;;;[]
47;47;format;940;398;999;418;[1436.0];0.453;0.453;1;11.3088;11.4908;408.0;2.5;3;492.7756207617483;11.4;0.453;[4.52800000000002]
48;48;using;1007;399;1052;422;[];0.0;0.0;0;;;410.5;2.5;3;530.6422103989904;;;[]
49;49;the;220;503;248;522;[1432.0];0.1779;0.1779;1;9.1285;12.6791;512.5;102.0;4;510.77445380238663;10.9;0.1779;[0.0]
50;50;apt-key;256;503;323;527;[];0.0;0.0;0;;;515.0;2.5;4;449.1040452468964;;;[]
51;51;command.;331;503;424;522;[1431.0];0.4205;0.4205;1;13.3665;13.5283;512.5;2.5;4;383.10926099107337;13.45;0.4205;[0.0]
52;52;1.;435;504;448;522;[];0.0;0.0;0;;;513.0;0.5;4;368.79693959837357;;;[]
53;53;Backup;458;503;521;527;[1433.0, 1434.0, 1435.0];0.7927;0.2914;3;11.1512;11.6613;515.0;2.0;4;327.6703786690619;11.41;0.2642;[16.896960000000036, 13.743040000000008, 17.173440000000028]
54;54;your;529;508;569;527;[];0.0;0.0;0;;;517.5;2.5;4;310.3366408549374;;;[]
55;55;legacy;577;503;632;527;[1439.0];0.3073;0.3073;1;11.0111;11.6898;515.0;2.5;4;297.97119367000295;11.35;0.3073;[0.5539200000000051]
56;56;trusted;640;503;702;522;[1438.0];0.3237;0.3237;1;11.6761;11.896;512.5;2.5;4;301.63392;11.79;0.3237;[0.0]
57;57;keyring:;712;503;783;527;[1437.0, 1440.0];0.6957;0.2428;2;12.3977;12.7031;515.0;2.5;4;301.12304504492243;12.55;0.3478;[27.382720000000006, 19.170240000000035]
