;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1613;1614;430.4896;309.7088;0.37195;13.8132;12.6041;;;
1614;1615;298.5472;348.1088;0.37195;12.674;11.5068;kind;1.0;49.891200000000026
1615;1616;514.2272;373.71904;0.29138;13.0711;12.006;Mapo;7.0;25.280959999999993
1616;1617;628.0448;377.41568;0.30774;13.4864;11.7149;dish;9.0;20.58431999999999
1617;1618;718.3231999999999;392.192;0.48499;13.1047;11.8372;to;12.0;7.919325870299801
1618;1619;705.1264000000001;363.45856;0.42041;12.9145;12.6009;to;12.0;36.54144000000002
1619;1620;847.104;391.29088;0.24231;12.761;12.4374;However,;14.0;7.709119999999984
1620;1621;926.784;389.89824;0.45288;13.7498;12.9026;it;15.0;9.104322660011574
1621;1622;288.4864;481.49504;0.46899;12.6975;11.8791;with;19.0;21.504959999999983
1622;1623;370.7776;493.18912;0.32324;11.8851;11.5679;silky;20.0;9.810879999999997
1623;1624;562.2272;496.15872;0.25854;11.1552;10.8971;"firm"";";25.0;7.381837974271689
1624;1625;675.8656000000001;506.03008;0.21021;10.5147;10.9406;though;26.0;0.0
1625;1626;831.0912000000001;474.08128;0.22681;10.7895;10.7147;differing;30.0;30.259859283849938
1626;1627;984.9088;478.78144;0.29126;12.4119;11.5221;accounts;31.0;25.218560000000025
1627;1628;834.2784;496.83456;0.50146;11.9363;10.6819;differing;30.0;8.4112636954027
1628;1629;922.5088;491.88864;0.32361;12.2686;11.5599;accounts;31.0;12.11135999999999
1629;1630;1006.4512000000001;507.91424;0.45288;10.4383;10.1233;that;32.0;0.5487999999999147
1630;1631;479.4368;595.8656;0.38831;11.9115;11.3977;would;33.0;12.134400000000028
1631;1632;538.4832;626.1248;0.50195;11.0281;10.7803;otherwise,;35.0;0.0
1632;1633;720.3712;608.68608;0.08069;10.0112;10.795;advising;37.0;0.0
1633;1634;727.4368;597.1456;0.37207;12.3614;11.0876;advising;37.0;10.854400000000055
1634;1635;758.1824;587.73504;0.35608;12.4962;11.0943;against;38.0;20.281446535235077
