;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Sorry,;213;451;266;475;463.0;;1;[];[];0.0;0.0;0;;;477.37846135576757;;
1;1;but;276;450;304;470;460.0;3.0;1;[4770.0];[0.0];0.4529;0.4529;1;20.3061;22.0095;439.41252982408236;21.16;0.4529
2;2;from;311;450;351;470;460.0;0.0;1;[];[];0.0;0.0;0;;;392.5736294842027;;
3;3;your;360;455;400;475;465.0;5.0;1;[4769.0];[68.73696000000001];0.1938;0.1938;1;20.5868;22.6031;344.32405226240013;21.59;0.1938
4;4;message;408;455;485;475;465.0;0.0;1;[4771.0];[16.930334208821773];0.4854;0.4854;1;18.5238;21.8816;260.0627404423787;20.2;0.4854
5;5;I;494;451;499;470;460.5;4.5;1;[];[];0.0;0.0;0;;;245.62548761559748;;
6;6;do;507;450;528;470;460.0;0.5;1;[];[];0.0;0.0;0;;;216.8069781312401;;
7;7;not;537;452;564;470;461.0;1.0;1;[4772.0];[6.314239999999984];0.2752;0.2752;1;17.7713;19.6688;181.7411922663655;18.72;0.2752
8;8;understand;572;450;671;470;460.0;1.0;1;[4773.0];[24.89663999999999];0.2913;0.2913;1;17.9935;20.0311;78.93697844736656;19.01;0.2913
9;9;exactly;680;450;742;475;462.5;2.5;1;[4786.0];[34.35846571661781];0.3557;0.3557;1;17.0324;19.0239;34.35846571661781;18.03;0.3557
10;10;what;750;450;793;470;460.0;2.5;1;[];[];0.0;0.0;0;;;35.26228816171747;;
11;11;is;801;451;813;470;460.5;0.5;1;[4774.0];[8.898239999999987];0.356;0.356;1;17.6575;20.7589;68.72620581990536;19.21;0.356
12;12;meant;822;452;877;470;461.0;0.5;1;[];[];0.0;0.0;0;;;87.81335756250293;;
13;13;by;885;450;905;475;462.5;1.5;1;[4783.0];[7.734399999999994];0.3394;0.3394;1;16.5622;12.9532;147.00437056904119;14.76;0.3394
14;14;a;913;455;921;470;462.5;0.0;1;[];[];0.0;0.0;0;;;175.4055465668061;;
15;15;magic;931;451;983;475;463.0;0.5;1;[4775.0, 4776.0, 4784.0, 4785.0];[24.24799999999999, 13.74176, 5.880640000000028, 10.262294300671723];1.4717;0.6631;4;17.1407;19.1395;192.21295317017524;18.14;0.3679
16;16;system.;990;452;1059;475;463.5;0.5;1;[];[];0.0;0.0;0;;;250.5845297826663;;
17;17;Can;314;556;346;575;565.5;102.0;2;[];[];0.0;0.0;0;;;420.20198401054705;;
18;18;you;355;560;386;580;570.0;4.5;2;[4777.0];[10.521600000000035];0.469;0.469;1;17.45;19.4232;384.217644787951;18.44;0.469
19;19;provide;395;555;460;580;567.5;2.5;2;[];[];0.0;0.0;0;;;314.61511242532526;;
20;20;more;469;560;514;575;567.5;0.0;2;[];[];0.0;0.0;0;;;269.9147927891319;;
21;21;information;522;555;623;575;565.0;2.5;2;[4778.0];[10.047680000000014];0.3879;0.3879;1;18.405;20.9067;183.2969224138802;19.66;0.3879
22;22;on;632;560;652;575;567.5;2.5;2;[];[];0.0;0.0;0;;;170.15125085170553;;
23;23;what;661;555;703;575;565.0;2.5;2;[4779.0];[9.51520000000005];0.4529;0.4529;1;15.4228;18.165;144.73081830211564;16.79;0.4529
24;24;constitutes;711;556;807;575;565.5;0.5;2;[4780.0];[52.58112];0.501;0.501;1;15.4389;18.1305;140.35840000000002;16.78;0.501
25;25;a;815;560;824;575;567.5;2.0;2;[];[];0.0;0.0;0;;;161.73602247613238;;
26;26;magic;833;556;885;580;568.0;0.5;2;[4781.0];[21.55391999999995];0.7602;0.7602;1;16.9836;20.4994;167.24011051897804;18.74;0.7602
27;27;system?;893;556;965;580;568.0;0.0;2;[4782.0];[21.861120000000028];0.5662;0.5662;1;17.553;20.7049;206.1096566548981;19.13;0.5662
