;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Oh;208;346;231;365;355.5;;1;[3296.0];[1.2800000000000011];0.2102;0.2102;1;15.2307;18.3854;494.0592614203021;16.81;0.2102
1;1;I'm;240;346;267;365;355.5;0.0;1;[];[];0.0;0.0;0;;;465.2214545731682;;
2;2;an;276;351;296;365;358.0;2.5;1;[3294.0, 3303.0];[2.227199999999982, 12.31328000000002];1.1638;0.21;2;13.1756;16.8282;442.7544170250303;15.0;0.5819
3;3;angry;305;351;355;370;360.5;2.5;1;[3302.0, 3304.0];[0.0, 19.840060234747284];0.8572;0.2266;2;13.798;17.4531;396.07687965239074;15.63;0.4286
4;4;banana;363;346;426;365;355.5;5.0;1;[3301.0, 3305.0];[0.0, 0.0];0.7766;0.3235;2;15.9202;17.5059;353.91427464171943;16.71;0.3883
5;5;and;435;346;466;365;355.5;0.0;1;[3300.0, 3306.0];[0.0, 16.231040000000007];0.8733;0.3396;2;14.7768;17.2168;332.0813662269752;16.0;0.4366
6;6;I'll;475;346;495;365;355.5;0.0;1;[3297.0, 3307.0];[0.0, 11.653759999999977];1.5852;0.728;2;12.6975;18.0495;318.4658628411755;15.37;0.7926
7;7;tell;503;346;529;365;355.5;0.0;1;[];[];0.0;0.0;0;;;305.25041817362745;;
8;8;you;537;351;568;370;360.5;5.0;1;[3298.0, 3346.0];[24.04703999999998, 4.601279999999974];0.8738;0.615;2;17.6628;18.8175;289.354244128498;18.24;0.4369
9;9;why;577;346;612;370;358.0;2.5;1;[3299.0, 3308.0];[31.29474057015972, 27.63331725128923];1.9407;0.6953;2;16.1748;17.3599;282.7063327822255;16.77;0.9703
10;10;it's;621;346;645;365;355.5;2.5;1;[3309.0];[26.983040000000017];0.5825;0.5825;1;16.2984;17.2492;286.90912000000003;16.77;0.5825
11;11;a;653;351;661;365;358.0;2.5;1;[3347.0];[15.046080000000018];0.3721;0.3721;1;15.5715;17.8535;287.59042020758346;16.71;0.3721
12;12;girl;670;346;696;370;358.0;0.0;1;[3310.0];[23.583360000000027];0.4207;0.4207;1;15.8713;17.4918;284.2988121592744;16.68;0.4207
13;13;called;705;346;754;365;355.5;2.5;1;[3348.0];[9.00678878393399];0.3884;0.3884;1;15.6673;17.6662;295.75291341789756;16.67;0.3884
14;14;Joana;763;347;813;365;356.0;0.5;1;[3311.0, 3314.0];[22.07456000000002, 0.0];0.7605;0.5662;2;14.985;17.594;314.89796727698075;16.29;0.3802
15;15;and;822;346;852;365;355.5;0.5;1;[];[];0.0;0.0;0;;;343.4475823108592;;
16;16;she;861;346;891;365;355.5;0.0;1;[3312.0, 3349.0];[20.664960000000008, 4.393599999999992];1.0195;0.502;2;15.6078;18.1964;366.33644890342873;16.9;0.5098
17;17;makes;900;346;956;365;355.5;0.0;1;[3351.0];[9.364160000000027];0.2268;0.2268;1;15.0649;16.2957;391.7786949224963;15.68;0.2268
18;18;me;965;351;991;365;358.0;2.5;1;[3313.0, 3350.0];[30.50848000000002, 21.753280000000018];0.8738;0.5015;2;15.9632;18.6018;438.6313552348651;17.28;0.4369
19;19;want;999;347;1042;365;356.0;2.0;1;[];[];0.0;0.0;0;;;464.88146639242825;;
20;20;to;1049;347;1065;365;356.0;0.0;1;[];[];0.0;0.0;0;;;505.1664852255882;;
21;21;die.;225;450;255;470;460.0;104.0;2;[3295.0];[33.817553291413624];0.1941;0.1941;1;12.3069;7.7363;419.688301713515;10.02;0.1941
22;22;She;265;450;297;470;460.0;0.0;2;[3315.0, 3344.0];[16.395067102808696, 33.86687999999998];0.9866;0.6792;2;14.7517;17.0496;382.27231994374694;15.9;0.4933
23;23;sings;305;451;350;475;463.0;3.0;2;[3316.0, 3317.0];[0.0, 0.0847999999999729];0.938;0.3882;2;12.781;15.9374;333.9283447016357;14.36;0.469
24;24;like;359;450;388;470;460.0;3.0;2;[3318.0, 3356.0];[0.0, 11.249279999999999];1.2625;0.4856;2;15.6567;16.8034;305.3224764002389;16.23;0.6312
25;25;a;396;455;404;470;462.5;2.5;2;[3357.0];[0.0];0.9871;0.9871;1;14.9557;15.8451;292.62758344895377;15.4;0.9871
26;26;kitten;413;450;462;470;460.0;2.5;2;[3319.0, 3345.0];[9.045119999999997, 88.89663999999999];0.8086;0.356;2;15.8444;16.6944;249.81162221797132;16.27;0.4043
27;27;that;470;450;505;470;460.0;0.0;2;[3320.0, 3321.0, 3358.0];[8.563840000000027, 6.270080000000007, 0.0];1.4229;0.5171;3;13.3463;16.0271;222.55397231946773;14.69;0.4743
28;28;got;513;452;541;475;463.5;3.5;2;[3359.0, 3360.0];[13.533439999999985, 6.580480000000023];1.1809;0.5984;2;13.8722;15.4877;199.50094585032525;14.68;0.5905
29;29;it's;549;450;573;470;460.0;3.5;2;[3322.0];[3.9504000000000588];1.1157;1.1157;1;8.1299;17.3401;191.61653006767037;12.74;1.1157
30;30;period;582;450;636;475;462.5;2.5;2;[3361.0];[2.942079999999976];0.4045;0.4045;1;15.0421;16.1601;176.90912000000003;15.6;0.4045
31;31;and;645;450;675;470;460.0;2.5;2;[3323.0];[0.0];0.7441;0.7441;1;15.7131;18.7597;182.29040181856644;17.24;0.7441
32;32;enters;684;452;739;470;461.0;1.0;2;[3324.0, 3343.0, 3362.0];[17.711360000000013, 12.314880000000016, 14.61887999999999];1.0674;0.3235;3;15.2226;17.273;188.86487919985126;16.25;0.3558
33;33;the;747;450;775;470;460.0;1.0;2;[];[];0.0;0.0;0;;;214.56403844813886;;
34;34;kitchen;783;450;846;470;460.0;0.0;2;[3325.0, 3363.0];[23.24799999999999, 10.376320000000021];0.7437;0.3716;2;15.7141;18.5194;235.63992572391973;17.12;0.3718
35;35;with;854;450;890;470;460.0;0.0;2;[];[];0.0;0.0;0;;;286.07079996947334;;
36;36;her;899;450;927;470;460.0;0.0;2;[3326.0, 3328.0, 3364.0];[12.408968982409466, 0.0, 0.709760000000017];1.2456;0.469;3;15.8278;18.236;322.074622712151;17.03;0.4152
37;37;trail;934;450;967;470;460.0;0.0;2;[3327.0];[12.547199999999975];0.6633;0.6633;1;15.7947;19.55;351.51378720496075;17.67;0.6633
38;38;of;976;450;993;470;460.0;0.0;2;[3365.0];[8.307839999999999];0.4043;0.4043;1;12.9819;15.6623;388.061591239296;14.32;0.4043
39;39;blood;1001;450;1047;470;460.0;0.0;2;[];[];0.0;0.0;0;;;410.31207463974835;;
40;40;Ooohhhh;214;555;293;575;565.0;105.0;3;[3329.0, 3352.0, 3366.0];[28.51487999999995, 41.50495999999998, 17.609280000000012];1.4714;0.4851;3;15.6716;16.8281;348.8007158753755;16.25;0.4905
41;41;Joana!;301;556;357;575;565.5;0.5;3;[3330.0, 3353.0];[0.02719999999999345, 64.29568];0.8735;0.4365;2;15.9912;17.2474;286.7233708562565;16.62;0.4368
42;42;your;367;560;407;580;570.0;4.5;3;[3367.0];[0.0];0.3557;0.3557;1;15.6698;16.9162;237.3701754542352;16.29;0.3557
43;43;voice;414;556;459;575;565.5;4.5;3;[3331.0, 3354.0, 3355.0];[0.0, 91.92320000000001, 92.4864];1.2129;0.3879;3;15.2293;16.6791;190.43693810596307;15.95;0.4043
