;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;This;224;346;260;365;355.5;;1;[];[];0.0;0.0;0;;;547.0506643125478;;
1;1;is;269;346;281;365;355.5;0.0;1;[];[];0.0;0.0;0;;;529.1304222257495;;
2;2;an;289;351;309;365;358.0;2.5;1;[5572.0];[11.65791999999999];0.4692;0.4692;1;15.8729;18.2007;505.6056792845586;17.04;0.4692
3;3;example;317;346;392;370;358.0;0.0;1;[];[];0.0;0.0;0;;;435.791200146125;;
4;4;of;400;346;417;365;355.5;2.5;1;[];[];0.0;0.0;0;;;420.0415623778199;;
5;5;the;424;346;451;365;355.5;0.0;1;[5573.0];[0.0];0.3882;0.3882;1;17.2348;18.6073;395.3844859434927;17.92;0.3882
6;6;fallacy;459;346;516;370;358.0;2.5;1;[];[];0.0;0.0;0;;;348.63465651710527;;
7;7;of;523;346;540;365;355.5;2.5;1;[];[];0.0;0.0;0;;;338.59329781435423;;
8;8;anecdotal;547;346;631;365;355.5;0.0;1;[5571.0, 5574.0];[47.262400000000014, 19.90719999999999];0.7112;0.2744;2;16.4781;18.0397;297.33019309313335;17.26;0.3556
9;9;evidence.;640;346;724;365;355.5;0.0;1;[5575.0];[22.57983999999999];0.356;0.356;1;18.6631;19.2491;280.53584249574953;18.96;0.356
10;10;Just;733;347;768;365;356.0;0.5;1;[];[];0.0;0.0;0;;;280.4980864904429;;
11;11;because;776;346;847;365;355.5;0.5;1;[5576.0];[0.0];0.3718;0.3718;1;16.1369;18.7784;284.27798318687996;17.46;0.3718
12;12;one;855;351;886;365;358.0;2.5;1;[];[];0.0;0.0;0;;;307.2035763541824;;
13;13;person;895;351;953;370;360.5;2.5;1;[5577.0];[0.0];0.4529;0.4529;1;15.5818;18.5639;321.27886535656216;17.07;0.4529
14;14;is;963;346;975;365;355.5;5.0;1;[5578.0];[0.3078399999999988];0.6792;0.6792;1;15.416;16.772;364.83948323173576;16.09;0.6792
15;15;healthy;983;346;1048;370;358.0;2.5;1;[];[];0.0;0.0;0;;;374.247234491853;;
16;16;despite;229;450;292;475;462.5;104.5;2;[5579.0];[9.956160000000011];0.5501;0.5501;1;16.1324;16.5333;469.7061486980982;16.33;0.5501
17;17;not;301;452;329;470;461.0;1.5;2;[];[];0.0;0.0;0;;;437.4180688138065;;
18;18;being;337;450;383;475;462.5;1.5;2;[5580.0];[0.0];0.3879;0.3879;1;15.8364;16.7958;386.3258838400554;16.32;0.3879
19;19;vaccinated;392;450;485;470;460.0;2.5;2;[5581.0];[0.0];0.3069;0.3069;1;15.3808;16.5686;301.09700318136674;15.97;0.3069
20;20;does;494;450;535;470;460.0;0.0;2;[5582.0];[16.079999999999984];0.6472;0.6472;1;17.3393;17.7683;262.0910630387842;17.55;0.6472
21;21;not;544;452;571;470;461.0;1.0;2;[];[];0.0;0.0;0;;;236.58190067035974;;
22;22;necessarily;579;450;677;475;462.5;1.5;2;[5583.0];[3.832960000000014];0.3237;0.3237;1;15.2219;15.8395;178.43130365717778;15.53;0.3237
23;23;mean;685;455;733;470;462.5;0.0;2;[5587.0];[16.38572737456596];0.1296;0.1296;1;15.6958;15.8368;175.47839999999997;15.77;0.1296
24;24;that;741;450;776;470;460.0;2.5;2;[5584.0];[20.657280000000014];0.3071;0.3071;1;16.2328;17.1474;175.84334995899044;16.69;0.3071
25;25;vaccines;783;451;858;470;460.5;0.5;2;[5585.0];[30.222035147990947];0.3076;0.3076;1;15.6663;16.5519;183.4012882310263;16.11;0.3076
26;26;are;866;455;894;470;462.5;2.0;2;[];[];0.0;0.0;0;;;222.208649077393;;
27;27;unnecessary;902;455;1012;475;465.0;2.5;2;[5586.0, 5591.0];[9.508800000000008, 23.353279999999984];0.8577;0.4045;2;14.1625;16.1371;242.40084596552052;15.15;0.4288
28;28;for;1020;450;1045;470;460.0;5.0;2;[];[];0.0;0.0;0;;;339.2347702179127;;
29;29;everyone.;222;560;309;580;570.0;110.0;3;[5588.0];[4.725760000000037];0.3882;0.3882;1;16.2355;17.4873;425.74216484252526;16.86;0.3882
30;30;The;318;555;350;575;565.0;5.0;3;[];[];0.0;0.0;0;;;386.1627601475833;;
31;31;scientific;358;555;435;575;565.0;0.0;3;[5589.0, 5590.0, 5592.0, 5593.0];[0.0, 13.160639999999944, 17.563840000000027, 14.092480000000023];1.0835;0.1616;4;15.7637;15.7225;302.9878237236605;15.74;0.2709
32;32;consensus;443;560;534;575;567.5;2.5;3;[5594.0];[23.92575999999997];0.2913;0.2913;1;17.0338;17.007;207.98224665773753;17.02;0.2913
33;33;is;543;560;555;575;567.5;0.0;3;[];[];0.0;0.0;0;;;188.35920292037758;;
34;34;that;562;555;597;575;565.0;2.5;3;[5595.0];[2.7695999999999685];0.2913;0.2913;1;15.809;16.2426;150.2342774629012;16.03;0.2913
35;35;vaccines;605;560;680;575;567.5;2.5;3;[];[];0.0;0.0;0;;;86.2263841570548;;
36;36;are;688;560;715;575;567.5;0.0;3;[];[];0.0;0.0;0;;;71.99036966706029;;
37;37;effective;723;555;798;575;565.0;2.5;3;[5596.0];[30.92350069124778];0.3557;0.3557;1;16.532;18.7152;70.47839999999997;17.62;0.3557
38;38;in;807;560;820;575;567.5;2.5;3;[];[];0.0;0.0;0;;;104.62352567563379;;
39;39;preventing;829;557;923;580;568.5;1.0;3;[5597.0];[34.37088000000006];0.4851;0.4851;1;15.8422;17.4371;118.964359893205;16.64;0.4851
40;40;the;932;555;959;575;565.0;3.5;3;[5598.0];[1.6784000000000106];0.3721;0.3721;1;12.9994;15.9881;214.24724531437974;14.49;0.3721
41;41;spread;967;555;1026;580;567.5;2.5;3;[];[];0.0;0.0;0;;;246.19041842606308;;
42;42;of;1035;555;1052;575;565.0;2.5;3;[];[];0.0;0.0;0;;;313.3519767367042;;
43;43;diseases;469;660;544;680;670.0;105.0;4;[5599.0];[17.296640000000025];0.4209;0.4209;1;18.0096;20.7933;186.24379432560963;19.4;0.4209
44;44;and;552;660;583;680;670.0;0.0;4;[];[];0.0;0.0;0;;;147.39389581933162;;
45;45;protecting;592;661;681;685;673.0;3.0;4;[5600.0];[18.675520000000006];0.3394;0.3394;1;16.4374;19.5083;51.09159348464282;17.97;0.3394
46;46;public;690;660;742;685;672.5;0.5;4;[5601.0];[14.521600000000035];0.3718;0.3718;1;16.3567;18.6282;14.521600000000035;17.49;0.3718
47;47;health.;750;660;809;680;670.0;2.5;4;[];[];0.0;0.0;0;;;24.978176971108255;;
