;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Here;225;399;265;418;408.5;;1;[];[];0.0;0.0;0;;;367.3145927880263;;
1;1;is;274;399;286;418;408.5;0.0;1;[597];[44.509172711359156];1.3265;1.3265;1;15.9055;16.4401;353.16607152306347;16.17;1.3265
2;2;an;294;403;314;418;410.5;2.0;1;[];[];0.0;0.0;0;;;335.42007404899545;;
3;3;example;322;398;397;422;410.0;0.5;1;[598];[14.326399999999978];0.3561;0.3561;1;16.9492;17.2308;288.76348549467536;17.09;0.3561
4;4;python;406;398;466;422;410.0;0.0;1;[599];[0.0];0.6144;0.6144;1;17.0767;17.143;267.24267352919816;17.11;0.6144
5;5;program;475;403;549;422;412.5;2.5;1;[];[];0.0;0.0;0;;;262.09344;;
6;6;that;558;398;593;418;408.0;4.5;1;[600];[3.61920141467705];0.5824;0.5824;1;16.609;16.6231;269.0522664372735;16.62;0.5824
7;7;runs;601;403;638;418;410.5;2.5;1;[];[];0.0;0.0;0;;;278.6758584359858;;
8;8;shellscript.sh;646;398;762;422;410.0;0.5;1;[601, 602, 665];[18.075519999999983, 9.647599413242672, 3.6780800000000227];1.4233;0.6794;3;16.5688;17.072;291.588351199141;16.82;0.4744
9;9;every;771;403;820;422;412.5;2.5;1;[663, 666];[0.0, 6.056640000000016];0.647;0.3072;2;20.6663;21.2738;364.1383892904367;20.97;0.3235
10;10;60;828;398;848;418;408.0;4.5;1;[664];[0.0];0.3237;0.3237;1;19.1686;19.6666;408.3831559638982;19.42;0.3237
11;11;minutes:;857;399;933;418;408.5;0.5;1;[603, 606, 655];[18.348479999999995, 4.084159999999997, 20.087679999999978];0.8412;0.2752;3;15.5833;15.9106;430.79663192164537;15.75;0.2804
12;12;import;944;399;1002;422;410.5;2.0;1;[604, 605];[13.44127540234185, 0.0];1.0349;0.2909;2;15.2643;16.108;499.99179848776885;15.69;0.5174
13;13;time;1009;399;1048;418;408.5;2.0;1;[607];[0.0];0.5015;0.5015;1;15.2872;15.8571;558.2853267595644;15.57;0.5015
14;14;import;225;504;283;527;515.5;107.0;2;[608];[16.6999587632545];0.5498;0.5498;1;15.6796;15.2732;282.84474920887885;15.48;0.5498
15;15;subprocess;290;503;389;527;515.0;0.5;2;[609, 615, 616, 617, 618, 647, 648, 649, 653, 659, 660];[2.346559999999954, 1.9267200000000457, 0.5295999999999594, 0.5545600000000377, 13.518400000000042, 2.4080000000000155, 18.91488000000004, 36.52768000000003, 29.574719999999957, 37.84800000000001, 0.0];4.205;0.7438;11;16.4465;15.7125;203.40367783064687;16.08;0.3823
16;16;while;397;503;442;522;512.5;2.5;2;[611, 650, 652, 656, 661, 668, 671, 695];[0.0, 0.0, 0.0, 25.368960000000015, 0.0, 8.933760000000007, 0.0, 0.0];4.7549;0.9383;8;17.0906;17.7912;179.1143281678872;17.44;0.5944
17;17;True:;449;504;495;522;513.0;0.5;2;[612, 613, 614, 619, 644, 657, 669, 694, 696];[0.0, 2.62560000000002, 0.3628800000000183, 0.0, 10.012159999999994, 0.0, 14.883199999999988, 4.192639999999983, 23.77152000000001];4.9499;1.423;9;15.2113;14.147;163.74643371699304;14.68;0.55
18;18;#;506;504;518;522;513.0;0.0;2;[646, 651, 670, 672, 679];[0.0, 0.0, 3.95633122981376, 4.227199999999982, 5.4687999999999874];1.6009;0.275;5;16.5517;17.1312;162.09357345383435;16.84;0.3202
19;19;Run;527;504;560;522;513.0;0.0;2;[620, 645, 658];[0.0, 3.6326399999999808, 24.163839999999993];1.0026;0.3721;3;16.4636;17.1528;162.33170532903793;16.81;0.3342
20;20;the;568;503;596;522;512.5;0.5;2;[];[];0.0;0.0;0;;;169.56864850270406;;
21;21;shell;604;503;642;522;512.5;0.0;2;[625, 676, 677];[0.2239999999999327, 5.3257600000000025, 20.911040000000014];0.9545;0.4369;3;15.7834;16.023;183.3972479483637;15.9;0.3182
22;22;script;651;504;700;527;515.5;3.0;2;[621, 624, 626, 667, 678, 693];[0.0, 0.4787200000000098, 5.936640000000011, 34.31576693857215, 18.798080000000027, 34.16224];2.0058;0.356;6;15.9203;16.1359;205.6989648856639;16.03;0.3343
23;23;"subprocess.run([""./shellscript.sh""])";707;503;1026;527;515.0;0.5;2;[610, 622, 623, 627, 628, 629, 643, 654, 662, 673, 674, 675, 680, 681, 682, 683, 684, 685];[85.88384000000002, 1.1683199999999943, 0.0, 0.0, 0.0, 11.757119999999986, 2.9231999999999516, 83.63103999999998, 99.02175999999997, 0.0, 0.0, 0.0, 21.47424000000001, 0.0, 0.0, 3.4723200000000247, 0.0, 0.0];6.5344;0.2427;18;16.1117;16.7324;245.6028667484026;16.42;0.363
24;24;#;1035;504;1047;522;513.0;2.0;2;[];[];0.0;0.0;0;;;541.6163351995891;;
25;25;Wait;360;608;399;627;617.5;104.5;3;[];[];0.0;0.0;0;;;132.17491499915403;;
26;26;for;407;608;431;627;617.5;0.0;3;[630, 686];[1.4064000000000192, 0.0];1.0834;0.5174;2;16.0084;16.5608;104.23481258693563;16.28;0.5417
