;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1119;1120;515.84;303.3088;0.67969;18.8171;15.5236;;;
1120;1121;282.24;348.23168;0.43689;17.3952;14.5523;probability;1.0;30.231679999999983
1121;1122;329.5616;304.62976;0.50183;17.9784;17.9054;probability;1.0;0.0
1122;1123;387.75039999999996;313.20064;0.4043;19.1364;18.9937;being;3.0;0.0
1123;1124;478.46400000000006;296.28416;0.38782;19.6407;19.3751;struck;4.0;0.0
1124;1125;450.61120000000005;312.20736;0.61462;19.3397;19.038;struck;4.0;0.0
1125;1126;540.8128;299.6224;0.30737;18.8638;18.9925;lightning;6.0;0.0
1126;1127;635.8784;292.31104;1.1322;17.7008;17.0267;1;8.0;3.3373301367410977
1127;1128;746.6624;267.66336;0.30725;18.1397;17.2747;million,;11.0;25.391118530887915
1128;1129;845.248;258.80576;0.29114;19.8032;18.1119;the;13.0;34.239093930441534
1129;1130;863.6544000000001;276.62336;0.38843;10.126;15.5377;the;13.0;16.37664000000001
1130;1131;976.5631999999999;296.30464;0.5177;17.9395;16.3694;being;16.0;0.0
1131;1132;806.8736;330.0864;0.11316;16.2191;15.5434;However,;12.0;13.086400000000026
1132;1133;287.23199999999997;449.3824;0.34021;17.1698;16.8547;your;19.0;28.896810442676895
1133;1134;351.79519999999997;426.1888;0.34009;17.9674;16.8999;lifetime;20.0;8.227319641292674
1134;1135;386.496;405.78048;0.46887;18.0592;18.1169;are;21.0;0.4959999999999809
1135;1136;491.0848;376.10496;0.43677;17.4665;17.6458;in;24.0;22.895039999999995
1136;1137;587.9424;375.92064;0.27502;18.1687;17.9485;according;26.0;22.07936000000001
1137;1138;633.7024;389.94944;0.3396;17.0999;17.2959;according;26.0;8.050560000000019
1138;1139;764.0576;379.6992;0.3396;17.5437;17.1413;most;29.0;20.30079999999998
1139;1140;864.1536000000001;379.38176;0.35571;17.792;16.6504;data;31.0;18.618240000000014
1140;1141;961.856;401.43872;0.3075;15.6491;14.9481;the;33.0;0.0
1141;1142;289.74080000000004;526.2848;0.30725;17.5064;17.0611;Weather;35.0;4.284800000000018
1142;1143;377.1008;526.03904;0.37231;17.1693;17.1029;Service.;36.0;4.03904
1143;1144;492.0704;497.1008;0.27502;18.0867;17.2081;Additionally,;37.0;5.8992000000000075
1144;1145;547.6224;492.17536;0.38794;17.1185;16.7871;odds;39.0;10.824639999999988
1145;1146;630.4256;502.00576;0.61475;17.8522;16.6022;being;41.0;0.9942399999999907
1146;1147;727.8592000000001;495.4624;0.32349;17.9392;16.3948;struck;42.0;8.061664741230594
1147;1148;847.9104;499.44576;0.27466;16.9381;16.2614;in;45.0;4.554239999999993
1148;1149;893.0304;492.10368;0.50085;17.1302;16.4174;the;46.0;10.896320000000003
1149;1150;951.2063999999999;501.79072;0.58276;14.5256;15.1997;in;48.0;2.218900421019355
1150;1151;265.856;634.35776;0.56604;17.7191;17.2609;year;51.0;4.519708864252197
1151;1152;357.67040000000003;608.0;0.27515;17.3607;16.963;about;53.0;2.670400000000029
1152;1153;424.9472;589.84448;0.16187;18.0703;12.7749;700,000.;56.0;18.155520000000024
1153;1154;532.3008;605.91104;0.69556;16.3218;16.5323;those;58.0;2.088960000000043
1154;1155;538.3936;601.79456;0.45288;17.7716;17.1296;those;58.0;6.205439999999953
1155;1156;606.1952;601.1392;0.58228;16.7428;9.2619;who;59.0;6.86080000000004
1156;1157;705.1135999999999;605.06112;0.32336;17.0452;16.1655;struck,;61.0;2.93888000000004
1157;1158;786.4448;591.54432;0.35596;17.3966;16.8566;about;63.0;16.45568000000003
1158;1159;919.5136;591.89248;0.35583;17.3813;15.9856;people;66.0;16.107520000000022
1159;1160;965.8240000000001;611.65568;0.40381;16.3652;15.1592;are;67.0;1.3443200000000388
1160;1161;622.2848;639.08864;0.21033;17.9116;17.0016;are;60.0;12.088640000000055
1161;1162;484.5568;698.53184;0.45288;18.2309;16.7532;leaving;69.0;14.468160000000012
1162;1163;617.216;706.78528;0.33972;17.8181;15.5408;various;72.0;6.214720000000057
1163;1164;729.2543999999999;700.38528;0.37207;18.2929;16.7428;degrees;73.0;12.614720000000034
1164;1165;758.3744;689.99168;0.30725;19.1307;18.1537;of;74.0;23.008320000000026
1165;1166;595.2768;709.9904;0.43677;19.7091;17.4887;various;72.0;3.0095999999999776
1166;1167;488.90880000000004;739.7888;0.2428;19.5861;17.592;leaving;69.0;2.7888000000000375
1167;1168;468.0064;724.20352;0.35645;20.8045;18.2055;leaving;69.0;0.0
1168;1169;573.3632;715.85792;0.37231;20.0994;17.5066;with;71.0;0.0
1169;1170;685.632;716.31872;0.33972;19.6175;18.6625;degrees;73.0;0.0
