;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;United;221;188;276;208;198.0;;1;[];[];0.0;0.0;0;;;747.3173218111835;;
1;1;States:;285;189;346;208;198.5;0.5;1;[4981.0];[0.0];0.5176;0.5176;1;16.8776;21.1503;693.0818908895543;19.01;0.5176
2;2;Chuck;357;188;411;208;198.0;0.5;1;[4982.0];[46.29888];0.3235;0.3235;1;17.9598;19.2853;645.4431682797797;18.62;0.3235
3;3;Norris;419;189;471;208;198.5;0.5;1;[];[];0.0;0.0;0;;;604.3478364973602;;
4;4;doesn't;479;188;543;208;198.0;0.5;1;[4983.0];[75.84128];0.5339;0.5339;1;18.9654;19.9705;559.5601989768751;19.47;0.5339
5;5;wear;551;193;594;208;200.5;2.5;1;[];[];0.0;0.0;0;;;531.4660164855699;;
6;6;a;601;193;609;208;200.5;0.0;1;[];[];0.0;0.0;0;;;523.8616064181837;;
7;7;watch,;618;188;675;212;200.0;0.5;1;[4984.0];[76.90624];0.469;0.469;1;18.717;21.1882;490.75867499112024;19.95;0.469
8;8;HE;685;189;707;208;198.5;1.5;1;[];[];0.0;0.0;0;;;482.7774247818968;;
9;9;decides;715;188;781;208;198.0;0.5;1;[4985.0];[56.139520000000005];0.4529;0.4529;1;18.3425;20.5201;463.22060778752063;19.43;0.4529
10;10;what;789;188;832;208;198.0;0.0;1;[4986.0];[88.74368];0.7927;0.7927;1;18.5626;21.3244;456.2870169959255;19.94;0.7927
11;11;time;839;189;878;208;198.5;0.5;1;[];[];0.0;0.0;0;;;454.784;;
12;12;it;887;189;897;208;198.5;0.0;1;[];[];0.0;0.0;0;;;455.13988385884176;;
13;13;is.;905;189;922;208;198.5;0.0;1;[4987.0];[66.72070470611052];0.3235;0.3235;1;19.7634;22.4567;456.2062483998219;21.11;0.3235
