;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Very;218;399;258;422;410.5;;1;[];[];0.0;0.0;0;;;521.9006379833709;;
1;1;well,;266;398;305;422;410.0;0.5;1;[];[];0.0;0.0;0;;;475.9809163479662;;
2;2;let's;315;398;350;418;408.0;2.0;1;[];[];0.0;0.0;0;;;433.2334311285887;;
3;3;have;358;398;399;418;408.0;0.0;1;[];[];0.0;0.0;0;;;386.04775798785516;;
4;4;a;407;403;416;418;410.5;2.5;1;[];[];0.0;0.0;0;;;369.7875014754414;;
5;5;debate.;424;398;489;418;408.0;2.5;1;[];[];0.0;0.0;0;;;300.8949442038693;;
6;6;My;500;399;523;422;410.5;2.5;1;[];[];0.0;0.0;0;;;267.9359847565265;;
7;7;position;532;400;600;422;411.0;0.5;1;[2991];[4.294399999999996];0.5016;0.5016;1;18.5792;19.9056;199.5967953837175;19.24;0.5016
8;8;is;609;399;621;418;408.5;2.5;1;[2992];[2.075519999999983];0.3724;0.3724;1;18.8783;19.6167;184.52357098064627;19.25;0.3724
9;9;that;629;398;664;418;408.0;0.5;1;[2990];[27.264329380169986];0.194;0.194;1;19.8019;19.3691;152.2244640241824;19.59;0.194
10;10;the;671;398;699;418;408.0;0.0;1;[];[];0.0;0.0;0;;;130.57255242756648;;
11;11;government;707;400;815;422;411.0;3.0;1;[2993, 2994];[14.515199999999993, 31.902719999999988];0.5984;0.3398;2;18.4656;18.9976;106.24063999999998;18.73;0.2992
12;12;should;823;398;879;418;408.0;3.0;1;[];[];0.0;0.0;0;;;122.76781763739875;;
13;13;not;889;400;916;418;409.0;1.0;1;[3017];[42.09343999999999];0.34;0.34;1;16.7422;19.664;162.97094049998483;18.2;0.34
14;14;be;925;398;944;418;408.0;1.0;1;[2995];[5.152640000000019];0.3883;0.3883;1;19.4628;18.9563;191.0431517941682;19.21;0.3883
15;15;replaced;953;398;1026;422;410.0;2.0;1;[3018];[33.16091744776673];0.3397;0.3397;1;15.7246;19.9221;212.4925502869444;17.82;0.3397
16;16;by;1036;398;1056;422;410.0;0.0;1;[2996, 3002, 3003];[40.26071334442036, 14.327679999999987, 22.196560502708348];1.2138;0.453;3;19.781;19.3003;287.3858018891149;19.54;0.4046
17;17;Al.;205;504;229;522;513.0;103.0;2;[];[];0.0;0.0;0;;;540.0088613415984;;
18;18;Al;238;504;256;522;513.0;0.0;2;[];[];0.0;0.0;0;;;513.0107592706509;;
19;19;is;266;508;278;522;515.0;2.0;2;[];[];0.0;0.0;0;;;491.01246005315346;;
20;20;not;286;504;314;522;513.0;2.0;2;[];[];0.0;0.0;0;;;455.01559789467615;;
21;21;yet;321;504;348;527;515.5;2.5;2;[];[];0.0;0.0;0;;;420.97462812793077;;
22;22;at;356;504;372;522;513.0;2.5;2;[];[];0.0;0.0;0;;;397.0218501889406;;
23;23;a;380;508;388;522;515.0;2.0;2;[];[];0.0;0.0;0;;;381.0239099157028;;
24;24;stage;397;504;444;527;515.5;0.5;2;[];[];0.0;0.0;0;;;324.97516817050746;;
25;25;where;452;503;506;522;512.5;3.0;2;[3000];[1.6633600000000115];0.5985;0.5985;1;18.1;18.75;263.04683827685443;18.42;0.5985
26;26;it;514;504;524;522;513.0;0.5;2;[];[];0.0;0.0;0;;;245.05227672366075;;
27;27;would;532;503;583;522;512.5;0.5;2;[3004, 3005, 3006];[13.818962356182846, 0.2400000000000091, 0.0];1.0675;0.4044;3;20.5575;18.8187;186.07747829183842;19.69;0.3558
28;28;provide;592;503;658;527;515.0;2.5;2;[3009, 3010, 3011];[16.733119999999985, 2.7350400000000263, 12.954560000000015];1.6495;0.4042;3;20.4835;19.4103;110.97973476022369;19.95;0.5498
29;29;adequate;666;503;748;527;515.0;0.0;2;[3007, 3008];[2.179200000000037, 2.1001600000000167];0.5338;0.3883;2;19.5072;19.4516;21.009462807259023;19.48;0.2669
