;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Hello;332;503;374;522;512.5;;1;[968.0, 974.0];[32.292530355709175, 19.859199999999987];1.0839;0.6632;2;16.1341;16.2576;306.26980018284263;16.2;0.5419
1;1;Anup,;382;504;433;527;515.5;3.0;1;[969.0, 970.0, 975.0];[9.616960000000063, 0.0, 0.0];1.0996;0.307;3;16.4195;17.0668;247.26879999999994;16.74;0.3665
2;2;I;442;504;447;522;513.0;2.5;1;[];[];0.0;0.0;0;;;233.27011318220423;;
3;3;am;456;508;481;522;515.0;2.0;1;[971.0, 982.0];[4.275200000000041, 3.086720000000014];1.877;0.356;2;16.9143;17.5705;199.2703372407403;17.24;0.9385
4;4;Open;491;503;536;527;515.0;0.0;1;[972.0, 976.0];[0.0, 0.0];0.5497;0.1939;2;15.4922;16.9489;144.26879999999994;16.22;0.2749
5;5;Assistant,;544;504;630;527;515.5;0.5;1;[973.0, 983.0];[0.0, 0.0];0.8084;0.3717;2;16.9901;18.2823;50.26879999999994;17.64;0.4042
6;6;but;639;503;667;522;512.5;3.0;1;[977.0];[2.763200000000097];0.2909;0.2909;1;16.7064;17.5417;13.29186608563291;17.12;0.2909
7;7;you;675;508;705;527;517.5;5.0;1;[978.0, 984.0];[0.0, 0.0];0.6148;0.3076;2;16.6286;18.1212;0.0;17.37;0.3074
8;8;can;714;508;743;522;515.0;2.5;1;[];[];0.0;0.0;0;;;33.74028014167048;;
9;9;just;750;504;785;527;515.5;0.5;1;[979.0, 981.0];[0.0, 0.0];0.7769;0.4691;2;15.9497;17.1343;69.73120000000006;16.54;0.3884
10;10;call;792;503;819;522;512.5;3.0;1;[];[];0.0;0.0;0;;;111.73394159358386;;
11;11;me;829;508;855;522;515.0;2.5;1;[980.0];[0.0];0.4207;0.4207;1;9.4899;16.6686;148.73325957578695;13.08;0.4207
12;12;Assistant.;863;504;948;522;513.0;2.0;1;[];[];0.0;0.0;0;;;182.73287636339123;;
