;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Here's;261;398;316;418;408.0;;1;[];[];0.0;0.0;0;;;408.91901797788773;;
1;1;the;323;398;351;418;408.0;0.0;1;[];[];0.0;0.0;0;;;381.2154289427437;;
2;2;rewritten;360;399;438;418;408.5;0.5;1;[];[];0.0;0.0;0;;;318.63460462416833;;
3;3;code;447;398;488;418;408.0;0.5;1;[5318.0];[0.0];0.2747;0.2747;1;13.5693;17.4734;288.45660204613114;15.52;0.2747
4;4;without;496;398;562;418;408.0;0.0;1;[5319.0];[24.05066737036627];0.3074;0.3074;1;17.8572;19.1525;255.47686248269144;18.5;0.3074
5;5;using;570;403;615;422;412.5;4.5;1;[];[];0.0;0.0;0;;;239.2441833441307;;
6;6;a;624;403;632;418;410.5;2.0;1;[];[];0.0;0.0;0;;;241.61810210329858;;
7;7;list;642;398;666;418;408.0;2.5;1;[];[];0.0;0.0;0;;;241.20000000000005;;
8;8;comprehension:;674;398;815;422;410.0;2.0;1;[5320.0];[44.15883089003152];0.4202;0.4202;1;18.7178;19.9627;238.82260207945146;19.34;0.4202
9;9;*self.idx_to_token;828;396;991;421;408.5;1.5;1;[5321.0, 5322.0, 5323.0];[46.38153335807689, 30.749439999999993, 4.614399999999932];0.7766;0.2266;3;17.4586;19.3628;299.64574294322955;18.41;0.2589
10;10;=;1001;406;1012;413;409.5;1.0;1;[];[];0.0;0.0;0;;;431.8469674132261;;
11;11;sorted(set(['<unk>'];237;503;424;527;515.0;105.5;2;[5324.0];[0.0];0.5503;0.5503;1;15.2436;20.3465;258.55992586632607;17.8;0.5503
12;12;+;434;506;445;522;514.0;1.0;2;[];[];0.0;0.0;0;;;243.5333637594653;;
13;13;reserved_tokens));455;503;618;527;515.0;1.0;2;[5317.0, 5325.0];[0.0, 0.0];0.5503;0.1943;2;16.3417;13.5128;135.17592708762908;14.93;0.2752
14;14;for;627;503;651;522;512.5;2.5;2;[5328.0];[12.894976062575688];0.4036;0.4036;1;16.8452;19.2656;137.20000000000005;18.06;0.4036
15;15;token,;658;503;713;527;515.0;2.5;2;[5316.0, 5326.0];[31.926601103506176, 20.675520000000006];0.8247;0.2747;2;15.9776;14.0905;132.7248705555971;15.03;0.4124
16;16;freq;722;503;756;527;515.0;0.0;2;[5327.0];[19.037120000000016];0.4365;0.4365;1;16.924;18.6848;152.38525933960935;17.8;0.4365
17;17;in;765;504;779;522;513.0;2.0;2;[5329.0];[0.0];0.3394;0.3394;1;15.1205;17.8108;181.48107136558343;16.47;0.3394
18;18;self.token_freqs:;787;503;937;527;515.0;2.0;2;[5330.0];[17.501120000000014];0.2429;0.2429;1;17.1232;19.0035;193.13007861024647;18.06;0.2429
19;19;if;948;503;958;522;512.5;2.5;2;[];[];0.0;0.0;0;;;331.51508451954334;;
20;20;freq;965;503;998;527;515.0;2.5;2;[5331.0];[7.435200000000009];0.3237;0.3237;1;15.6272;16.073;345.1161822691019;15.85;0.3237
21;21;>=;1009;507;1034;521;514.0;1.0;2;[];[];0.0;0.0;0;;;388.22322865073386;;
22;22;min_freq:;439;608;524;632;620.0;106.0;3;[5332.0];[0.0];0.3557;0.3557;1;16.1961;19.1599;125.19838363173872;17.68;0.3557
23;23;self.idx_to_token.append(token)*;534;606;837;632;619.0;1.0;3;[5333.0, 5334.0, 5335.0, 5336.0];[6.908800000000042, 33.40992000000006, 10.277759999999944, 27.200000000000045];1.2773;0.5979;4;13.9248;18.0966;27.200000000000045;16.01;0.3193
