;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Intermittent;230;294;339;313;303.5;;1;[4128.0, 4129.0];[0.0, 6.01024000000001];0.5825;0.3076;2;17.5356;20.3537;389.46710363912575;18.94;0.2913
1;1;fasting;346;293;405;318;305.5;2.0;1;[4130.0];[5.248436137974797];0.356;0.356;1;19.0809;21.0163;324.03064623126244;20.05;0.356
2;2;is;414;294;426;313;303.5;2.0;1;[];[];0.0;0.0;0;;;303.4870343475147;;
3;3;to;434;295;450;313;304.0;0.5;1;[];[];0.0;0.0;0;;;280.06857934629073;;
4;4;follow;458;293;510;313;303.0;1.0;1;[4131.0];[40.05152000000001];0.2585;0.2585;1;19.9671;20.9947;220.99472323349616;20.48;0.2585
5;5;a;518;298;526;313;305.5;2.5;1;[];[];0.0;0.0;0;;;206.77808127809283;;
6;6;schedule;535;293;612;313;303.0;2.5;1;[4132.0, 4143.0];[23.032640000000015, 39.93184000000002];0.9705;0.3557;2;18.126;19.2306;124.09660308424877;18.68;0.4852
7;7;that;620;293;655;313;303.0;0.0;1;[];[];0.0;0.0;0;;;86.82315184931718;;
8;8;cycle;663;293;706;318;305.5;2.5;1;[4133.0, 4144.0];[25.76672000000002, 49.9744];1.0027;0.3882;2;16.6092;18.988;54.84440989790663;17.8;0.5013
9;9;between;715;293;788;313;303.0;2.5;1;[4134.0, 4166.0];[55.012159999999994, 51.479360000000014];0.5173;0.3232;2;18.2307;19.505;51.479360000000014;18.87;0.2587
10;10;fasting;796;293;855;318;305.5;2.5;1;[4145.0];[35.66989430196842];0.356;0.356;1;17.4103;21.2752;87.76772354943253;19.34;0.356
11;11;and;864;293;895;313;303.0;2.5;1;[4135.0];[78.22623999999999];0.5664;0.5664;1;14.8351;19.6839;148.30612292501488;17.26;0.5664
12;12;non-fasting,;904;293;1011;318;305.5;2.5;1;[4136.0, 4146.0, 4165.0];[57.16256000000001, 38.95616000000001, 54.68448000000001];0.9705;0.3394;3;16.2803;19.9716;186.33703361664217;18.13;0.3235
13;13;for;1019;293;1044;313;303.0;2.5;1;[];[];0.0;0.0;0;;;298.55651742517637;;
14;14;example,;243;398;324;422;410.0;107.0;2;[4137.0];[32.05311999999998];0.3398;0.3398;1;17.5973;18.4539;430.37052373164397;18.03;0.3398
15;15;not;333;400;361;418;409.0;1.0;2;[];[];0.0;0.0;0;;;396.92566097072825;;
16;16;eating;368;399;422;422;410.5;1.5;2;[4138.0, 4139.0];[42.87328000000002, 33.84160000000003];0.5984;0.3396;2;17.5864;18.2929;341.4049900295096;17.94;0.2992
17;17;for;430;398;455;418;408.0;2.5;2;[4140.0];[24.141064227610205];0.2429;0.2429;1;17.1791;18.0344;311.9935981667726;17.61;0.2429
18;18;a;462;403;470;418;410.5;2.5;2;[];[];0.0;0.0;0;;;301.7570925381035;;
19;19;period;480;398;533;422;410.0;0.5;2;[4141.0];[45.26806668023721];0.2749;0.2749;1;17.1614;18.2073;247.62316954810504;17.68;0.2749
20;20;of;542;398;559;418;408.0;2.0;2;[];[];0.0;0.0;0;;;228.06499884254396;;
21;21;time;566;399;605;418;408.5;0.5;2;[];[];0.0;0.0;0;;;197.9378791870055;;
22;22;each;613;398;652;418;408.0;0.5;2;[4142.0];[61.001599999999996];0.3074;0.3074;1;17.6768;19.2457;172.63376407021192;18.46;0.3074
23;23;day;661;398;692;422;410.0;2.0;2;[];[];0.0;0.0;0;;;159.90372258659144;;
24;24;or;700;403;718;418;410.5;0.5;2;[];[];0.0;0.0;0;;;161.6273606078179;;
25;25;week.;725;398;775;418;408.0;2.5;2;[];[];0.0;0.0;0;;;156.47938297759742;;
26;26;Some;785;398;835;418;408.0;0.0;2;[];[];0.0;0.0;0;;;167.61853506414383;;
27;27;popular;843;398;910;422;410.0;2.0;2;[];[];0.0;0.0;0;;;196.03522667380378;;
28;28;methods;918;398;994;418;408.0;2.0;2;[];[];0.0;0.0;0;;;248.53074276042722;;
29;29;are;1002;403;1029;418;410.5;2.5;2;[];[];0.0;0.0;0;;;320.7048021109906;;
30;30;alternate-day;219;503;339;527;515.0;104.5;3;[4147.0];[15.401920000000018];0.4685;0.4685;1;17.135;18.097;466.1566231397443;17.62;0.4685
31;31;fasting;347;503;406;527;515.0;0.0;3;[];[];0.0;0.0;0;;;412.40557767451395;;
32;32;(eat;415;503;450;527;515.0;0.0;3;[4148.0];[17.05056000000002];0.2913;0.2913;1;18.2701;19.8373;379.4071993215859;19.05;0.2913
33;33;normally;458;503;535;527;515.0;0.0;3;[];[];0.0;0.0;0;;;323.1706033924645;;
34;34;one;543;508;574;522;515.0;0.0;3;[];[];0.0;0.0;0;;;306.2460561330539;;
35;35;day;582;503;613;527;515.0;0.0;3;[4149.0];[35.52141366412098];0.2261;0.2261;1;18.9547;18.8555;284.42304354086644;18.91;0.2261
36;36;and;621;503;652;522;512.5;2.5;3;[];[];0.0;0.0;0;;;271.45548824263915;;
37;37;completely;661;503;758;527;515.0;2.5;3;[4150.0];[50.04383999999999];0.291;0.291;1;18.2393;20.1409;261.47936000000004;19.19;0.291
38;38;fast;765;503;798;522;512.5;2.5;3;[4153.0];[0.0];0.113;0.113;1;16.7655;19.925;264.5340184117151;18.35;0.113
39;39;or;805;508;823;522;515.0;2.5;3;[];[];0.0;0.0;0;;;278.2531661941147;;
40;40;reduce;831;503;890;522;512.5;2.5;3;[4151.0];[52.96224000000001];0.3884;0.3884;1;17.574;20.6409;282.1798017170074;19.11;0.3884
41;41;calorie;898;503;955;522;512.5;0.0;3;[4152.0];[24.413119999999992];0.4368;0.4368;1;16.7546;19.4726;313.57583404505147;18.11;0.4368
42;42;intake;964;503;1017;522;512.5;0.0;3;[];[];0.0;0.0;0;;;354.3063607911234;;
43;43;the;1025;503;1052;522;512.5;0.0;3;[];[];0.0;0.0;0;;;398.02304317344453;;
44;44;next;219;609;257;627;618.0;105.5;4;[];[];0.0;0.0;0;;;594.9669859891803;;
45;45;day);264;608;302;632;620.0;2.0;4;[4154.0];[14.243839999999977];0.3718;0.3718;1;16.9258;16.8103;559.6109252838525;16.87;0.3718
46;46;and;311;608;342;627;617.5;2.5;4;[];[];0.0;0.0;0;;;530.0294064455759;;
47;47;daily;351;608;392;632;620.0;2.5;4;[];[];0.0;0.0;0;;;495.1157962507857;;
48;48;time-restricted;400;608;532;627;617.5;2.5;4;[4155.0, 4156.0, 4157.0];[13.4144, 30.013439999999946, 31.006719999999973];1.1165;0.4209;3;16.5263;18.1649;414.15383095783335;17.35;0.3722
49;49;fasting;540;608;599;632;620.0;2.5;4;[];[];0.0;0.0;0;;;387.50710818906225;;
50;50;(eat;609;608;644;632;620.0;0.0;4;[4158.0];[29.18399999999997];0.2752;0.2752;1;16.8313;21.4388;375.3057299017024;19.14;0.2752
51;51;normally;652;608;728;632;620.0;0.0;4;[4159.0];[19.978240000000028];0.2913;0.2913;1;17.5271;19.7137;366.47936000000004;18.62;0.2913
52;52;but;737;608;765;627;617.5;2.5;4;[];[];0.0;0.0;0;;;366.6785563638125;;
53;53;only;772;608;809;632;620.0;2.5;4;[];[];0.0;0.0;0;;;369.49167743949204;;
54;54;within;817;608;869;627;617.5;2.5;4;[4160.0];[44.443874164163496];0.4526;0.4526;1;16.1678;18.6259;377.8713163195238;17.4;0.4526
55;55;a;877;613;886;627;620.0;2.5;4;[];[];0.0;0.0;0;;;401.4059059070378;;
56;56;several-hour-long;894;608;1053;632;620.0;0.0;4;[4161.0, 4162.0];[31.62112000000002, 29.665280000000052];0.728;0.4045;2;16.7172;19.9417;403.6047458802357;18.33;0.364
57;57;window;555;713;622;732;722.5;102.5;5;[4163.0];[34.65120000000002];0.5176;0.5176;1;13.4263;17.771;482.58090026134437;15.6;0.5176
58;58;each;630;713;670;732;722.5;0.0;5;[];[];0.0;0.0;0;;;474.66668947488785;;
59;59;day).;678;713;723;737;725.0;2.5;5;[4164.0];[85.71807999999999];0.3071;0.3071;1;15.7;19.3635;471.48324985841185;17.53;0.3071
