;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;I;223;137;228;155;146.0;;1;[];[];0.0;0.0;0;;;934.2027929223933;;
1;1;present;237;138;303;161;149.5;3.5;1;[4576, 4578, 4694];[0.0, 0.0, 10.254934479439642];1.2454;0.4045;3;16.662;19.5919;880.79316931048;18.13;0.4151
2;2;a;315;141;319;156;148.5;1.0;1;[];[];0.0;0.0;0;;;874.7619364741472;;
3;3;magic;329;137;381;161;149.0;0.5;1;[4577, 4579, 4695];[0.0, 28.53792, 23.016869958671606];0.8408;0.3074;3;16.6339;19.6704;833.9668976068535;18.15;0.2803
4;4;system;388;138;450;161;149.5;0.5;1;[4580, 4696];[32.753280000000004, 57.605760000000004];0.582;0.291;2;18.4074;21.4948;796.625927210507;19.95;0.291
5;5;premised;460;136;540;161;148.5;1.0;1;[4581];[56.896];0.2102;0.2102;1;10.4547;19.5276;754.6547845896162;14.99;0.2102
6;6;on;549;141;569;156;148.5;0.0;1;[];[];0.0;0.0;0;;;747.5627368348426;;
7;7;quid;578;136;614;161;148.5;0.0;1;[4583, 4584, 4585, 4587, 4697];[95.47742659958949, 94.10529053485568, 70.66343499722045, 50.72728911660863, 98.11603179400197];1.957;0.4365;5;21.4763;24.3813;726.7088533271079;22.93;0.3914
8;8;pro;624;141;651;161;151.0;2.5;1;[];[];0.0;0.0;0;;;715.2018696172431;;
9;9;quo,;660;141;697;161;151.0;0.0;1;[4586];[57.97408];0.1616;0.1616;1;11.9316;18.1877;703.3518100524091;15.06;0.1616
10;10;"""something";707;136;807;161;148.5;2.5;1;[4598, 4599, 4698];[24.619519999999994, 93.03296, 85.33248];0.9219;0.3074;3;19.5512;21.9388;686.7794935086516;20.74;0.3073
11;11;for;815;136;840;156;146.0;2.5;1;[4592];[71.2482839248778];0.2427;0.2427;1;22.7944;24.1181;690.1800778811281;23.46;0.2427
12;12;"something.""";847;136;954;161;148.5;2.5;1;[4600, 4601, 4699, 4700];[23.43168, 10.375680000000003, 51.83744, 37.94176];1.3108;0.291;4;18.7396;21.0654;684.9776;19.9;0.3277
13;13;Often;963;136;1010;156;146.0;2.5;1;[];[];0.0;0.0;0;;;698.1154683173838;;
14;14;this;1019;136;1050;156;146.0;0.0;1;[];[];0.0;0.0;0;;;708.8052803866518;;
15;15;means;207;246;264;260;253.0;107.0;2;[4701];[1.6525886873629554];0.2749;0.2749;1;16.3874;20.2789;833.4764260037592;18.33;0.2749
16;16;making;273;241;336;265;253.0;0.0;2;[4602, 4603, 4702, 4703, 4704];[24.308452100452623, 0.0, 12.411209009665399, 0.0, 0.0];2.3618;0.4692;5;17.6856;19.803;780.1800801763654;18.74;0.4724
17;17;pacts;346;242;391;265;253.5;0.5;2;[4604, 4705];[0.0, 48.89408];0.7759;0.4526;2;19.4504;20.7785;744.5986230876338;20.11;0.3879
18;18;with;399;241;435;260;250.5;3.0;2;[4605];[15.603158818649495];0.4692;0.4692;1;18.8287;20.4189;721.9520808917999;19.62;0.4692
19;19;otherworldly;444;241;555;265;253.0;2.5;2;[4606, 4607, 4706, 4707, 4708, 4709];[16.549440000000004, 67.21696, 46.009919999999994, 47.423039999999986, 33.29184000000001, 14.777919999999995];2.7498;0.6631;6;17.6646;19.1645;654.651051403723;18.41;0.4583
20;20;entities,;563;242;633;265;253.5;0.5;2;[4608];[70.20352];0.3398;0.3398;1;18.2657;19.3463;622.5625898686815;18.81;0.3398
21;21;but;643;241;671;260;250.5;3.0;2;[4609, 4610];[11.869760000000014, 27.55034540908699];0.4851;0.0969;2;18.3004;18.578;614.7035688069494;18.44;0.2426
22;22;other;678;241;725;260;250.5;0.0;2;[4611, 4618, 4710];[46.665279999999996, 0.0, 65.17920000000001];0.9551;0.3235;3;17.9711;19.6875;600.5989203320299;18.83;0.3184
23;23;users;733;246;779;260;253.0;2.5;2;[4612, 4711];[20.156800000000004, 60.41023999999999];0.9871;0.5178;2;17.9616;19.4301;591.1088298308528;18.7;0.4935
24;24;of;787;241;804;260;250.5;2.5;2;[4613];[5.254719999999992];0.5498;0.5498;1;18.0595;20.5994;588.3441243897996;19.33;0.5498
25;25;magic;811;242;863;265;253.5;3.0;2;[4614];[9.121919999999989];0.5334;0.5334;1;17.5226;19.6793;580.9776;18.6;0.5334
26;26;may;871;246;908;265;255.5;2.0;2;[4615, 4712];[57.6352, 75.25824];1.0669;0.4529;2;17.7137;20.2061;581.1531480634;18.96;0.5334
27;27;make;917;241;964;260;250.5;5.0;2;[4616, 4713];[21.751360000000005, 70.58591999999999];0.7602;0.4529;2;15.6774;20.194;589.0702945353806;17.94;0.3801
28;28;exchanges;972;241;1066;265;253.0;2.5;2;[4617, 4714];[35.59584000000001, 71.7227376885629];0.7925;0.5012;2;14.3965;17.9513;592.3049787938644;16.17;0.3962
29;29;with;247;346;283;365;355.5;102.5;3;[4619, 4622, 4715];[0.09759999999999991, 3.3231999999999857, 0.4944000000000415];1.4558;0.5984;3;17.8807;20.7306;748.6590801586527;19.31;0.4853
30;30;existence;291;346;374;365;355.5;0.0;3;[4620, 4623, 4716];[3.3123199999999997, 0.0, 18.831999999999994];1.0186;0.5823;3;18.3929;20.2585;681.4359549539487;19.33;0.3395
31;31;directly.;382;346;453;370;358.0;2.5;3;[4621, 4717];[0.5638400000000274, 56.58688000000001];0.9863;0.6631;2;18.67;19.9263;624.1329428126671;19.3;0.4932
32;32;To;461;347;482;365;356.0;2.0;3;[4624];[11.729600000000005];0.3235;0.3235;1;20.9619;24.5402;609.7147955429654;22.75;0.3235
33;33;harness;491;346;559;365;355.5;0.5;3;[4625, 4626, 4718];[0.0, 0.0, 76.41152];1.3103;0.728;3;18.1574;20.0701;565.6631017699493;19.11;0.4368
34;34;magical;568;346;634;370;358.0;2.5;3;[4627, 4719];[0.0, 51.39519999999999];0.9871;0.437;2;15.8022;18.7597;525.5068493407102;17.28;0.4935
35;35;power;644;351;698;370;360.5;2.5;3;[4628, 4720, 4723];[34.246080000000006, 73.04543999999999, 31.592319999999972];0.9541;0.4524;3;19.512;20.9802;501.74266143512256;20.25;0.318
36;36;people;705;346;763;370;358.0;2.5;3;[4629];[8.960640000000012];0.6631;0.6631;1;18.5232;19.6288;485.115980260391;19.08;0.6631
37;37;destroy;771;346;837;370;358.0;0.0;3;[4630, 4631, 4632, 4721];[41.493119999999976, 25.784960000000012, 38.01152000000002, 20.081279999999992];1.1809;0.1777;4;17.7694;19.9802;476.38579733657053;18.87;0.2952
38;38;their;845;346;886;365;355.5;2.5;3;[4633];[40.120960000000025];0.4531;0.4531;1;19.9003;21.5748;480.97760000000005;20.74;0.4531
39;39;valuables,;893;346;982;370;358.0;2.5;3;[4634, 4635, 4722];[16.12864000000002, 8.766079999999988, 21.03359999999998];1.4233;0.5498;3;18.3485;20.7051;477.3585091982755;19.53;0.4744
40;40;lose;991;346;1025;365;355.5;2.5;3;[];[];0.0;0.0;0;;;499.37103390565227;;
41;41;memories,;206;451;299;475;463.0;107.5;4;[4636, 4724];[0.0, 0.0];1.0188;0.6309;2;18.473;19.2815;669.8301342161309;18.88;0.5094
42;42;or;308;455;326;470;462.5;0.5;4;[];[];0.0;0.0;0;;;650.3994753257416;;
43;43;even;333;456;374;470;463.0;0.5;4;[4637];[4.56959999999998];0.5823;0.5823;1;18.0418;18.5915;611.8616385294963;18.32;0.5823
44;44;trade;382;450;428;470;460.0;3.0;4;[4638, 4642, 4725];[6.7411200000000235, 15.977599999999995, 2.6847999999999956];0.9221;0.3396;3;17.0471;19.1752;570.2256135110032;18.11;0.3074
45;45;their;436;450;477;470;460.0;0.0;4;[4639];[6.956160000000011];0.8411;0.8411;1;19.3442;20.0456;534.3631760366726;19.69;0.8411
46;46;health.;485;450;544;470;460.0;0.0;4;[4640, 4641];[9.546879999999987, 0.0];0.76;0.4851;2;15.9637;18.0317;489.03062552768614;17.0;0.38
47;47;In;554;451;570;470;460.5;0.5;4;[4643, 4644];[31.866559999999993, 23.344386016822124];3.3477;1.6333;2;13.7561;16.7781;472.8273248279968;15.27;1.6738
48;48;order;579;450;626;470;460.0;0.5;4;[4726];[42.09983999999997];0.1938;0.1938;1;17.6626;21.9762;441.122882544082;19.82;0.1938
49;49;to;633;452;649;470;461.0;1.0;4;[];[];0.0;0.0;0;;;429.5409464812406;;
50;50;make;658;450;706;470;460.0;1.0;4;[4645, 4728];[28.87377228098882, 25.421398180273258];0.6794;0.5178;2;18.98;21.9534;405.0613651090412;20.47;0.3397
51;51;exchanges;714;450;807;475;462.5;2.5;4;[4646];[26.16640000000001];0.4202;0.4202;1;18.5972;21.1272;374.2941889797383;19.86;0.4202
52;52;of;815;450;832;470;460.0;2.5;4;[];[];0.0;0.0;0;;;376.78916638353604;;
53;53;this;839;450;870;470;460.0;0.0;4;[4647];[21.884946044256054];0.647;0.647;1;16.3935;20.0917;375.97760000000005;18.24;0.647
54;54;type;878;452;916;475;463.5;3.5;4;[4650];[34.412800000000004];0.2104;0.2104;1;17.4663;17.65;371.5876132273519;17.56;0.2104
55;55;animals;924;450;992;470;460.0;3.5;4;[4648, 4727];[43.687040000000025, 18.865279999999984];0.6792;0.3718;2;17.6882;20.6324;381.9505003321766;19.16;0.3396
56;56;have;1001;450;1042;470;460.0;0.0;4;[4649];[24.00576000000001];0.5498;0.5498;1;17.7485;21.1966;402.71180452527096;19.47;0.5498
57;57;to;1049;452;1066;470;461.0;1.0;4;[];[];0.0;0.0;0;;;422.2937185230205;;
58;58;lose;235;555;268;575;565.0;104.0;5;[4651];[3.473600000000033];0.6309;0.6309;1;19.2313;22.1717;648.0866688213853;20.7;0.6309
59;59;things;276;555;330;580;567.5;2.5;5;[4652, 4729];[5.538720080885102, 10.407680000000028];0.76;0.3718;2;17.9515;20.5568;590.063277203386;19.25;0.38
60;60;of;338;555;355;575;565.0;2.5;5;[];[];0.0;0.0;0;;;570.2180347060236;;
61;61;which;362;555;411;575;565.0;0.0;5;[4653, 4654];[1.3641599999999698, 15.128823485995248];0.6794;0.5825;2;18.1936;21.4023;521.6246979428792;19.8;0.3397
62;62;they;419;555;458;580;567.5;2.5;5;[4730];[13.63167999999996];0.3235;0.3235;1;17.9598;19.6643;479.2902777065272;18.81;0.3235
63;63;understand;466;555;565;575;565.0;2.5;5;[4655, 4656, 4657, 4731];[24.885440000000017, 38.58655999999996, 28.663999999999987, 4.743360000000052];1.3745;0.3879;4;16.0798;17.2142;398.15518470063904;16.65;0.3436
64;64;the;574;555;601;575;565.0;0.0;5;[4658];[10.707520000000045];0.1619;0.1619;1;16.7976;10.7175;372.5854821433599;13.76;0.1619
65;65;value.;609;555;661;575;565.0;0.0;5;[4659, 4732];[23.636160000000018, 26.278080000000045];0.5659;0.2749;2;16.6968;18.8642;334.26624942401827;17.78;0.283
66;66;There;670;555;720;575;565.0;0.0;5;[4660, 4661, 4662];[24.80352000000005, 16.253119999999967, 26.72925174249363];1.8279;0.9544;3;19.2431;20.7462;303.51333266266903;19.99;0.6093
67;67;is;729;556;741;575;565.5;0.5;5;[4735];[22.649599999999964];0.4365;0.4365;1;15.9887;20.6911;294.6510436160035;18.34;0.4365
68;68;a;749;560;757;575;567.5;2.0;5;[];[];0.0;0.0;0;;;288.7426187870436;;
69;69;species;766;556;830;580;568.0;0.5;5;[4663, 4733, 4736];[59.59552000000002, 32.971520000000055, 56.59519999999998];1.3106;0.5017;3;16.9359;19.5245;267.3160509658932;18.23;0.4369
70;70;of;838;555;855;575;565.0;3.0;5;[4664, 4734];[34.039999999999964, 17.000639999999976];1.0027;0.5981;2;16.6452;19.1129;270.9830384064656;17.88;0.5013
71;71;squirrel;862;555;927;580;567.5;2.5;5;[4737];[28.85856000000001];0.3394;0.3394;1;16.1684;18.7691;266.0300657895645;17.47;0.3394
72;72;that;936;555;971;575;565.0;2.5;5;[4665, 4738];[18.59807999999998, 1.817600000000084];0.8735;0.469;2;16.2048;18.5966;282.3378924338709;17.4;0.4368
73;73;hoards;979;555;1038;575;565.0;0.0;5;[4666];[24.68064000000004];0.7598;0.7598;1;15.8058;17.6139;297.29117158772146;16.71;0.7598
74;74;acorns;209;665;266;680;672.5;107.5;6;[4667];[25.696320000000014];0.4373;0.4373;1;18.2261;19.141;613.5918036479952;18.68;0.4373
75;75;not;275;662;302;680;671.0;1.5;6;[4739];[1.850879999999961];0.3232;0.3232;1;18.4764;19.9395;579.0157959019771;19.21;0.3232
76;76;for;310;660;334;680;670.0;1.0;6;[];[];0.0;0.0;0;;;548.4354261934579;;
77;77;food;341;660;378;680;670.0;0.0;6;[4668];[4.547839999999951];0.4526;0.4526;1;17.9981;19.0216;506.6737987147154;18.51;0.4526
78;78;but;388;660;416;680;670.0;0.0;6;[];[];0.0;0.0;0;;;470.9350926656453;;
79;79;to;423;662;439;680;671.0;1.0;6;[];[];0.0;0.0;0;;;449.4840249708547;;
80;80;magically;448;660;531;685;672.5;1.5;6;[4669];[0.0];0.3074;0.3074;1;17.3576;19.6377;363.3252282790172;18.5;0.3074
81;81;create;539;662;594;680;671.0;1.5;6;[4740];[14.279040000000009];0.2266;0.2266;1;16.1149;17.7994;310.7550171823457;16.96;0.2266
82;82;children.;602;660;677;680;670.0;1.0;6;[4670, 4676];[19.631359999999972, 11.111679999999978];0.5986;0.3557;2;17.8892;19.3765;244.63583528175096;18.63;0.2993
83;83;There;685;660;736;680;670.0;0.0;6;[4741];[37.16224];0.469;0.469;1;16.5905;18.5343;205.2342795538796;17.56;0.469
84;84;is;745;665;757;680;672.5;2.5;6;[4671];[21.418745347531484];0.3718;0.3718;1;16.2277;18.3399;193.6285203785847;17.28;0.3718
85;85;a;765;665;773;680;672.5;0.0;6;[];[];0.0;0.0;0;;;185.89531006456298;;
86;86;species;782;661;846;685;673.0;0.5;6;[4672];[20.939659286779275];0.2915;0.2915;1;17.8277;18.7746;161.33393165729277;18.3;0.2915
87;87;of;854;660;871;680;670.0;3.0;6;[4742];[15.545600000000036];0.291;0.291;1;16.9462;19.3426;165.97760000000005;18.14;0.291
88;88;bird;878;660;910;680;670.0;0.0;6;[];[];0.0;0.0;0;;;167.3366018060604;;
89;89;which;919;660;968;680;670.0;0.0;6;[4673, 4674, 4743, 4744];[11.613439999999969, 2.353599999999915, 18.566400000000044, 1.6908799999999928];1.3584;0.4043;4;16.474;18.2817;177.27876551916765;17.38;0.3396
90;90;learns;978;660;1030;680;670.0;0.0;6;[];[];0.0;0.0;0;;;205.567940846816;;
91;91;the;1038;660;1065;680;670.0;0.0;6;[];[];0.0;0.0;0;;;245.78885715996168;;
92;92;joy;236;766;264;789;777.5;107.5;7;[];[];0.0;0.0;0;;;595.4491178127648;;
93;93;of;272;765;289;784;774.5;3.0;7;[4677];[13.875520000000051];0.3396;0.3396;1;18.1943;19.4596;571.0898247246224;18.83;0.3396
94;94;flight;296;765;341;789;777.0;2.5;7;[4745];[0.0];0.3235;0.3235;1;18.4597;20.6868;518.8547626301603;19.57;0.3235
95;95;before;349;765;404;784;774.5;2.5;7;[4675, 4746];[33.89472000000001, 0.0];0.5823;0.2427;2;17.7738;19.3939;456.93951886874476;18.58;0.2911
96;96;trading;412;765;474;789;777.0;2.5;7;[4680];[0.0];0.5339;0.5339;1;18.5974;22.9136;386.934872948924;20.76;0.5339
97;97;its;484;766;503;784;775.0;2.0;7;[];[];0.0;0.0;0;;;359.10555203728046;;
98;98;wings;511;766;561;789;777.5;2.5;7;[4678, 4679, 4747];[20.876160000000027, 14.209920000000011, 12.786560000000009];1.0195;0.2104;3;18.0827;21.6315;301.1558943537383;19.86;0.3398
99;99;for;568;765;593;784;774.5;3.0;7;[4681];[0.0];0.3721;0.3721;1;19.7183;12.5486;270.9017783330334;16.13;0.3721
100;100;long;601;765;636;789;777.0;2.5;7;[];[];0.0;0.0;0;;;227.9525229165055;;
101;101;life.;646;765;675;784;774.5;2.5;7;[4748];[21.08792083505631];0.3074;0.3074;1;15.6097;18.0754;191.9953601106026;16.84;0.3074
102;102;And;684;765;717;784;774.5;0.0;7;[4685];[33.889279999999985];0.1936;0.1936;1;18.7343;22.094;152.84635129436353;20.41;0.1936
103;103;some;726;770;773;784;777.0;2.5;7;[4682];[29.222082782334358];0.6309;0.6309;1;18.5752;21.0116;104.16201564869986;19.79;0.6309
104;104;say;781;770;810;789;779.5;2.5;7;[4749];[0.0];0.2908;0.2908;1;17.265;19.955;73.68111226087727;18.61;0.2908
105;105;there;818;765;864;784;774.5;5.0;7;[4693, 4750];[20.810869836698316, 61.97760000000005];0.3723;0.0813;2;12.5379;18.8034;61.97760000000005;15.67;0.1862
106;106;is;873;770;885;784;777.0;2.5;7;[4683];[16.30528000000004];0.5825;0.5825;1;16.641;19.9736;64.08092933158827;18.31;0.5825
107;107;a;893;770;901;784;777.0;0.0;7;[];[];0.0;0.0;0;;;71.81708365006207;;
108;108;species;910;766;974;789;777.5;0.5;7;[4688];[8.014720000000011];0.291;0.291;1;16.136;19.9071;78.00991157538903;18.02;0.291
109;109;of;982;765;999;784;774.5;3.0;7;[4684];[8.376639999999952];0.2913;0.2913;1;18.3112;22.6571;139.77518772657766;20.48;0.2913
110;110;ape;1005;770;1036;789;779.5;5.0;7;[];[];0.0;0.0;0;;;158.85324769736383;;
111;111;whose;349;870;404;889;879.5;100.0;8;[4686];[0.0];0.4368;0.4368;1;18.6764;21.4291;453.3536993386069;20.05;0.4368
112;112;intelligence;413;870;513;894;882.0;2.5;8;[];[];0.0;0.0;0;;;344.5552412952093;;
113;113;is;521;870;533;889;879.5;2.5;8;[4687];[26.46975999999995];0.2263;0.2263;1;19.9007;22.8437;324.60690427654174;21.37;0.2263
114;114;at;541;871;558;889;880.0;0.5;8;[];[];0.0;0.0;0;;;299.7629848797212;;
115;115;the;565;870;593;889;879.5;0.5;8;[4689];[16.291200000000003];0.4204;0.4204;1;15.8247;21.1525;264.80865979797557;18.49;0.4204
116;116;cost;601;871;636;889;880.0;0.5;8;[];[];0.0;0.0;0;;;222.1306514283879;;
117;117;of;644;870;661;889;879.5;0.5;8;[];[];0.0;0.0;0;;;197.18555095138174;;
118;118;the;667;870;695;889;879.5;0.0;8;[];[];0.0;0.0;0;;;163.49128143115146;;
119;119;burden;703;870;764;889;879.5;0.0;8;[4690];[19.85320247432136];0.6792;0.6792;1;19.0099;21.1338;95.77828931443693;20.07;0.6792
120;120;of;773;870;790;889;879.5;0.0;8;[4691];[9.759671601032533];0.5176;0.5176;1;19.0441;20.2981;70.90985195302544;19.67;0.5176
121;121;understanding.;797;870;930;894;882.0;2.5;8;[4692];[11.140480000000025];0.3396;0.3396;1;18.9169;20.1887;24.022399999999948;19.55;0.3396
