;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Welcome;220;241;301;260;250.5;;1;[348.0];[41.39391999999998];0.4205;0.4205;1;16.5344;16.4651;652.0958706433083;16.5;0.4205
1;1;to;308;242;325;260;251.0;0.5;1;[];[];0.0;0.0;0;;;635.8054498901802;;
2;2;the;333;241;360;260;250.5;0.5;1;[349.0];[17.86239999999998];0.5824;0.5824;1;15.15;17.2568;612.9576446297528;16.2;0.5824
3;3;Harry;369;242;417;265;253.5;3.0;1;[];[];0.0;0.0;0;;;574.2755816766497;;
4;4;Potter;426;242;479;260;251.0;2.5;1;[];[];0.0;0.0;0;;;545.010080374716;;
5;5;Adventure;485;241;577;260;250.5;0.5;1;[350.0];[0.0];0.3234;0.3234;1;17.3265;17.8534;503.49359371302273;17.59;0.3234
6;6;Game!;585;241;642;260;250.5;0.0;1;[351.0];[5.480000000000018];0.4368;0.4368;1;8.5167;5.9647;485.0038504074523;7.24;0.4368
7;7;You;651;242;682;260;251.0;0.5;1;[358.0];[34.40448000000001];0.3075;0.3075;1;16.9177;17.9639;477.68327468109493;17.44;0.3075
8;8;start;691;242;732;260;251.0;0.0;1;[352.0, 357.0, 359.0];[27.850880000000018, 36.288640000000015, 14.129280000000023];1.569;0.6467;3;16.5747;17.7316;473.1511713079176;17.15;0.523
9;9;with;739;241;775;260;250.5;0.5;1;[353.0, 360.0, 364.0, 365.0];[1.3360000000000127, 15.228480000000019, 36.159040000000005, 33.221837954791134];1.8275;0.3073;4;16.3782;16.9781;472.80512;16.68;0.4569
10;10;100;785;241;815;260;250.5;0.0;1;[361.0, 362.0, 363.0, 366.0];[24.49568000000002, 10.589760000000012, 16.09888000000001, 9.83626725948418];2.6362;0.4365;4;16.2639;16.5781;474.09196798728243;16.42;0.659
11;11;health;824;241;877;260;250.5;0.0;1;[367.0];[3.8448000000000775];0.6954;0.6954;1;17.3567;18.6165;478.5467121505009;17.99;0.6954
12;12;and;886;241;917;260;250.5;0.0;1;[];[];0.0;0.0;0;;;491.95065658057047;;
13;13;must;926;242;970;260;251.0;0.5;1;[368.0];[0.0];0.3717;0.3717;1;16.2292;15.0755;504.46806094147763;15.65;0.3717
14;14;navigate;978;242;1053;265;253.5;2.5;1;[369.0];[17.81855999999999];0.4204;0.4204;1;16.8167;17.4427;520.3684484190546;17.13;0.4204
15;15;through;229;346;298;370;358.0;104.5;2;[370.0, 371.0];[9.125759999999957, 40.6640064856182];0.8247;0.2913;2;15.687;16.3954;579.668400820723;16.04;0.4124
