text;attention
Sure!;0.670699668756377
Here;2.796724846875552e-07
are;2.536260436172091e-07
some;2.665907350964313e-07
synonyms;5.899584563316661e-07
for;2.740395149766436e-07
problem.;0.32929165859123816
-;4.30410732430286e-07
issue;3.223842739864482e-07
-;3.361134751385594e-07
difficulty;2.928837336557772e-07
-;3.1324325868871357e-07
complication;2.7733485400045675e-07
-;2.951955407295899e-07
trouble;2.6852513431020995e-07
-;2.9510902107656235e-07
obstacle;2.740874105315885e-07
-;2.7779368851424375e-07
dilemma;2.6849937494265514e-07
-;2.7321991731335663e-07
worry;2.6289852908559217e-07
-;2.6631166137958685e-07
headache;2.7617766419670135e-07
-;2.620360807856088e-07
mess;2.5767233988714204e-07
-;2.5140472404661685e-07
pickle;2.442790801370377e-07
I;2.570841263865684e-07
hope;2.505048213382271e-07
these;2.6210437015505586e-07
synonyms;2.5914381403590953e-07
help!;2.3434752345911183e-07
