;x;y;duration;pupil_r;pupil_l;word;word_number
344;629.504;496.7424;1.60138;16.1688;15.3485;;
345;182.656;129.88416;0.24261;15.449;15.4647;are;1.0
346;144.896;138.38336;0.30716;15.008;14.8578;are;1.0
347;252.8896;99.31776;0.33978;15.4201;14.6046;some;2.0
348;411.3792;93.93152;0.37204;15.8547;15.782;most;5.0
349;567.3088;74.07616;0.32349;13.9416;14.9312;abbreviations;7.0
350;654.4896;94.43328;0.37198;13.9719;13.9178;abbreviations;7.0
351;855.5903999999999;91.48416;0.43668;14.6082;14.0777;on;9.0
352;1028.1728;112.18944;0.64694;11.5701;9.3645;-DTF:;11.0
353;-7.2576;-446.73024;0.09714;11.1697;9.0519;Here;0.0
354;23.6416;-422.7072;0.80881;11.1697;9.1542;Here;0.0
355;5.2224;-411.36128;0.0968;11.1697;8.9461;Here;0.0
356;44.672;-429.0048;0.06476;11.1697;9.3737;Here;0.0
357;14.016;-445.44;0.09711;11.1697;9.4876;Here;0.0
358;13.849599999999999;-413.61408;0.08099;11.1697;9.4492;Here;0.0
359;37.5296;-440.97536;0.59845;11.1697;9.4611;Here;0.0
360;39.5392;-431.72864;0.22632;11.1697;9.7347;Here;0.0
361;-47.0784;-402.91328;0.12949;11.1697;9.303;Here;0.0
362;-58.112;-398.86848;0.12946;11.1697;9.5319;Here;0.0
363;-54.0288;-380.39552;0.08105;11.1697;9.1477;Here;0.0
364;-46.208;-409.94816;0.22659;11.1697;9.6318;Here;0.0
365;-58.918400000000005;-406.69184;0.12918;11.1697;9.7001;Here;0.0
366;-66.176;-377.55904;0.12988;11.1697;9.5872;Here;0.0
367;-16.5248;-380.61056;0.12939;11.1697;9.3838;Here;0.0
368;-28.736;-370.59584;0.09747;11.1697;9.5455;Here;0.0
369;-38.784;-367.43168;0.11301;11.1697;9.4029;Here;0.0
370;-54.208;-385.54624;0.12921;11.1697;9.51;Here;0.0
371;-46.412800000000004;-404.72576;0.14572;11.1697;9.6039;Here;0.0
372;-34.367999999999995;-394.15808;0.1618;11.1697;9.198;Here;0.0
373;-37.568;-382.45376;0.14566;11.1697;9.4371;Here;0.0
374;-2.4448;-387.06176;0.61459;11.1697;9.326;Here;0.0
375;-27.5712;-424.48896;0.11365;11.1697;9.6155;Here;0.0
376;-60.1344;-370.42176;0.08099;11.1697;9.3463;Here;0.0
377;-28.070400000000003;-407.7568;0.12988;11.1697;9.4181;Here;0.0
378;-4.4544;-405.53472;0.22662;11.1697;9.3094;Here;0.0
379;-15.244800000000001;-380.53888;0.22647;11.1697;9.4189;Here;0.0
380;-12.5184;-383.61088;0.46875;11.1697;9.2363;Here;0.0
381;-16.7808;-373.64736;0.33942;11.1697;9.3824;Here;0.0
382;-29.6832;-385.44384;0.40445;11.1697;9.4488;Here;0.0
383;-47.257600000000004;-406.66112;0.08102;11.1697;9.5068;Here;0.0
384;-31.987199999999998;-364.35968;0.08093;11.1697;9.5322;Here;0.0
