;x;y;duration;pupil_r;pupil_l;word;word_number
3153;647.3856000000001;516.79232;0.98669;12.3861;13.5298;;
3154;221.9264;218.70592;0.56628;14.688;14.8458;Small;1.0
3155;318.8352;207.59552;0.53381;8.4013;11.4342;four;2.0
3156;286.37440000000004;219.78112;0.40466;15.4263;13.7688;four;2.0
3157;289.6128;203.15136;0.30725;17.3317;15.834;four;2.0
3158;330.21439999999996;215.36768;0.5498;16.9082;15.492;four;2.0
3159;450.2912;210.33984;0.43689;17.124;15.8684;Pig:;4.0
3160;502.5152;190.34112;0.38818;15.5859;14.5997;Medium-size;5.0
3161;392.01279999999997;216.2688;0.55017;15.0819;14.8972;legs;3.0
3162;503.97440000000006;204.1856;0.35596;16.0567;15.2353;Medium-size;5.0
3163;571.2896;211.24096;0.64709;14.7386;14.099;Medium-size;5.0
3164;717.3376000000001;217.7024;0.29102;15.464;15.0397;four-legged;6.0
3165;730.2656000000001;190.2592;0.46936;15.7894;16.0244;four-legged;6.0
3166;840.9087999999999;214.20032;0.48511;17.0292;16.2068;four-legged;6.0
3167;872.6656;209.2544;0.50159;16.4191;15.4783;Cow:;7.0
3168;872.0896;204.46208;0.38806;16.7963;15.2287;Cow:;7.0
3169;1008.4735999999999;205.32224;0.37195;15.0713;15.0356;Large;8.0
3170;1063.3088;215.12192;0.37219;9.2453;11.9981;four-legged;9.0
3171;949.2991999999999;203.7248;0.2749;13.9115;13.835;Large;8.0
3172;170.4832;285.62432;0.22656;13.7666;13.277;Green-headed;11.0
3173;116.1472;329.73824;0.42029;14.8891;13.2734;Mallard:;10.0
3174;251.57119999999998;336.40448;0.35596;15.6124;13.0651;Green-headed;11.0
3175;323.2896;308.85888;0.46912;14.5131;13.6173;Green-headed;11.0
3176;420.5312;293.14048;0.43665;14.514;14.119;bird;12.0
3177;517.8367999999999;311.0912;0.40491;15.5593;14.6907;Platypus:;13.0
3178;632.1664;286.59712;0.56592;16.5651;6.878;Strange-beaked;14.0
3179;755.9680000000001;310.62016;0.42078;16.4177;14.7471;Strange-beaked;14.0
3180;867.584;284.04736;0.64697;15.7537;14.7633;bird;15.0
3181;961.216;305.17248;0.27502;16.6957;15.6177;Kite:;16.0
3182;1053.8111999999999;291.05152;0.50098;16.5956;15.48;wind;18.0
3183;1040.6528;280.15616;0.30725;17.1298;15.6518;Flat;17.0
3184;949.248;290.2016;0.5177;17.5415;10.7153;Kite:;16.0
3185;451.82720000000006;401.28512;0.42041;15.2172;13.964;bird;22.0
3186;617.1007999999999;409.74336;0.53381;13.0332;12.9744;Helicopter:;23.0
3187;732.3904;397.7728;0.46887;13.5366;14.0225;aircraft;25.0
3188;738.5856;408.28928;0.30737;14.401;13.585;aircraft;25.0
3189;684.4288;406.528;0.61462;16.4729;14.9457;An;24.0
3190;525.5808;415.72352;0.24255;17.9757;15.6882;Helicopter:;23.0
3191;449.2032;416.72704;0.59827;16.0846;14.1651;bird;22.0
3192;611.328;404.30592;0.30737;15.6508;15.108;Helicopter:;23.0
3193;782.8095999999999;417.75104;0.38806;15.261;14.8665;aircraft;25.0
3194;811.0720000000001;393.46176;0.43665;15.7974;15.2657;aircraft;25.0
3195;922.24;396.53376;0.58215;15.1674;14.9655;Gyrocopter:;26.0
3196;958.6944;399.79008;0.21045;15.1119;13.9492;Gyrocopter:;26.0
3197;866.3168000000001;407.32672;0.25879;16.5101;15.6296;Gyrocopter:;26.0
3198;1049.2032;389.34528;0.22668;16.427;15.2667;Unpowered;27.0
3199;1051.6224;413.26592;0.29126;12.4178;12.8874;Unpowered;27.0
3200;149.26080000000002;539.76064;0.66309;14.484;13.1383;helicopter;28.0
3201;274.2528;528.5376;1.06738;15.0143;13.8457;Grape:;29.0
3202;379.49440000000004;522.28096;0.59839;14.4965;11.8933;Small;30.0
3203;451.584;509.67552;0.2749;10.855;12.6453;purple;31.0
3204;589.504;515.584;0.37183;13.8891;12.3076;berry;32.0
3205;677.9008;497.92;0.45288;14.7893;13.9031;Lemon:;33.0
3206;787.6096;508.61056;0.40442;13.8957;13.5595;Medium;34.0
3207;887.6800000000001;498.11456;0.38818;14.2435;13.7556;yellow;35.0
3208;1011.7503999999999;494.86848;0.53345;15.2718;14.2748;fruit;36.0
3209;1102.8864;498.42176;0.53369;14.914;14.087;Banana:;37.0
3210;1158.9632000000001;506.2144;0.98682;11.4679;11.933;Long;38.0
3211;124.92800000000001;613.39648;0.30701;15.635;14.388;fruit;40.0
3212;107.92960000000001;623.5648;0.3396;14.6719;12.7188;yellow;39.0
3213;214.8864;620.0832;0.27454;14.3701;13.4726;Pomegranate:;41.0
3214;260.3648;627.93728;0.55005;13.3739;12.5172;Pomegranate:;41.0
3215;383.5648;608.38912;0.37195;12.7948;11.6026;Pomegranate:;41.0
3216;460.5952;592.70144;0.38806;13.7366;12.0664;Red;42.0
3217;539.968;611.01056;0.35583;13.6216;12.5956;fruit;43.0
3218;648.6528;612.98688;0.84094;13.4417;13.4057;Breadfruit:;44.0
3219;809.664;589.45536;0.40454;14.1693;14.1455;Rare;45.0
3220;906.5088000000001;588.93312;0.27502;12.9967;12.882;Electron:;47.0
3221;977.8431999999999;606.91456;0.54993;11.9467;12.6501;Electron:;47.0
3222;1151.5136;587.65312;0.30725;13.3818;12.7637;Charged;48.0
3223;1162.7776;594.14528;0.24268;6.6048;12.2817;Charged;48.0
3224;149.3632;718.11072;0.27502;13.9654;13.7235;component;50.0
3225;120.1408;717.9264;0.33972;13.9182;13.1224;component;50.0
3226;256.7808;721.72544;0.46899;14.7018;14.1933;Neutron:;51.0
3227;368.4096;710.05184;0.63086;14.2577;11.4343;Uncharged;52.0
3228;538.1759999999999;701.09184;0.42065;13.34;11.9825;nucleus;53.0
3229;649.7408;705.2288;0.58228;13.3871;12.7409;component;54.0
3230;788.8384000000001;717.19936;0.5498;12.2221;12.0545;Proton:;55.0
3231;931.6736000000001;705.57696;0.59814;12.039;10.9608;Charged;56.0
3232;1055.5776;694.17984;0.48511;13.7127;12.8343;nucleus;57.0
3233;1181.056;675.52256;0.40405;7.7639;12.4667;component;58.0
3234;296.6144;811.48928;0.7439;7.8784;13.0202;Baryon:;59.0
3235;607.4112;792.40192;0.48523;11.3262;11.0982;Higgs-Boson:;62.0
3236;772.096;797.46048;0.25891;12.0311;13.3778;Mass;63.0
3237;842.0352;802.99008;0.48523;14.316;14.8119;giving;64.0
