;x;y;duration;pupil_r;pupil_l;word;word_number
2522;628.1088;499.5072;1.05127;13.8048;12.0214;;
2523;332.96639999999996;474.20416;0.21008;15.2125;14.1778;Thought;3.0
2524;165.4656;480.31744;0.37219;15.3011;14.6999;Someone;0.0
2525;208.90879999999999;473.52832;0.38831;15.3485;14.5527;drink;1.0
2526;158.1696;495.67744;0.63098;15.6344;14.6204;Someone;0.0
2527;250.8032;492.06272;0.27466;8.7629;11.0866;drink;1.0
2528;362.5856;463.29856;0.19397;17.1615;15.6164;Thought;3.0
2529;483.8144;447.90784;0.45312;13.7257;12.228;was;5.0
2530;618.7008000000001;452.70016;0.3396;13.6397;12.7098;good.;6.0
2531;758.9632;460.5952;0.25879;14.5751;14.2153;his;9.0
2532;791.7568;460.22656;0.38794;15.4487;14.9179;his;9.0
2533;970.624;433.5104;0.35583;14.8531;14.3848;also;12.0
2534;1059.3024;461.86496;0.29102;14.943;13.8685;thought;13.0
2535;1149.376;415.1808;0.32349;13.4235;14.5887;thought;13.0
2536;1108.6592;442.7776;0.0647;11.7995;12.1204;thought;13.0
2537;177.38240000000002;563.68128;0.30701;14.7851;12.9657;Pretty;16.0
2538;207.12959999999998;570.4192;0.37195;13.2418;11.7466;Pretty;16.0
2539;266.1248;576.49152;0.35608;13.8978;11.7477;Pretty;16.0
2540;347.9424;574.68928;0.51758;14.8035;13.4351;while;17.0
2541;449.35679999999996;552.4992;0.29126;14.9799;13.4087;after,;18.0
2542;564.5568000000001;566.43584;0.30737;15.0677;13.1071;many;20.0
2543;626.0735999999999;561.60256;0.37207;14.3558;12.7057;many;21.0
2544;706.0863999999999;557.3632;0.3396;13.9086;13.2898;peoples;22.0
2545;782.7328;561.75616;0.80884;13.8388;13.2146;peoples;22.0
2546;893.1456000000001;552.87808;0.40454;15.1049;14.3876;thinks;23.0
2547;1015.0144;536.19712;0.30725;14.1375;13.9834;it;25.0
2548;1036.3008;546.58048;0.4043;14.8525;14.3355;it;25.0
2549;1100.8383999999999;554.79296;0.38867;14.8786;13.873;is;26.0
2550;1152.3712;553.35936;0.08142;12.7726;14.5454;good.;27.0
