;x;y;duration;pupil_r;pupil_l;word;word_number
824;628.096;498.2784;0.90558;15.5178;13.8735;;
825;239.62879999999998;378.14272;0.21033;14.6094;13.7071;length;2.0
826;199.3472;377.46688;0.3399;15.2544;14.13;average;1.0
827;373.03040000000004;364.77952;0.24261;15.2522;13.7358;of;3.0
828;511.616;338.49344;0.22638;15.7979;15.1656;female;5.0
829;623.36;346.15296;0.25885;14.7051;14.283;is;7.0
830;749.824;363.34592;0.32361;14.54;13.967;around;8.0
831;818.5856;358.84032;0.64697;14.2555;11.0185;7-8;9.0
832;1119.7824;352.22528;0.33966;12.0611;9.4204;inches).;14.0
833;108.01920000000001;484.47488;0.48517;15.6393;13.9368;gloves;17.0
834;247.60320000000002;456.0384;0.25854;15.3729;13.7163;that;18.0
835;382.61760000000004;466.13504;0.24261;14.7641;13.0133;well,;20.0
836;551.1424000000001;445.63456;0.29114;15.8445;15.3184;recommended;22.0
837;813.8368;456.36608;0.27502;15.8556;15.3326;measure;24.0
838;969.0752;449.1264;0.3075;15.8964;15.0972;hand;26.0
839;1112.4479999999999;455.63904;0.40442;15.5417;14.8924;compare;28.0
840;868.8896;459.6224;0.19421;17.452;9.2738;your;25.0
841;184.5376;551.95648;0.27502;16.3896;15.1259;manufacturer's;32.0
842;295.8464;550.10304;0.3233;16.2119;14.3116;manufacturer's;32.0
843;401.52320000000003;557.64992;0.42053;14.5876;13.5435;chart,;34.0
844;508.1344;552.27392;0.27496;15.3704;13.7152;try;35.0
845;689.2032;553.80992;0.46918;14.6962;13.9922;different;37.0
846;830.6560000000001;559.77984;0.27502;14.456;13.6688;brands;38.0
847;999.3984;537.55904;0.25879;13.4036;13.5199;styles,;40.0
848;1133.7344;564.3776;0.42023;15.4969;15.0421;look;42.0
849;1146.7008;535.1936;0.12958;11.2986;11.0384;look;42.0
850;519.232;649.46176;0.32361;14.464;12.7302;brands;44.0
851;648.8576;643.42016;0.2749;14.1741;13.0394;offering;45.0
852;744.2687999999999;653.17888;0.35583;14.0202;13.7297;half;46.0
