;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
0;0;The;40;255;83;274;[1106, 1107, 1108, 1109, 1110, 1111, 1112, 1113, 1114, 1115, 1116, 1117, 1118, 1119, 1120, 1121, 1122, 1123, 1124, 1125, 1126, 1127, 1128, 1129, 1130, 1131, 1132, 1133, 1134, 1135, 1136, 1137, 1138, 1139, 1140, 1141, 1142, 1143, 1144, 1145, 1146, 1147, 1148, 1149, 1150, 1151, 1152];6.9556;47;9.0457;7.7994;264.5;;1;579.3952804492574;0.148;8.42;0.0808
1;1;smallest;102;255;217;274;[1095];0.4852;1;14.5172;14.5123;264.5;0.0;1;600.587236466838;0.4852;14.51;0.4852
2;2;known;237;255;307;274;[];0.0;0;;;264.5;0.0;1;664.6419160772766;;;0.0
3;3;galaxy;326;255;413;279;[1096];0.3396;1;14.437;14.8551;267.0;2.5;1;717.7142772767403;0.3396;14.65;0.3396
4;4;in;432;255;457;274;[];0.0;0;;;264.5;2.5;1;789.4062405421391;;;0.0
5;5;the;477;255;518;274;[1097];0.3071;1;14.4771;14.4868;264.5;0.0;1;822.0868741239417;0.3071;14.48;0.3071
6;6;universe;537;255;653;274;[];0.0;0;;;264.5;0.0;1;867.3789924864872;;;0.0
7;7;is;672;255;697;274;[];0.0;0;;;264.5;0.0;1;975.1103345811044;;;0.0
8;8;Segue;716;256;788;279;[1098];0.6147;1;14.8841;16.2377;267.5;3.0;1;1012.1851791677616;0.6147;15.56;0.6147
9;9;1.;807;256;829;274;[];0.0;0;;;265.0;2.5;1;1089.445911336067;;;0.0
10;10;Segue;851;256;923;279;[1099];0.4368;1;14.7297;15.2937;267.5;2.5;1;1127.538329692997;0.4368;15.01;0.4368
11;11;1;942;256;952;274;[];0.0;0;;;265.0;2.5;1;1207.5952309142635;;;0.0
12;12;is;972;255;997;274;[];0.0;0;;;264.5;0.5;1;1233.870983777021;;;0.0
13;13;a;1017;260;1028;274;[];0.0;0;;;267.0;2.5;1;1276.4263105275109;;;0.0
14;14;dwarf;1046;255;1118;274;[1100];0.3884;1;13.9573;14.0986;264.5;2.5;1;1300.4259455297226;0.3884;14.03;0.3884
15;15;galaxy;1136;255;1223;279;[1101];0.4044;1;13.0428;14.9509;267.0;2.5;1;1382.391721548879;0.4044;14.0;0.4044
16;16;that;35;354;90;373;[];0.0;0;;;363.5;96.5;2;673.3862174761773;;;0.0
17;17;is;110;354;135;373;[];0.0;0;;;363.5;0.0;2;695.6460004103191;;;0.0
18;18;located;154;354;256;373;[1102];0.5984;1;13.7927;15.6137;363.5;0.0;2;712.0657617712521;0.5984;14.7;0.5984
19;19;about;275;354;345;373;[1103];0.3558;1;13.9688;16.2847;363.5;0.0;2;768.4835391125002;0.3558;15.13;0.3558
20;20;75,000;364;355;451;376;[1104];0.437;1;13.4675;14.2912;365.5;2.0;2;819.7574264420382;0.437;13.88;0.437
21;21;light-years;469;354;630;378;[1105];0.2104;1;11.5015;8.0604;366.0;0.5;2;886.3407702948531;0.2104;9.78;0.2104
22;22;from;650;355;707;373;[];0.0;0;;;364.0;2.0;2;1018.2068213319303;;;0.0
23;23;Earth;725;354;795;373;[];0.0;0;;;363.5;0.5;2;1076.1798687426158;;;0.0
24;24;in;815;354;840;373;[];0.0;0;;;363.5;0.0;2;1149.035396272401;;;0.0
25;25;the;860;354;901;373;[];0.0;0;;;363.5;0.0;2;1186.3460531762532;;;0.0
26;26;constellation;920;354;1110;373;[];0.0;0;;;363.5;0.0;2;1236.8898277077362;;;0.0
27;27;Leo.;1130;355;1182;373;[];0.0;0;;;364.0;0.5;2;1420.0637432900232;;;0.0
28;28;It;1205;355;1230;373;[];0.0;0;;;364.0;0.0;2;1487.0458617698628;;;0.0
29;29;was;48;458;91;472;[];0.0;0;;;465.0;101.0;3;777.4965316751411;;;0.0
30;30;discovered;109;453;256;472;[];0.0;0;;;462.5;2.5;3;788.9719665278822;;;0.0
31;31;in;276;453;301;472;[];0.0;0;;;462.5;0.0;3;854.6420335829929;;;0.0
32;32;2006;320;454;376;472;[];0.0;0;;;463.0;0.5;3;877.2911021359293;;;0.0
33;33;and;395;453;436;472;[];0.0;0;;;462.5;0.5;3;917.2565926538078;;;0.0
34;34;is;456;453;481;472;[];0.0;0;;;462.5;0.0;3;953.5258095966116;;;0.0
35;35;estimated;500;453;631;472;[];0.0;0;;;462.5;0.0;3;981.210355003897;;;0.0
36;36;to;650;454;676;472;[];0.0;0;;;463.0;0.5;3;1084.4246686086008;;;0.0
37;37;have;695;453;751;472;[];0.0;0;;;462.5;0.5;3;1116.582776495712;;;0.0
38;38;a;770;458;781;472;[];0.0;0;;;465.0;2.5;3;1176.338965760666;;;0.0
39;39;mass;799;458;856;472;[];0.0;0;;;465.0;0.0;3;1198.6879416957831;;;0.0
40;40;of;875;454;901;472;[];0.0;0;;;463.0;2.0;3;1256.1448729692263;;;0.0
