;x;y;duration;pupil_r;pupil_l;word;word_number
1232;627.5328;494.2848;1.09979;12.6119;10.6207;;
1233;312.1024;378.80832;0.21014;14.217;12.1875;NASA's;3.0
1234;204.992;359.71072;0.40454;13.7414;12.9134;would;1.0
1235;345.152;352.95232;0.58197;15.6238;14.3277;NASA's;3.0
1236;558.5408;351.50848;0.33954;15.9781;15.7753;telescope,;4.0
1237;697.4848;347.648;0.33972;15.7179;15.8535;"""James";6.0
1238;808.8832;359.02464;0.42053;14.9026;15.5313;Webb;7.0
1239;904.9856;352.64512;0.42065;17.0929;16.4968;Space;8.0
1240;1027.0847999999999;354.49856;0.27521;16.2237;15.5614;"Telescope"",";9.0
1241;937.7280000000001;370.46272;0.21039;16.1163;13.7038;"Telescope"",";9.0
1242;123.52000000000001;486.72768;0.59851;16.6392;14.7353;abbreviated;11.0
1243;247.0656;473.9072;0.27496;16.3752;14.5277;as;12.0
1244;351.6672;463.39072;0.33972;12.1242;12.3932;"""JWST"",";14.0
1245;-93.86240000000001;-536.87296;0.06433;12.1242;9.2565;That;0.0
1246;784.5632;447.06816;0.46942;15.2141;14.8652;Webb;7.0
1247;938.7008000000001;446.17728;0.24255;14.9186;14.7044;"Telescope"",";9.0
1248;1045.2992;450.56;0.32349;16.3769;15.1899;"Telescope"",";9.0
1249;1158.72;462.30528;1.05151;16.6807;16.1757;also;10.0
1250;1193.6384;454.67648;0.38812;14.121;14.9066;also;10.0
1251;225.7536;573.32736;0.25879;16.5874;14.5447;of;27.0
1252;147.136;575.7952;0.3559;16.7349;14.7178;images;26.0
1253;326.31039999999996;561.8688;0.24274;15.7411;14.016;planets;28.0
1254;500.28799999999995;541.44;0.66339;16.3988;13.3622;the;30.0
1255;666.5984000000001;548.5568;0.25885;16.3175;15.7341;Space;32.0
1256;821.6192;550.21568;0.24261;16.1026;16.0753;Telescope;33.0
1257;953.1007999999999;550.35904;0.30737;14.959;15.1792;couldn't.;34.0
1258;1088.3328000000001;541.81888;0.27484;13.5169;14.6542;can;36.0
1259;-17.7536;-472.92416;0.11353;13.0492;9.1469;That;0.0
1260;263.4368;667.6992;0.27478;15.9804;13.8663;would;1.0
1261;379.2128;656.91648;0.25854;14.7118;12.6676;NASA's;3.0
1262;532.8768;654.78656;0.56622;15.1867;14.1944;telescope,;4.0
1263;670.6176;651.63264;0.42059;15.673;14.7096;"""James";6.0
1264;785.4336000000001;662.36416;0.25922;15.5358;15.412;Webb;7.0
1265;874.7647999999999;653.13792;0.53369;15.4782;15.2842;Space;8.0
1266;956.4416;649.74848;0.37201;16.3711;15.4723;"Telescope"",";9.0
1267;1057.4976;653.17888;0.6308;17.417;16.6258;"Telescope"",";9.0
