;x;y;duration;pupil_r;pupil_l;word;word_number
861;636.7744;499.70176;1.06757;14.8097;13.2352;;
862;435.0208;442.56256;0.21021;16.0626;13.8889;finger;3.0
863;193.11360000000002;455.29088;0.27521;15.4268;14.8036;average;1.0
864;339.0848;462.58176;0.29126;15.3647;13.9002;finger;3.0
865;546.3552;444.0064;0.38855;14.8309;13.6085;is;5.0
866;614.4;453.70368;0.388;11.6591;12.8291;52mm.;6.0
867;119.5136;-602.3168;0.17761;11.6591;9.3034;The;0.0
868;124.6464;-570.96192;0.11328;11.6591;9.3339;The;0.0
869;121.6;-562.3296;0.5014;11.6591;9.2568;The;0.0
870;115.0976;-562.09408;0.22644;11.6591;8.9914;The;0.0
871;483.072;560.384;0.32312;14.6197;13.2296;length;4.0
872;592.8832;546.39616;0.37195;14.3428;12.766;52mm.;6.0
873;715.7248;553.0112;0.30725;13.5996;13.0941;However,;7.0
874;847.5391999999999;555.7248;0.46912;13.9324;13.829;it;8.0
875;1008.6271999999999;547.31776;0.29126;15.0867;14.4978;more;11.0
876;1011.0591999999999;542.42304;0.4212;10.544;11.5123;more;11.0
877;690.9952;465.05984;0.09711;11.1262;10.3059;However,;7.0
878;406.1696;-704.0512;0.08069;9.9322;10.5691;finger;3.0
879;410.3936;-644.95616;0.17804;10.3869;10.5691;finger;3.0
880;697.9584;442.76736;0.24237;14.5775;14.7468;However,;7.0
