;x;y;duration;pupil_r;pupil_l;word;word_number
1708;630.9248;494.16192;0.76038;12.4157;10.5352;;
1709;149.248;272.98816;0.3396;13.566;13.4587;hey,;1.0
1710;199.3472;260.13696;0.30725;14.7024;13.4414;let's;2.0
1711;275.9808;267.30496;0.40417;14.9422;13.7489;let's;2.0
1712;372.6848;258.816;0.35571;14.9706;14.4798;Hey,;4.0
1713;489.39520000000005;255.03744;0.30725;14.5914;13.6736;let's;6.0
1714;583.7696;242.80064;0.27478;14.6184;13.8851;get;7.0
1715;673.8688000000001;228.9664;0.59863;15.0417;14.8539;and;9.0
1716;771.3792;245.16608;0.33984;14.7311;13.9618;rock;10.0
1717;896.5888;257.16736;0.37207;13.6416;12.7736;roll;12.0
1718;1098.6752;238.06976;0.35608;14.2212;13.1257;let's;15.0
1719;1156.9664;248.10496;0.30737;11.2544;10.0879;let's;15.0
1720;121.024;349.26592;0.25879;15.8988;14.3012;hey,;18.0
1721;224.5504;336.00512;0.24268;14.8091;13.1941;let's;19.0
1722;300.992;340.66432;0.53369;14.3259;12.1539;get;20.0
1723;-84.9536;-460.07296;0.09729;14.8218;10.3153;Hey,;0.0
1724;-40.6016;-467.712;0.09692;14.8218;10.2789;Hey,;0.0
1725;-59.5072;-458.55744;0.21033;14.8218;10.1785;Hey,;0.0
1726;1155.1488;362.19904;0.45288;14.0789;13.1749;let's;15.0
1727;1198.5408;363.9808;0.64685;9.6371;10.0797;go;16.0
1728;137.7536;484.47488;0.30737;14.3447;13.0918;for;36.0
1729;263.88480000000004;475.29984;0.37146;14.5166;12.1771;every;38.0
1730;370.1888;451.00032;0.25867;13.7844;12.8246;time;39.0
1731;493.0688;456.32512;0.24243;10.4504;7.5162;matter;41.0
1732;-48.6144;-403.73248;0.17786;10.0887;9.5249;Hey,;0.0
1733;-33.318400000000004;-364.92288;0.08081;10.0887;9.5225;Hey,;0.0
1734;1081.1264;438.91712;0.50122;13.3784;10.1956;hey,;14.0
1735;1148.7232;442.17344;0.82446;12.2251;13.5392;let's;15.0
1736;120.4608;579.1232;0.35583;17.5068;15.8651;Hey,;51.0
1737;162.0864;571.16672;0.42041;15.2703;14.2741;Hey,;51.0
1738;333.0048;556.00128;0.43665;15.5027;13.7851;let's;53.0
1739;476.2752;556.60544;0.25879;15.6914;14.4397;hey,;56.0
1740;582.0416;551.94624;0.29077;15.808;14.0661;let's;57.0
1741;669.7856;560.57856;0.42078;15.751;15.2252;get;58.0
1742;832.0767999999999;558.47936;0.42053;15.3236;15.2099;rock;61.0
1743;1073.3696;562.64704;0.35596;15.3443;15.3507;Hey,;64.0
1744;1162.9184;552.01792;0.24243;14.2456;11.974;let's;66.0
1745;296.3456;-503.08096;0.09717;10.6109;12.6707;let's;2.0
1746;132.50560000000002;676.34176;0.79248;15.8488;14.7308;Hey,;68.0
1747;321.6384;663.6544;0.29126;16.8766;14.242;let's;70.0
1748;472.76800000000003;648.63232;0.25854;16.4125;14.7322;and;73.0
1749;553.1904;656.00512;0.42041;16.6442;15.2832;rock;74.0
1750;724.7615999999999;645.87776;0.27527;14.854;14.7736;Your;77.0
1751;825.3696;672.512;0.30737;14.5528;15.1284;voice;78.0
1752;993.1264;648.69376;0.22656;15.3142;15.0885;in;80.0
1753;1069.1200000000001;653.1072;0.53369;15.1781;14.484;mind;82.0
1754;1156.7616;652.56448;0.46899;8.6328;12.7139;Your;83.0
1755;158.6176;784.76288;0.29114;15.4408;14.472;rings;85.0
1756;272.896;766.54592;0.2428;15.7734;13.9241;my;87.0
1757;402.9696;761.46688;0.24255;15.5707;13.9936;see;90.0
1758;587.4816;761.7536;0.24255;13.2822;12.7198;I;93.0
1759;733.4015999999999;744.2944;0.27515;15.6672;15.9293;my;95.0
1760;940.288;760.53504;0.22644;15.5197;15.0372;hear;99.0
1761;1170.3808;746.96704;0.2428;15.0439;13.7778;the;102.0
1762;1107.4304;692.15232;0.0647;11.5601;12.2291;mind;82.0
