text;attention
The;0.013083117310297798
European;0.014417673000322165
Union;0.015495222519498864
(EU);0.0202240834839399
is;0.013527069903964047
an;0.012897748236319253
economic;0.012134606826251235
and;0.011832488303710715
political;0.011688614376912914
union;0.012771715822832045
of;0.012981170019708136
27;0.013785525684649901
member;0.01223296420259973
states;0.013139372273876872
located;0.012576052662492239
primarily;0.01140458332431046
in;0.011200659403646477
Europe.;0.013666821749253853
It;0.011859880165725718
was;0.011632597885433553
created;0.012586918367366438
with;0.012705351852637489
the;0.011452364826015877
aim;0.011552544797049386
of;0.011732131811492297
promoting;0.013214556455637924
peace,;0.01485640630629429
prosperity,;0.012774423270246919
and;0.011695716036856766
cooperation;0.011463689700006567
among;0.011654272541492653
its;0.011253564725579375
members;0.01107754072744895
through;0.011521234721528235
common;0.011469996313956645
policies;0.011357639539307499
and;0.01108591210495903
institutions.;0.012654190936969447
The;0.011695953146860023
EU;0.012293955126205357
operates;0.0134510152202589
through;0.011918720766239586
a;0.011399015699703016
complex;0.012125328717396069
system;0.011660953069301833
of;0.012389949290131767
decision-making;0.01303969124121378
and;0.011369465977941718
governance,;0.012344197813010313
with;0.01197794128640027
various;0.011594016895076513
institutions;0.011530104707894078
such;0.011422686168681686
as;0.011417025833522566
the;0.01107823069282792
European;0.011331098502013217
Commission,;0.013244077184838228
the;0.011423729696645185
Council;0.011503659290131562
of;0.011942895498268285
the;0.010910030877654499
European;0.010927798653552307
Union,;0.01121876382472018
and;0.010961953422748286
the;0.010676789602971765
European;0.01089902684303969
Parliament.;0.01153184237305846
The;0.011128509863059917
EU;0.011333412019981037
also;0.011525474360901218
has;0.011758044939296407
its;0.011396058505927231
own;0.011313331555822639
currency,;0.013341953697542807
the;0.011275944711900951
euro,;0.012147677408163774
which;0.011109595146096496
is;0.01079481040460366
used;0.0110042282253163
by;0.011136897271700037
19;0.011346231062372942
member;0.01086056252632854
states.;0.010586928688087192
