text;attention
That;3.0766408520028096e-11
is;1.859636653637509e-11
a;1.8298300736256485e-11
rather;1.884628854852544e-11
subjective;2.834525362128719e-11
question.;0.9999999983704551
But;3.540403649749511e-11
while;2.0547530298539527e-11
some;1.9033657636535985e-11
prefer;2.6783509914762812e-11
the;1.8831979716540045e-11
Sous;2.248992743996297e-11
Vide;3.825834729077205e-11
method;3.211105058183622e-11
others;2.7063140816638846e-11
would;1.8463731840388052e-11
prefer;2.26790084112254e-11
an;1.8771235904068814e-11
open;1.6893659314293935e-11
fire;2.6709047954590867e-11
grill.;6.751798763763799e-11
But;2.5023366313698317e-11
there;1.972401241705896e-11
are;1.6800784872773864e-11
so;1.7898433407975308e-11
many;1.824356219817626e-11
ways;2.2501555967340854e-11
and;1.8208199436783218e-11
the;1.8600052153602493e-11
taste;2.587587506407149e-11
of;1.7745545590953727e-11
individuals;2.4335811315728373e-11
and;1.881117915140684e-11
also;1.7987225667978247e-11
the;1.63553723278865e-11
culture;2.0759220664087327e-11
they;1.7394507899467634e-11
live;1.7235339322870825e-11
in;1.779822813220034e-11
make;1.8017267200316783e-11
it;1.615702184572161e-11
impossible;1.7624889774633322e-11
to;1.5799448127156505e-11
say.;2.6143880124701103e-11
But;1.894315223554719e-11
how;1.781654104436147e-11
do;1.7128798536237843e-11
you;1.8220300134577427e-11
like;2.3445750996001745e-11
a;1.8933223276196307e-11
steak?;9.140962742845796e-11
Do;1.763949024146227e-11
you;1.7099606997945953e-11
like;1.8760395952520347e-11
it;1.731539981268049e-11
rare;2.6523302655385483e-11
or;1.9121405948169242e-11
well;1.6414589186889828e-11
done?;2.3486325435348658e-11
What;1.7466159604677265e-11
kind;1.6749313311971845e-11
of;1.6628730813322037e-11
cut;2.127827309856523e-11
are;1.7167214179775946e-11
you;1.6723698746994345e-11
using;1.9470460044135232e-11
and;1.7630107980832547e-11
what;1.647714462644557e-11
size;1.947549449314228e-11
of;1.7131557891933297e-11
steak;2.056291971713317e-11
are;1.5943645333463937e-11
you;1.5618849082945637e-11
wanting;1.6380287650277344e-11
to;1.5287798782801405e-11
cook?;1.5844237743809402e-11
