text;attention
Yes,;0.04006441816422141
there;0.009963384200453054
are;0.010396357097848034
plenty;0.011738226004328885
of;0.009274170841948369
materials;0.0185513844900368
that;0.013154034256132926
change;0.012118976859943481
their;0.010433398087008928
colour;0.0346684477897172
when;0.01748909192404443
a;0.00969506768101574
current;0.016625560742982114
is;0.011117749083792578
applied;0.01472181891695515
to;0.008979033502055369
them,;0.04520681014225315
they;0.011859492044387097
are;0.009748052179682424
known;0.009706575005790447
as;0.011286370887666318
‘Electrochromic;0.1335939022125915
Materials’.;0.07584390845718067
Commonly,;0.018682672699411717
electrochromic;0.04101410776093832
materials;0.01151408498261214
are;0.01098492260833125
metal;0.01135005601678973
oxides,;0.020838450339618137
and;0.010350325715736321
have;0.010709095193697359
the;0.00832003078251394
ability;0.009480592195934426
to;0.00897559006752161
change,;0.012806002337840986
remove;0.010502435157292836
or;0.009305141703279353
heighten;0.01037750174422567
their;0.008406374973184286
colour;0.0105507421247328
when;0.008992195217360359
a;0.00837305936244657
current;0.00912896854337177
passes;0.008251080510665339
through;0.00793906929270268
them.;0.012378003614818348
This;0.009266392431959643
technology;0.012185777689326846
is;0.008802939630621018
already;0.010154917420199399
used;0.00986656319169898
in;0.009542033182712819
cars,;0.014953291073484967
mirrors;0.009898128893172087
and;0.009228021921658013
windows,;0.010416930215545824
and;0.008892785141743239
should;0.008643904558586407
work;0.008550540442174523
well;0.00834364325233994
with;0.008527250164990532
your;0.00855090778169037
display;0.008832690870696776
idea.;0.00987654862033669
