;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;*Eruca;218;450;276;470;[4216.0];0.2911;0.2911;1;12.7825;13.8;460.0;;1;613.6360748470461;13.29;0.2911;[35.536]
1;1;vesicaria*,;285;450;379;475;[4217.0];0.275;0.275;1;11.7666;10.4927;462.5;2.5;1;510.8484866902217;11.13;0.275;[11.041920000000005]
2;2;or;388;456;406;470;[];0.0;0.0;0;;;463.0;0.5;1;484.85875918012414;;;[]
3;3;Arugula;413;450;481;475;[4218.0];0.2748;0.2748;1;9.9426;10.5725;462.5;0.5;1;410.03601055723095;10.26;0.2748;[0.0]
4;4;in;490;451;503;470;[];0.0;0.0;0;;;460.5;2.0;1;389.30089385164473;;;[]
5;5;American;511;451;594;470;[4219.0, 4222.0];0.6309;0.2749;2;11.1013;10.6534;460.5;0.0;1;300.49514930143147;10.88;0.3154;[0.0, 28.886720000000025]
6;6;English,;604;450;672;475;[4220.0];0.2749;0.2749;1;12.1021;11.6624;462.5;2.0;1;224.16814839242795;11.88;0.2749;[79.11743999999999]
7;7;is;681;451;693;470;[];0.0;0.0;0;;;460.5;2.0;1;206.06838174181306;;;[]
8;8;is;702;451;714;470;[4221.0];0.2427;0.2427;1;11.8693;8.5279;460.5;0.0;1;186.6487362767013;10.2;0.2427;[47.820479999999975]
9;9;referred;723;450;792;470;[4223.0];0.3232;0.3232;1;13.5577;12.2633;460.0;0.5;1;119.3022261053397;12.91;0.3232;[24.456320000000005]
10;10;to;801;452;817;470;[];0.0;0.0;0;;;461.0;1.0;1;101.01455911743415;;;[]
11;11;as;825;455;844;470;[];0.0;0.0;0;;;462.5;1.5;1;85.1852965815674;;;[]
12;12;rocket;852;450;907;470;[];0.0;0.0;0;;;460.0;2.5;1;74.62464;;;[]
13;13;in;915;451;928;470;[4224.0];0.259;0.259;1;14.163;13.0911;460.5;0.5;1;80.39867880562218;13.63;0.259;[60.733119999999985]
14;14;England.;938;450;1013;475;[4225.0, 4226.0];0.7598;0.5176;2;12.2011;12.3258;462.5;2.0;1;87.45254458098748;12.26;0.3799;[51.83807999999999, 3.4947199999999725]
15;15;It;1023;451;1036;470;[];0.0;0.0;0;;;460.5;2.0;1;156.81301589373763;;;[]
16;16;is;1044;451;1056;470;[];0.0;0.0;0;;;460.5;0.0;1;175.5673510470828;;;[]
17;17;an;283;560;303;575;[];0.0;0.0;0;;;567.5;107.0;2;582.2846303601784;;;[]
18;18;annual;311;555;369;575;[4227.0, 4229.0];0.8088;0.3882;2;12.2439;10.5749;565.0;2.5;2;516.1858831406469;11.41;0.4044;[5.215046136095004, 14.004800000000046]
19;19;plant;379;555;422;580;[4228.0];0.3235;0.3235;1;11.881;9.3584;567.5;2.5;2;463.19781557525675;10.62;0.3235;[23.176960000000008]
20;20;used;430;555;470;575;[];0.0;0.0;0;;;565.0;2.5;2;415.2112507551904;;;[]
21;21;as;479;560;497;575;[];0.0;0.0;0;;;567.5;2.5;2;388.3860578775834;;;[]
22;22;a;505;560;513;575;[];0.0;0.0;0;;;567.5;0.0;2;372.3991390345708;;;[]
23;23;leaf;523;555;554;575;[4230.0, 4231.0];0.5825;0.2104;2;12.577;10.7515;565.0;2.5;2;331.2441304441327;11.66;0.2913;[1.8479999999999563, 27.343039999999974]
24;24;vegetable;561;555;647;580;[4232.0];0.2589;0.2589;1;12.8312;11.2155;567.5;2.5;2;238.30756671513726;12.02;0.2589;[0.0]
25;25;with;655;555;691;575;[];0.0;0.0;0;;;565.0;2.5;2;194.3587290390879;;;[]
26;26;a;700;560;708;575;[];0.0;0.0;0;;;567.5;2.5;2;177.7478403629411;;;[]
27;27;peppery,;717;560;794;580;[4233.0, 4234.0];0.7441;0.3236;2;11.7209;10.6149;570.0;2.5;2;92.37023088468274;11.17;0.3721;[4.1420799999999645, 28.441599999999994]
28;28;spicy,;803;560;853;580;[];0.0;0.0;0;;;570.0;0.0;2;35.5757045424205;;;[]
29;29;and;862;555;893;575;[4235.0];0.3074;0.3074;1;13.0315;11.5673;565.0;5.0;2;10.37536;12.3;0.3074;[10.37536]
30;30;tart;901;557;933;575;[];0.0;0.0;0;;;566.0;1.0;2;20.162960935576915;;;[]
31;31;flavor.;940;555;995;575;[];0.0;0.0;0;;;565.0;1.0;2;55.88988060185495;;;[]
