;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3941;3943;430.6176;386.11968;0.42065;11.7283;12.9877;;;
3942;3944;508.6464;458.48576;0.22632;10.719;12.3088;mint;6.0;40.48576000000003
3943;3945;345.53600000000006;438.3744;0.40417;12.4619;14.1169;sure;2.0;20.37439999999998
3944;3946;498.57280000000003;384.44032;0.25891;11.7384;13.7097;mint;6.0;14.629462790629065
3945;3947;576.3712;343.99232;0.33984;7.8361;11.6214;chocolate?;7.0;54.00767999999999
3946;3948;724.5568000000001;345.088;0.30725;9.6021;11.5481;haven't;9.0;52.91199999999998
3947;3949;859.9552;362.0352;0.29114;16.562;15.8208;people;12.0;35.964800000000025
3948;3950;932.0064000000001;400.44544;0.21033;12.5712;13.669;sensing;13.0;0.0
3949;3951;865.1904000000001;386.47808;0.25867;14.3992;15.984;people;12.0;11.521920000000023
3950;3952;345.4208;522.67008;0.33984;10.6634;14.2267;on;17.0;0.6700799999999845
3951;3953;503.8976;549.0688;0.29114;11.0398;12.7979;chocolate,;19.0;22.06880000000001
3952;3954;629.4656;481.30048;0.30725;11.5885;12.7221;help;23.0;21.98547592367289
3953;3955;750.2464;490.26048;0.35608;11.3902;13.2123;much;25.0;12.739520000000027
3954;3956;664.768;471.01952;0.42017;8.4893;12.7661;help;23.0;31.98048
3955;3957;917.8752;487.65952;0.25879;13.3078;15.1141;you;28.0;20.340480000000014
3956;3958;738.1759999999999;561.08032;0.19385;12.489;13.8775;much;25.0;39.08032000000003
3957;3959;554.0096;596.51072;0.24255;9.0657;12.3879;that;32.0;11.489280000000008
3958;3960;704.3072;592.70144;0.37183;7.225;11.9612;aftertaste;34.0;15.298559999999952
3959;3961;774.0544;597.8624;0.43701;11.1646;14.727;other;36.0;10.13760000000002
