;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;A;212;399;223;417;[];0.0;0.0;0;;;408.0;;1;83.16319999999996;;;[]
1;1;good;231;398;273;422;[1489.0];0.4529;0.4529;1;20.9017;19.1307;410.0;2.0;1;33.16319999999996;20.02;0.4529;[0.0]
2;2;prompt;283;400;347;422;[1510.0];0.2587;0.2587;1;20.7216;19.1616;411.0;1.0;1;0.0;19.94;0.2587;[0.0]
3;3;for;354;398;378;418;[];0.0;0.0;0;;;408.0;3.0;1;47.83680000000004;;;[]
4;4;a;386;403;394;418;[];0.0;0.0;0;;;410.5;2.5;1;79.83787548275572;;;[]
5;5;1800's;404;398;461;418;[1490.0];0.2591;0.2591;1;20.7216;19.0224;408.0;2.5;1;97.83680000000004;19.87;0.2591;[0.0]
6;6;fantasy;468;398;533;422;[];0.0;0.0;0;;;410.0;2.0;1;161.83680000000004;;;[]
7;7;landscape;542;398;629;422;[1491.0];0.3073;0.3073;1;20.7216;18.6012;410.0;0.0;1;235.83680000000004;19.66;0.3073;[1.6607999999999947]
8;8;with;637;398;673;418;[];0.0;0.0;0;;;408.0;2.0;1;330.83680000000004;;;[]
9;9;pastel;682;398;733;422;[1492.0];0.4207;0.4207;1;20.7216;8.779;410.0;2.0;1;375.83680000000004;14.75;0.4207;[0.0]
10;10;colors;742;398;793;418;[];0.0;0.0;0;;;408.0;2.0;1;435.83680000000004;;;[]
11;11;and;801;398;832;418;[];0.0;0.0;0;;;408.0;0.0;1;494.83680000000004;;;[]
12;12;rich;842;398;872;418;[];0.0;0.0;0;;;408.0;0.0;1;535.8368;;;[]
13;13;details;881;398;938;418;[1493.0];0.421;0.421;1;22.2015;17.9208;408.0;0.0;1;574.8368;20.06;0.421;[1.2819200000000137]
14;14;would;946;398;997;418;[];0.0;0.0;0;;;408.0;0.0;1;639.8368;;;[]
15;15;be;1006;398;1026;418;[1494.0];0.4043;0.4043;1;22.0116;18.9799;408.0;0.0;1;699.8368;20.5;0.4043;[2.480000000000018]
16;16;the;1034;398;1061;418;[];0.0;0.0;0;;;408.0;0.0;1;727.8368;;;[]
17;17;following:;211;503;296;527;[1495.0];0.3396;0.3396;1;21.1519;18.9765;515.0;107.0;2;100.92741134894919;20.06;0.3396;[6.71903999999995]
18;18;"""Create";307;503;372;522;[1496.0, 1509.0];0.6634;0.3398;2;20.5391;18.6192;512.5;2.5;2;100.4178866616899;19.58;0.3317;[22.93956296064941, 0.0]
19;19;a;380;508;389;522;[];0.0;0.0;0;;;515.0;2.5;2;128.70147148187547;;;[]
20;20;pastel-hued,;398;503;508;527;[1497.0, 1498.0, 1508.0];1.1978;0.3242;3;19.9691;18.0509;515.0;0.0;2;136.0773660885601;19.01;0.3993;[0.0, 3.0019199999999273, 38.34015999999997]
21;21;detailed;517;503;586;522;[1499.0];0.3721;0.3721;1;19.4268;17.3934;512.5;2.5;2;233.52774559268116;18.41;0.3721;[21.42363873870167]
22;22;1800's;597;503;653;522;[];0.0;0.0;0;;;512.5;0.0;2;307.68343465581637;;;[]
23;23;fantasy;661;503;726;527;[1500.0];0.3237;0.3237;1;20.2319;17.652;515.0;2.5;2;368.77121140566277;18.94;0.3237;[0.0]
24;24;landscape;734;503;822;527;[1501.0];0.3561;0.3561;1;22.0214;19.6008;515.0;0.0;2;439.4626026883289;20.81;0.3561;[0.0]
25;25;with;830;503;865;522;[];0.0;0.0;0;;;512.5;2.5;2;533.3742070644212;;;[]
26;26;rolling;875;503;928;527;[];0.0;0.0;0;;;515.0;2.5;2;577.6316791534205;;;[]
27;27;hills,;937;503;976;527;[1502.0];0.5501;0.5501;1;22.2015;19.4336;515.0;0.0;2;638.7786157673095;20.82;0.5501;[13.51776000000001]
28;28;babbling;986;503;1060;527;[1503.0, 1504.0];0.5823;0.3397;2;22.3169;19.412;515.0;0.0;2;687.2125772725642;20.86;0.2912;[18.3408, 0.0]
29;29;brooks,;417;608;481;632;[1505.0];0.5011;0.5011;1;19.4268;16.8842;620.0;105.0;3;233.40923709570708;18.16;0.5011;[20.298239999999964]
30;30;towering;490;608;566;632;[1506.0];0.356;0.356;1;19.9081;16.9251;620.0;0.0;3;275.66473253138497;18.42;0.356;[16.673279999999977]
31;31;castles,;575;608;640;632;[];0.0;0.0;0;;;620.0;0.0;3;338.33164315742033;;;[]
32;32;and;649;608;680;627;[];0.0;0.0;0;;;617.5;2.5;3;399.66504370735254;;;[]
33;33;magical;690;608;756;632;[1507.0];0.6145;0.6145;1;19.4268;16.8462;620.0;2.5;3;435.3455693602498;18.14;0.6145;[0.0]
34;34;"creatures.""";765;608;862;627;[];0.0;0.0;0;;;617.5;2.5;3;502.7188923857945;;;[]
