;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Although;208;346;287;370;[789.0, 798.0, 800.0, 801.0];1.5525;0.4693;4;21.104;19.5426;358.0;;1;301.7663320971271;20.32;0.3881;[40.70463999999998, 26.838373309155696, 35.23775999999998, 52.80959999999999]
1;1;there;295;346;341;365;[];0.0;0.0;0;;;355.5;2.5;1;280.9154449070994;;;[]
2;2;are;349;351;377;365;[799.0, 802.0];0.7599;0.3074;2;19.3469;17.9731;358.0;2.5;1;268.97049798696065;18.66;0.38;[46.31008000000003, 45.33728000000002]
3;3;many;385;351;434;370;[790.0];0.2589;0.2589;1;20.2541;18.1606;360.5;2.5;1;254.32876830463675;19.21;0.2589;[85.67135999999999]
4;4;different;441;346;517;365;[803.0, 834.0, 835.0];0.8093;0.3397;3;17.9348;18.7343;355.5;5.0;1;258.81056;18.33;0.2698;[35.54784000000001, 74.93696, 2.554559999999981]
5;5;formatting;524;346;616;370;[791.0, 804.0, 805.0, 814.0, 815.0];2.0378;0.3073;5;19.4922;18.6118;358.0;2.5;1;264.31463521219104;19.05;0.4076;[70.77951999999999, 30.994558334881948, 41.86304000000001, 15.964174945470868, 85.43423999999999]
6;6;styles;625;346;676;370;[836.0];0.1944;0.1944;1;20.6377;17.8114;358.0;0.0;1;308.16445607395025;19.22;0.1944;[0.0]
7;7;to;683;347;700;365;[806.0];0.5499;0.5499;1;19.2342;17.4275;356.0;2.0;1;348.0891874036791;18.33;0.5499;[51.194560000000024]
8;8;choose;708;346;769;365;[792.0];0.2751;0.2751;1;19.7866;17.7501;355.5;0.5;1;365.28033397290034;18.77;0.2751;[53.35104000000001]
9;9;from,;777;346;824;370;[807.0];0.1773;0.1773;1;12.2524;8.3362;358.0;2.5;1;413.76353535244453;10.29;0.1773;[40.11024354957721]
10;10;preference;833;346;927;370;[793.0, 808.0, 809.0, 837.0];1.3428;0.2263;4;19.9162;17.6562;358.0;0.0;1;459.27640565062086;18.79;0.3357;[32.56384000000003, 28.913585472410695, 20.38148713930363, 37.827200000000005]
11;11;is;936;346;948;365;[];0.0;0.0;0;;;355.5;2.5;1;550.416314426956;;;[]
12;12;typically;956;346;1029;370;[794.0, 796.0, 797.0, 810.0, 832.0];1.6179;0.3071;5;18.9243;18.3263;358.0;2.5;1;565.8850816087606;18.63;0.3236;[36.95679999999999, 20.05056000000002, 38.91264000000001, 18.894720000000007, 21.94623999999999]
13;13;the;1037;346;1064;365;[795.0];0.3073;0.3073;1;20.5101;16.8887;355.5;2.5;1;641.3152304345762;18.7;0.3073;[14.264962243258804]
14;14;confounding;238;450;346;475;[];0.0;0.0;0;;;462.5;107.0;2;181.6807419275736;;;[]
15;15;factor;355;450;406;470;[];0.0;0.0;0;;;460.0;2.5;2;160.04291170605964;;;[]
16;16;for;413;450;438;470;[];0.0;0.0;0;;;460.0;0.0;2;154.2957964020848;;;[]
17;17;what;445;450;487;470;[];0.0;0.0;0;;;460.0;0.0;2;153.81056;;;[]
18;18;any;495;455;526;475;[];0.0;0.0;0;;;465.0;5.0;2;155.40008490137194;;;[]
19;19;one;534;455;565;470;[816.0, 817.0];0.4693;0.2268;2;23.5089;18.1204;462.5;2.5;2;175.14442722323085;20.81;0.2346;[9.283200000000022, 21.417599999999993]
