;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;This;218;346;254;365;[];0.0;0.0;0;;;355.5;;1;450.835068951502;;;[]
1;1;is;262;346;274;365;[];0.0;0.0;0;;;355.5;0.0;1;436.2646208398128;;;[]
2;2;a;282;351;291;365;[3125];0.5172;0.5172;1;6.3614;18.7212;358.0;2.5;1;424.2277635852062;12.54;0.5172;[1.5190400000000182]
3;3;complicated;299;346;405;370;[3165];0.356;0.356;1;6.3614;19.5274;358.0;0.0;1;349.9050525449806;12.94;0.356;[0.2224000000000501]
4;4;question;414;346;489;370;[3126];0.275;0.275;1;6.2111;18.3288;358.0;0.0;1;314.46891387942566;12.27;0.275;[16.50752]
5;5;which;497;346;547;365;[3127, 3166];0.4856;0.2754;2;5.9802;17.7961;355.5;2.5;1;306.4042483329917;11.89;0.2428;[1.2806400000000053, 91.59136000000001]
6;6;could;555;346;601;365;[];0.0;0.0;0;;;355.5;0.0;1;303.76416000000006;;;[]
7;7;have;610;346;651;365;[3128];0.4366;0.4366;1;6.3614;18.8687;355.5;0.0;1;304.6234189889307;12.62;0.4366;[17.664639999999963]
8;8;a;659;351;668;365;[];0.0;0.0;0;;;358.0;2.5;1;312.1491620948319;;;[]
9;9;few;676;346;706;365;[];0.0;0.0;0;;;355.5;2.5;1;316.49561670978267;;;[]
10;10;different;714;346;789;365;[3129];0.2588;0.2588;1;6.1143;17.9203;355.5;0.0;1;329.19164539293166;12.02;0.2588;[0.0]
11;11;interpretations.;798;346;933;370;[3130];0.2593;0.2593;1;6.7573;19.4048;358.0;2.5;1;365.6824439271123;13.08;0.2593;[16.814719999999966]
12;12;I;943;347;948;365;[3131];0.3723;0.3723;1;6.4749;18.0941;356.0;2.0;1;467.88016777429846;12.28;0.3723;[0.0]
13;13;don't;957;346;1001;365;[];0.0;0.0;0;;;355.5;0.5;1;478.61471289180577;;;[]
14;14;know;1009;346;1055;365;[3132];0.3881;0.3881;1;6.3614;18.679;355.5;0.0;1;519.8479579612732;12.52;0.3881;[13.539122949438134]
15;15;exactly;229;450;291;475;[];0.0;0.0;0;;;462.5;107.0;2;353.8941652478967;;;[]
16;16;which;299;450;349;470;[3133, 3146];0.4363;0.2264;2;6.5885;12.6021;460.0;2.5;2;310.18695297595224;9.6;0.2181;[3.357917053412736, 0.0]
17;17;version;357;451;421;470;[3147];0.2266;0.2266;1;5.964;18.1061;460.5;0.5;2;259.0528166156578;12.04;0.2266;[12.871359999999981]
18;18;of;429;450;446;470;[3134];0.4852;0.4852;1;6.5302;17.913;460.0;0.5;2;243.77563823422884;12.22;0.4852;[0.0]
19;19;this;453;450;484;470;[3164];0.21;0.21;1;6.3614;19.5496;460.0;0.0;2;223.9290642067385;12.96;0.21;[10.901119999999992]
20;20;question;492;451;567;475;[3135];0.3561;0.3561;1;5.9639;17.5567;463.0;3.0;2;194.80761842521875;11.76;0.3561;[12.738239999999962]
21;21;you;575;455;606;475;[];0.0;0.0;0;;;465.0;2.0;2;193.76416000000006;;;[]
22;22;are;615;455;642;470;[3148];0.453;0.453;1;5.964;17.1975;462.5;2.5;2;200.70773227881787;11.58;0.453;[89.34976000000006]
23;23;asking;650;450;706;475;[3136];0.3562;0.3562;1;6.313;18.9771;462.5;0.0;2;203.70673085714577;12.65;0.3562;[8.399999999999977]
24;24;yet,;714;452;747;475;[3137];0.3561;0.3561;1;5.9639;17.4457;463.5;1.0;2;231.6010021491825;11.7;0.3561;[0.5200000000000955]
25;25;so;756;456;774;470;[3149];0.2913;0.2913;1;6.499;19.2725;463.0;0.5;2;260.81073941942196;12.89;0.2913;[98.49408000000005]
26;26;I;783;451;788;470;[3138];0.6144;0.6144;1;6.2137;17.6708;460.5;2.5;2;279.05178336019577;11.94;0.6144;[4.307199999999966]
27;27;will;797;450;824;470;[];0.0;0.0;0;;;460.0;0.5;2;289.0503239861627;;;[]
28;28;need;833;450;874;470;[3139, 3150];1.1809;0.8414;2;6.5389;19.0966;460.0;0.0;2;316.1586592148089;12.82;0.5905;[3.4400000000000546, 97.26527999999996]
29;29;to;883;452;899;470;[];0.0;0.0;0;;;461.0;1.0;2;356.43049504287035;;;[]
30;30;clarify.;907;450;966;475;[3140];0.5984;0.5984;1;6.8156;20.333;462.5;1.5;2;373.9753042601953;13.57;0.5984;[0.0]
31;31;Are;974;451;1004;470;[];0.0;0.0;0;;;460.5;2.0;2;434.9378642938617;;;[]
32;32;you;1012;455;1043;475;[3141, 3160];1.4391;1.0023;2;7.0804;19.8151;465.0;4.5;2;466.96249120941786;13.45;0.7195;[62.203199999999924, 34.74307988650394]
